"Time_Iter","Outer_Iter","Inner_Iter",   "rms[A_Rho]"   ,   "rms[A_RhoU]"  ,   "rms[A_RhoV]"  ,    "rms[A_E]"    ,    "rms[A_nu]"   
          0,           0,        1236,      -6.723168571,      -9.310402472,      -9.778363194,      -12.04709284,      -7.338928651
          0,           0,        1237,      -6.695234618,      -9.304970353,      -9.771347122,      -12.02132311,      -7.341109092
          0,           0,        1238,      -6.667127735,      -9.299035496,      -9.764385685,      -11.99548041,      -7.343269882
          0,           0,        1239,      -6.639590565,      -9.292729453,      -9.757563996,      -11.97016961,      -7.345410688
          0,           0,        1240,      -6.613096872,      -9.286177962,      -9.750956819,       -11.9457889,      -7.347531261
          0,           0,        1241,      -6.587928702,       -9.27949837,      -9.744629169,      -11.92258548,      -7.349631434
          0,           0,        1242,      -6.564238364,      -9.272798029,      -9.738637099,      -11.90070126,      -7.351711123
          0,           0,        1243,      -6.542093653,      -9.266173514,      -9.733028586,      -11.88020724,      -7.353770325
          0,           0,        1244,      -6.521509135,       -9.25971048,       -9.72784445,      -11.86112807,      -7.355809117
          0,           0,        1245,      -6.502467096,      -9.253483989,      -9.723119243,      -11.84345904,      -7.357827657
          0,           0,        1246,      -6.484931279,      -9.247559153,      -9.718882096,      -11.82717759,      -7.359826174
          0,           0,        1247,      -6.468855753,       -9.24199197,      -9.715157483,      -11.81225101,      -7.361804973
          0,           0,        1248,      -6.454190548,       -9.23683024,      -9.711965915,      -11.79864157,      -7.363764428
          0,           0,        1249,      -6.440885184,      -9.232114514,      -9.709324548,      -11.78630977,      -7.365704979
          0,           0,        1250,      -6.428890828,      -9.227879003,      -9.707247712,       -11.7752165,      -7.367627129
          0,           0,        1251,      -6.418161565,      -9.224152436,      -9.705747357,      -11.76532436,      -7.369531437
          0,           0,        1252,      -6.408655107,      -9.220958836,      -9.704833435,       -11.7565985,      -7.371418519
          0,           0,        1253,      -6.400333146,      -9.218318213,      -9.704514213,      -11.74900706,      -7.373289038
          0,           0,        1254,       -6.39316149,      -9.216247167,      -9.704796522,      -11.74252142,      -7.375143704
          0,           0,        1255,      -6.387110063,      -9.214759412,      -9.705685953,      -11.73711632,      -7.376983267
          0,           0,        1256,      -6.382152834,      -9.213866207,         -9.707187,      -11.73276991,      -7.378808512
          0,           0,        1257,      -6.378267715,      -9.213576723,      -9.709303145,      -11.72946366,      -7.380620258
          0,           0,        1258,       -6.37543644,      -9.213898331,      -9.712036905,      -11.72718237,      -7.382419349
          0,           0,        1259,      -6.373644449,      -9.214836827,      -9.715389819,      -11.72591407,      -7.384206652
          0,           0,        1260,      -6.372880794,       -9.21639659,      -9.719362391,      -11.72564998,      -7.385983054
          0,           0,        1261,      -6.373138048,      -9.218580688,      -9.723953969,      -11.72638446,      -7.387749457
          0,           0,        1262,      -6.374412255,      -9.221390916,       -9.72916258,      -11.72811498,      -7.389506773
          0,           0,        1263,      -6.376702894,      -9.224827785,      -9.734984684,      -11.73084205,      -7.391255921
          0,           0,        1264,      -6.380012875,       -9.22889044,      -9.741414863,      -11.73456928,      -7.392997826
          0,           0,        1265,      -6.384348555,      -9.233576526,      -9.748445429,      -11.73930334,      -7.394733413
          0,           0,        1266,      -6.389719789,       -9.23888198,      -9.756065929,      -11.74505397,      -7.396463606
          0,           0,        1267,      -6.396139998,      -9.244800746,      -9.764262554,      -11.75183405,      -7.398189325
          0,           0,        1268,      -6.403626258,      -9.251324413,      -9.773017419,      -11.75965955,      -7.399911482
          0,           0,        1269,      -6.412199406,      -9.258441762,      -9.782307716,       -11.7685496,      -7.401630982
          0,           0,        1270,      -6.421884155,      -9.266138202,      -9.792104717,      -11.77852647,       -7.40334872
          0,           0,        1271,      -6.432709195,      -9.274395103,      -9.802372636,      -11.78961545,      -7.405065578
          0,           0,        1272,      -6.444707273,      -9.283189002,      -9.813067334,      -11.80184475,      -7.406782424
          0,           0,        1273,      -6.457915206,      -9.292490673,      -9.824134903,      -11.81524522,      -7.408500112
          0,           0,        1274,       -6.47237379,      -9.302264074,      -9.835510149,      -11.82984982,       -7.41021948
          0,           0,        1275,      -6.488127515,      -9.312465152,      -9.847115063,      -11.84569281,       -7.41194135
          0,           0,        1276,      -6.505223979,       -9.32304055,      -9.858857376,      -11.86280851,      -7.413666526
          0,           0,        1277,      -6.523712807,      -9.333926237,      -9.870629371,      -11.88122925,      -7.415395792
          0,           0,        1278,      -6.543643822,       -9.34504614,      -9.882307181,      -11.90098238,      -7.417129916
          0,           0,        1279,      -6.565064016,      -9.356310877,       -9.89375085,      -11.92208567,      -7.418869643
          0,           0,        1280,       -6.58801271,       -9.36761675,      -9.904805512,      -11.94454047,        -7.4206157
          0,           0,        1281,      -6.612513918,      -9.378845188,      -9.915304016,      -11.96832176,      -7.422368791
          0,           0,        1282,      -6.638564508,      -9.389862921,      -9.925071306,      -11.99336352,      -7.424129601
          0,           0,        1283,      -6.666116085,      -9.400523153,      -9.933930702,      -12.01953802,       -7.42589879
          0,           0,        1284,      -6.695047811,      -9.410668051,      -9.941711968,      -12.04662722,      -7.427676996
          0,           0,        1285,      -6.725126747,      -9.420132787,      -9.948260732,      -12.07428492,      -7.429464833
          0,           0,        1286,      -6.755952529,      -9.428751264,      -9.953448391,       -12.1019908,      -7.431262892
          0,           0,        1287,       -6.78688605,      -9.436363405,      -9.957181377,      -12.12900238,      -7.433071734
          0,           0,        1288,      -6.816970484,      -9.442823635,      -9.959408462,      -12.15432103,      -7.434891897
          0,           0,        1289,      -6.844871772,      -9.448009799,      -9.960124997,      -12.17670178,      -7.436723889
          0,           0,        1290,      -6.868894505,      -9.451831553,      -9.959373344,      -12.19474721,      -7.438568191
          0,           0,        1291,      -6.887150761,      -9.454237087,      -9.957239456,      -12.20711312,      -7.440425249
          0,           0,        1292,      -6.897927797,      -9.455217201,      -9.953846162,      -12.21280097,       -7.44229548
          0,           0,        1293,       -6.90017409,      -9.454806067,      -9.949344238,      -12.21143235,      -7.444179268
          0,           0,        1294,      -6.893865774,      -9.453078563,      -9.943902533,      -12.20336532,       -7.44607696
          0,           0,        1295,      -6.880015617,      -9.450144607,      -9.937698366,      -12.18958429,      -7.447988865
          0,           0,        1296,      -6.860318234,      -9.446141367,      -9.930909111,      -12.17142818,      -7.449915256
          0,           0,        1297,      -6.836663436,      -9.441224444,        -9.9237055,      -12.15029672,      -7.451856364
          0,           0,        1298,      -6.810760432,      -9.435559091,      -9.916246842,      -12.12744149,      -7.453812377
          0,           0,        1299,      -6.783960697,      -9.429312336,      -9.908678025,       -12.1038691,       -7.45578344
          0,           0,        1300,      -6.757237069,      -9.422646545,      -9.901128067,       -12.0803295,      -7.457769653
          0,           0,        1301,       -6.73124137,      -9.415714646,      -9.893709831,      -12.05734915,      -7.459771066
          0,           0,        1302,      -6.706383274,      -9.408656985,      -9.886520604,      -12.03527901,      -7.461787682
          0,           0,        1303,      -6.682902231,      -9.401599614,      -9.879643201,      -12.01434068,      -7.463819453
          0,           0,        1304,      -6.660923519,      -9.394653723,      -9.873147381,      -11.99466441,      -7.465866278
          0,           0,        1305,      -6.640498531,      -9.387915913,      -9.867091382,      -11.97631809,      -7.467928004
          0,           0,        1306,      -6.621632427,      -9.381469035,      -9.861523459,      -11.95932809,      -7.470004423
          0,           0,        1307,      -6.604302574,      -9.375383375,      -9.856483336,      -11.94369405,      -7.472095271
          0,           0,        1308,      -6.588470623,      -9.369717999,      -9.852003549,      -11.92939895,      -7.474200231
          0,           0,        1309,      -6.574090291,      -9.364522134,      -9.848110636,      -11.91641603,      -7.476318927
          0,           0,        1310,      -6.561112297,      -9.359836517,      -9.844826178,      -11.90471343,      -7.478450927
          0,           0,        1311,      -6.549487458,      -9.355694636,      -9.842167703,      -11.89425723,      -7.480595742
          0,           0,        1312,      -6.539168561,      -9.352123862,       -9.84014945,      -11.88501351,      -7.482752829
          0,           0,        1313,      -6.530111466,       -9.34914644,      -9.838783016,      -11.87694962,      -7.484921589
          0,           0,        1314,      -6.522275714,      -9.346780352,      -9.838077896,      -11.87003498,      -7.487101367
          0,           0,        1315,      -6.515624814,      -9.345040053,      -9.838041923,      -11.86424166,      -7.489291458
          0,           0,        1316,      -6.510126351,       -9.34393709,      -9.838681634,      -11.85954456,      -7.491491103
          0,           0,        1317,      -6.505751962,      -9.343480619,      -9.840002559,      -11.85592164,      -7.493699495
          0,           0,        1318,      -6.502477271,      -9.343677817,      -9.842009443,      -11.85335396,      -7.495915781
          0,           0,        1319,      -6.500281772,      -9.344534222,      -9.844706421,      -11.85182568,      -7.498139063
          0,           0,        1320,      -6.499148723,      -9.346053989,      -9.848097128,      -11.85132405,        -7.5003684
          0,           0,        1321,      -6.499065031,      -9.348240074,       -9.85218477,       -11.8518394,      -7.502602817
          0,           0,        1322,       -6.50002116,      -9.351094363,      -9.856972138,      -11.85336508,      -7.504841301
          0,           0,        1323,      -6.502011054,       -9.35461773,      -9.862461586,      -11.85589744,      -7.507082811
          0,           0,        1324,      -6.505032085,      -9.358810046,      -9.868654938,      -11.85943583,      -7.509326279
          0,           0,        1325,      -6.509085022,      -9.363670123,       -9.87555336,      -11.86398256,      -7.511570616
          0,           0,        1326,      -6.514174025,      -9.369195595,       -9.88315715,      -11.86954293,      -7.513814714
          0,           0,        1327,      -6.520306668,      -9.375382744,       -9.89146547,      -11.87612523,      -7.516057455
          0,           0,        1328,      -6.527493975,      -9.382226246,      -9.900475977,      -11.88374074,      -7.518297714
          0,           0,        1329,       -6.53575048,      -9.389718842,      -9.910184369,       -11.8924038,      -7.520534361
          0,           0,        1330,      -6.545094304,      -9.397850927,      -9.920583793,      -11.90213174,      -7.522766272
          0,           0,        1331,      -6.555547233,      -9.406610036,      -9.931664126,      -11.91294496,       -7.52499233
          0,           0,        1332,      -6.567134789,      -9.415980217,      -9.943411069,      -11.92486679,      -7.527211432
          0,           0,        1333,      -6.579886287,      -9.425941295,      -9.955805062,      -11.93792346,      -7.529422495
          0,           0,        1334,      -6.593834829,      -9.436467989,      -9.968819953,      -11.95214379,      -7.531624458
          0,           0,        1335,      -6.609017214,      -9.447528893,      -9.982421418,      -11.96755888,      -7.533816292
          0,           0,        1336,      -6.625473685,      -9.459085313,      -9.996565106,      -11.98420136,      -7.535996998
          0,           0,        1337,      -6.643247423,      -9.471089965,      -10.01119449,      -12.00210448,      -7.538165622
          0,           0,        1338,      -6.662383654,      -9.483485559,      -10.02623848,      -12.02130042,      -7.540321247
          0,           0,        1339,       -6.68292812,      -9.496203318,       -10.0416088,       -12.0418179,      -7.542463009
          0,           0,        1340,      -6.704924622,      -9.509161508,      -10.05719734,      -12.06367855,      -7.544590093
          0,           0,        1341,      -6.728411108,      -9.522264107,      -10.07287369,      -12.08689145,      -7.546701741
          0,           0,        1342,      -6.753413584,      -9.535399797,      -10.08848319,      -12.11144522,      -7.548797252
          0,           0,        1343,      -6.779936751,      -9.548441506,      -10.10384602,      -12.13729641,       -7.55087599
          0,           0,        1344,      -6.807949815,      -9.561246797,      -10.11875803,      -12.16435303,      -7.552937382
          0,           0,        1345,      -6.837365318,      -9.573659442,      -10.13299395,      -12.19245142,      -7.554980921
          0,           0,        1346,        -6.8680083,      -9.585512498,      -10.14631379,      -12.22132531,      -7.557006171
          0,           0,        1347,      -6.899572968,      -9.596633131,      -10.15847276,      -12.25056646,      -7.559012765
          0,           0,        1348,      -6.931565432,      -9.606849265,      -10.16923482,      -12.27957991,      -7.561000408
          0,           0,        1349,       -6.96323597,      -9.615997861,      -10.17838874,      -12.30754321,      -7.562968878
          0,           0,        1350,      -6.993515925,      -9.623934267,      -10.18576517,      -12.33338995,      -7.564918024
          0,           0,        1351,      -7.020994741,      -9.630541749,      -10.19125206,      -12.35585003,      -7.566847768
          0,           0,        1352,      -7.043995916,       -9.63574002,      -10.19480571,      -12.37358163,      -7.568758107
          0,           0,        1353,      -7.060810934,      -9.639491563,      -10.19645537,      -12.38540387,      -7.570649107
          0,           0,        1354,      -7.070086889,      -9.641804738,      -10.19630034,      -12.39057684,      -7.572520904
          0,           0,        1355,      -7.071234184,      -9.642733168,      -10.19450021,      -12.38901176,      -7.574373707
          0,           0,        1356,      -7.064631321,      -9.642371491,      -10.19126024,       -12.3812985,      -7.576207789
          0,           0,        1357,      -7.051492768,      -9.640848195,      -10.18681439,       -12.3685344,      -7.578023493
          0,           0,        1358,      -7.033487861,      -9.638316617,      -10.18140887,      -12.35204946,      -7.579821225
          0,           0,        1359,      -7.012331732,      -9.634945349,      -10.17528785,      -12.33315337,      -7.581601454
          0,           0,        1360,      -6.989511823,      -9.630909144,      -10.16868274,      -12.31297639,      -7.583364707
          0,           0,        1361,      -6.966179989,      -9.626381117,      -10.16180495,      -12.29240837,      -7.585111573
          0,           0,        1362,      -6.943158647,      -9.621526674,        -10.154842,      -12.27210406,      -7.586842694
          0,           0,        1363,      -6.920998745,      -9.616499261,      -10.14795621,      -12.25252011,      -7.588558767
          0,           0,        1364,      -6.900048388,      -9.611437799,      -10.14128527,      -12.23396008,      -7.590260539
          0,           0,        1365,      -6.880513118,      -9.606465513,      -10.13494396,      -12.21661562,      -7.591948807
          0,           0,        1366,       -6.86250243,      -9.601689838,      -10.12902651,      -12.20059976,      -7.593624413
          0,           0,        1367,      -6.846063275,      -9.597203061,      -10.12360928,      -12.18597184,      -7.595288243
          0,           0,        1368,       -6.83120321,      -9.593083434,      -10.11875328,      -12.17275571,      -7.596941227
          0,           0,        1369,      -6.817906006,      -9.589396534,      -10.11450663,      -12.16095236,       -7.59858433
          0,           0,        1370,      -6.806141999,      -9.586196716,      -10.11090673,      -12.15054876,      -7.600218558
          0,           0,        1371,      -6.795874846,      -9.583528532,      -10.10798216,       -12.1415239,      -7.601844951
          0,           0,        1372,      -6.787065899,      -9.581428067,      -10.10575419,      -12.13385284,      -7.603464581
          0,           0,        1373,      -6.779676993,      -9.579924135,      -10.10423817,      -12.12750944,      -7.605078551
          0,           0,        1374,       -6.77367219,      -9.579039331,      -10.10344455,       -12.1224682,      -7.606687993
          0,           0,        1375,      -6.769018848,      -9.578790917,      -10.10337977,       -12.1187054,      -7.608294066
          0,           0,        1376,      -6.765688254,      -9.579191561,      -10.10404685,      -12.11619994,      -7.609897954
          0,           0,        1377,      -6.763655982,      -9.580249922,      -10.10544591,      -12.11493375,      -7.611500863
          0,           0,        1378,      -6.762902072,      -9.581971105,       -10.1075745,      -12.11489214,      -7.613104021
          0,           0,        1379,      -6.763411113,      -9.584356984,      -10.11042778,      -12.11606397,      -7.614708674
          0,           0,        1380,      -6.765172267,      -9.587406399,      -10.11399861,      -12.11844172,      -7.616316086
          0,           0,        1381,      -6.768179261,      -9.591115255,       -10.1182775,       -12.1220215,      -7.617927535
          0,           0,        1382,      -6.772430375,      -9.595476493,      -10.12325247,      -12.12680312,      -7.619544311
          0,           0,        1383,      -6.777928411,      -9.600479973,       -10.1289088,      -12.13278996,      -7.621167716
          0,           0,        1384,      -6.784680678,      -9.606112244,      -10.13522866,      -12.13998896,       -7.62279906
          0,           0,        1385,      -6.792698956,      -9.612356216,      -10.14219067,      -12.14841043,      -7.624439659
          0,           0,        1386,      -6.801999446,      -9.619190731,      -10.14976928,      -12.15806787,      -7.626090832
          0,           0,        1387,      -6.812602676,      -9.626590032,      -10.15793418,       -12.1689777,        -7.6277539
          0,           0,        1388,      -6.824533325,      -9.634523144,      -10.16664942,      -12.18115872,      -7.629430179
          0,           0,        1389,      -6.837819922,      -9.642953164,      -10.17587265,      -12.19463149,      -7.631120985
          0,           0,        1390,      -6.852494331,      -9.651836485,      -10.18555409,      -12.20941722,      -7.632827623
          0,           0,        1391,      -6.868590895,      -9.661121976,      -10.19563562,      -12.22553634,      -7.634551386
          0,           0,        1392,      -6.886145076,      -9.670750166,      -10.20604976,      -12.24300616,      -7.636293557
          0,           0,        1393,        -6.9051913,      -9.680652479,      -10.21671886,      -12.26183768,      -7.638055398
          0,           0,        1394,      -6.925759632,      -9.690750615,      -10.22755435,       -12.2820308,      -7.639838151
          0,           0,        1395,      -6.947870657,      -9.700956172,      -10.23845643,      -12.30356756,      -7.641643033
          0,           0,        1396,      -6.971527745,      -9.711170645,      -10.24931423,      -12.32640242,      -7.643471233
          0,           0,        1397,      -6.996705444,      -9.721285959,      -10.26000655,      -12.35044871,      -7.645323908
          0,           0,        1398,      -7.023332333,      -9.731185679,      -10.27040364,         -12.37556,      -7.647202177
          0,           0,        1399,      -7.051266184,      -9.740747056,      -10.28036989,      -12.40150544,      -7.649107119
          0,           0,        1400,      -7.080259065,      -9.749844012,      -10.28976763,      -12.42793866,      -7.651039771
          0,           0,        1401,      -7.109910734,      -9.758351076,      -10.29846219,      -12.45436234,      -7.653001119
          0,           0,        1402,      -7.139611626,      -9.766148175,      -10.30632764,      -12.48009441,      -7.654992098
          0,           0,        1403,      -7.168484221,      -9.773126045,      -10.31325322,      -12.50424956,      -7.657013585
          0,           0,        1404,      -7.195345832,      -9.779191832,      -10.31914967,      -12.52575827,      -7.659066398
          0,           0,        1405,      -7.218735139,      -9.784274392,      -10.32395477,      -12.54344997,      -7.661151288
          0,           0,        1406,      -7.237055756,      -9.788328669,      -10.32763752,      -12.55621529,       -7.66326894
          0,           0,        1407,      -7.248863091,      -9.791338637,      -10.33020032,      -12.56322517,      -7.665419966
          0,           0,        1408,      -7.253234003,      -9.793318411,      -10.33167877,      -12.56413465,        -7.6676049
          0,           0,        1409,       -7.25005535,      -9.794311368,      -10.33213931,      -12.55917758,      -7.669824199
          0,           0,        1410,       -7.24006241,      -9.794387415,       -10.3316748,      -12.54910228,      -7.672078236
          0,           0,        1411,      -7.224602521,      -9.793638742,      -10.33039884,      -12.53498246,      -7.674367297
          0,           0,        1412,      -7.205267824,      -9.792174614,      -10.32843937,      -12.51799399,      -7.676691582
          0,           0,        1413,      -7.183576496,      -9.790115767,      -10.32593234,      -12.49923787,      -7.679051195
          0,           0,        1414,      -7.160792133,      -9.787588955,      -10.32301591,       -12.4796417,       -7.68144615
          0,           0,        1415,      -7.137871848,      -9.784722062,       -10.3198256,      -12.45992981,      -7.683876362
          0,           0,        1416,       -7.11549182,      -9.781640055,      -10.31649059,      -12.44063636,       -7.68634165
          0,           0,        1417,      -7.094103328,      -9.778461881,      -10.31313105,      -12.42213744,      -7.688841732
          0,           0,        1418,      -7.073991487,      -9.775298306,      -10.30985654,      -12.40468685,      -7.691376226
          0,           0,        1419,      -7.055324899,      -9.772250605,      -10.30676528,      -12.38844836,      -7.693944649
          0,           0,        1420,      -7.038193507,      -9.769409945,      -10.30394398,      -12.37352167,      -7.696546416
          0,           0,        1421,      -7.022635835,      -9.766857318,      -10.30146824,      -12.35996223,      -7.699180841
          0,           0,        1422,      -7.008657934,      -9.764663863,      -10.29940318,      -12.34779571,      -7.701847136
          0,           0,        1423,       -6.99624626,      -9.762891439,      -10.29780426,      -12.33702841,      -7.704544412
          0,           0,        1424,      -6.985376312,      -9.761593351,      -10.29671816,       -12.3276546,      -7.707271684
          0,           0,        1425,      -6.976018357,      -9.760815125,      -10.29618372,      -12.31966162,      -7.710027867
          0,           0,        1426,       -6.96814119,      -9.760595293,      -10.29623268,      -12.31303345,      -7.712811782
          0,           0,        1427,      -6.961714583,      -9.760966114,      -10.29689047,      -12.30775316,      -7.715622158
          0,           0,        1428,      -6.956710865,      -9.761954232,      -10.29817681,      -12.30380458,      -7.718457634
          0,           0,        1429,      -6.953105931,       -9.76358122,      -10.30010619,      -12.30117345,      -7.721316765
          0,           0,        1430,       -6.95087988,      -9.765864024,      -10.30268822,      -12.29984825,      -7.724198023
          0,           0,        1431,      -6.950017428,      -9.768815282,      -10.30592786,      -12.29982072,      -7.727099804
          0,           0,        1432,      -6.950508166,      -9.772443509,      -10.30982549,      -12.30108623,      -7.730020429
          0,           0,        1433,      -6.952346741,      -9.776753161,      -10.31437682,      -12.30364408,      -7.732958156
          0,           0,        1434,      -6.955532989,      -9.781744548,       -10.3195727,      -12.30749766,      -7.735911177
          0,           0,        1435,      -6.960072048,      -9.787413605,      -10.32539871,      -12.31265464,      -7.738877633
          0,           0,        1436,      -6.965974463,      -9.793751501,       -10.3318347,      -12.31912699,      -7.741855612
          0,           0,        1437,      -6.973256279,      -9.800744082,      -10.33885405,      -12.32693104,       -7.74484316
          0,           0,        1438,      -6.981939121,      -9.808371137,      -10.34642287,      -12.33608748,      -7.747838289
          0,           0,        1439,      -6.992050241,      -9.816605472,      -10.35449907,      -12.34662117,      -7.750838979
          0,           0,        1440,      -7.003622487,      -9.825411798,      -10.36303125,      -12.35856085,      -7.753843191
          0,           0,        1441,      -7.016694136,       -9.83474542,      -10.37195756,      -12.37193865,       -7.75684887
          0,           0,        1442,      -7.031308487,       -9.84455077,      -10.38120459,      -12.38678909,      -7.759853953
          0,           0,        1443,      -7.047513068,      -9.854759809,      -10.39068627,      -12.40314762,      -7.762856379
          0,           0,        1444,      -7.065358191,      -9.865290382,      -10.40030311,      -12.42104827,      -7.765854092
          0,           0,        1445,      -7.084894487,      -9.876044662,      -10.40994178,      -12.44051983,      -7.768845053
          0,           0,        1446,      -7.106168818,      -9.886907861,       -10.4194754,      -12.46158022,      -7.771827244
          0,           0,        1447,      -7.129217642,      -9.897747478,      -10.42876469,      -12.48422774,      -7.774798675
          0,           0,        1448,      -7.154056429,      -9.908413417,      -10.43766033,      -12.50842797,      -7.777757393
          0,           0,        1449,      -7.180663007,      -9.918739361,      -10.44600667,      -12.53409444,      -7.780701486
          0,           0,        1450,      -7.208951816,      -9.928545815,      -10.45364695,      -12.56106056,       -7.78362909
          0,           0,        1451,      -7.238734984,       -9.93764515,      -10.46042987,      -12.58904045,      -7.786538396
          0,           0,        1452,      -7.269665603,      -9.945848797,      -10.46621724,       -12.6175771,      -7.789427652
          0,           0,        1453,       -7.30116004,      -9.952976445,      -10.47089201,      -12.64598071,      -7.792295173
          0,           0,        1454,      -7.332303197,      -9.958866656,      -10.47436595,       -12.6732692,       -7.79513934
          0,           0,        1455,      -7.361759103,      -9.963387871,      -10.47658585,      -12.69814052,      -7.797958609
          0,           0,        1456,      -7.387743616,      -9.966448419,      -10.47753753,      -12.71902694,      -7.800751512
          0,           0,        1457,      -7.408154685,      -9.968004054,      -10.47724689,       -12.7342864,      -7.803516659
          0,           0,        1458,       -7.42094715,      -9.968061765,      -10.47577797,      -12.74254044,      -7.806252744
          0,           0,        1459,      -7.424708851,      -9.966679194,      -10.47322826,      -12.74306014,      -7.808958545
          0,           0,        1460,      -7.419172235,      -9.963959776,      -10.46972191,      -12.73600621,      -7.811632925
          0,           0,        1461,      -7.405321238,      -9.960044432,      -10.46540194,      -12.72237392,      -7.814274837
          0,           0,        1462,      -7.385013299,      -9.955101165,      -10.46042219,      -12.70367858,      -7.816883319
          0,           0,        1463,      -7.360386566,      -9.949314048,      -10.45493996,      -12.68156749,      -7.819457501
          0,           0,        1464,       -7.33338435,      -9.942872911,      -10.44910983,      -12.65752865,      -7.821996599
          0,           0,        1465,      -7.305530317,      -9.935964641,      -10.44307888,      -12.63275226,       -7.82449992
          0,           0,        1466,      -7.277903715,      -9.928766571,       -10.4369834,      -12.60811189,      -7.826966859
          0,           0,        1467,      -7.251212435,      -9.921441992,      -10.43094694,      -12.58420802,        -7.8293969
          0,           0,        1468,      -7.225889871,      -9.914137614,      -10.42507943,      -12.56143059,      -7.831789611
          0,           0,        1469,      -7.202180843,      -9.906982573,      -10.41947716,      -12.54001798,       -7.83414465
          0,           0,        1470,      -7.180206822,      -9.900088608,      -10.41422333,      -12.52010439,      -7.836461756
          0,           0,        1471,      -7.160011655,      -9.893551007,      -10.40938898,      -12.50175491,      -7.838740757
          0,           0,        1472,      -7.141592213,      -9.887450024,      -10.40503408,      -12.48499021,       -7.84098156
          0,           0,        1473,      -7.124918366,      -9.881852514,      -10.40120874,      -12.46980342,      -7.843184156
          0,           0,        1474,      -7.109945782,      -9.876813613,      -10.39795436,      -12.45617158,      -7.845348615
          0,           0,        1475,      -7.096623978,      -9.872378359,      -10.39530474,      -12.44406311,      -7.847475089
          0,           0,        1476,      -7.084901338,      -9.868583179,      -10.39328701,      -12.43344277,      -7.849563808
          0,           0,        1477,      -7.074728164,      -9.865457211,      -10.39192249,      -12.42427486,      -7.851615079
          0,           0,        1478,      -7.066058487,      -9.863023434,      -10.39122742,      -12.41652526,      -7.853629288
          0,           0,        1479,      -7.058851112,      -9.861299628,      -10.39121341,      -12.41016275,      -7.855606897
          0,           0,        1480,      -7.053070171,      -9.860299147,      -10.39188795,      -12.40515976,      -7.857548444
          0,           0,        1481,      -7.048685394,      -9.860031532,       -10.3932546,      -12.40149287,      -7.859454542
          0,           0,        1482,      -7.045672215,      -9.860502961,      -10.39531314,      -12.39914308,       -7.86132588
          0,           0,        1483,      -7.044011787,      -9.861716563,      -10.39805955,      -12.39809595,      -7.863163222
          0,           0,        1484,      -7.043690966,      -9.863672582,      -10.40148585,      -12.39834167,      -7.864967406
          0,           0,        1485,      -7.044702282,       -9.86636841,      -10.40557979,      -12.39987512,      -7.866739343
          0,           0,        1486,      -7.047043933,      -9.869798487,      -10.41032442,      -12.40269584,      -7.868480017
          0,           0,        1487,      -7.050719797,       -9.87395406,      -10.41569747,      -12.40680805,      -7.870190488
          0,           0,        1488,      -7.055739477,      -9.878822802,      -10.42167062,      -12.41222058,      -7.871871883
          0,           0,        1489,      -7.062118367,      -9.884388282,      -10.42820856,       -12.4189469,      -7.873525404
          0,           0,        1490,      -7.069877737,      -9.890629269,      -10.43526801,      -12.42700493,      -7.875152321
          0,           0,        1491,      -7.079044816,      -9.897518868,      -10.44279647,      -12.43641693,      -7.876753974
          0,           0,        1492,       -7.08965284,       -9.90502348,        -10.450731,      -12.44720915,      -7.878331769
          0,           0,        1493,      -7.101741014,       -9.91310157,      -10.45899695,      -12.45941129,      -7.879887176
          0,           0,        1494,      -7.115354301,      -9.921702271,      -10.46750672,      -12.47305566,       -7.88142173
          0,           0,        1495,      -7.130542917,      -9.930763825,      -10.47615881,      -12.48817577,      -7.882937026
          0,           0,        1496,      -7.147361313,       -9.94021193,      -10.48483718,      -12.50480411,      -7.884434715
          0,           0,        1497,      -7.165866322,      -9.949958077,      -10.49341139,      -12.52296878,      -7.885916503
          0,           0,        1498,      -7.186113948,       -9.95989801,      -10.50173753,      -12.54268821,      -7.887384146
          0,           0,        1499,      -7.208153996,      -9.969910527,      -10.50966044,      -12.56396327,      -7.888839448
          0,           0,        1500,       -7.23202126,      -9.979856894,      -10.51701739,      -12.58676533,      -7.890284252
          0,           0,        1501,      -7.257721338,      -9.989581215,      -10.52364336,      -12.61101867,       -7.89172044
          0,           0,        1502,      -7.285208122,       -9.99891217,      -10.52937788,      -12.63657493,      -7.893149928
          0,           0,        1503,      -7.314348824,      -10.00766649,      -10.53407307,      -12.66317722,      -7.894574657
          0,           0,        1504,      -7.344871134,       -10.0156545,      -10.53760229,      -12.69041223,      -7.895996587
          0,           0,        1505,      -7.376287177,      -10.02268776,      -10.53986849,      -12.71765183,      -7.897417698
          0,           0,        1506,      -7.407793117,      -10.02858866,      -10.54081112,       -12.7439935,      -7.898839976
          0,           0,        1507,      -7.438157832,      -10.03320113,      -10.54041073,      -12.76822406,      -7.900265411
          0,           0,        1508,      -7.465647012,      -10.03640146,       -10.5386904,      -12.78885095,      -7.901695988
          0,           0,        1509,      -7.488078882,      -10.03810779,      -10.53571386,      -12.80425559,      -7.903133684
          0,           0,        1510,      -7.503134314,      -10.03828677,      -10.53158063,      -12.81299285,      -7.904580456
          0,           0,        1511,       -7.50895298,      -10.03695629,      -10.52641883,      -12.81416847,      -7.906038241
          0,           0,        1512,      -7.504794797,      -10.03418382,      -10.52037677,      -12.80772193,      -7.907508944
          0,           0,        1513,      -7.491345485,      -10.03008068,      -10.51361435,       -12.7944463,      -7.908994432
