"Inner_Iter",       "CD"       ,       "CL"       
         169,      0.2456550727,       1.775087842
         170,      0.2456537017,       1.775081161
         171,       0.245652152,        1.77507381
         172,      0.2456504793,         1.7750657
         173,      0.2456485994,       1.775056719
         174,      0.2456465615,       1.775046848
         175,       0.245644279,       1.775035904
         176,      0.2456417968,        1.77502388
         177,      0.2456390098,       1.775010553
         178,      0.2456359765,       1.774995824
         179,      0.2456325764,       1.774979486
         180,      0.2456288505,       1.774961413
         181,       0.245624674,       1.774941352
         182,      0.2456200757,       1.774919204
         183,      0.2456149505,        1.77489442
         184,      0.2456093103,       1.774866996
         185,      0.2456030156,       1.774836504
         186,      0.2455960817,        1.77480279
         187,      0.2455884055,       1.774765119
         188,      0.2455800255,       1.774723358
         189,      0.2455708526,       1.774676982
         190,      0.2455608176,       1.774625918
         191,      0.2455499958,       1.774569094
         192,      0.2455385412,       1.774506292
         193,      0.2455264578,       1.774436772
         194,      0.2455139934,       1.774360023
         195,       0.245501281,       1.774275505
         196,      0.2454883605,       1.774181984
         197,      0.2454754525,       1.774079449
         198,      0.2454623993,       1.773967295
         199,      0.2454490598,       1.773843474
         200,      0.2454352609,       1.773708567
         201,      0.2454221067,       1.773576394
         202,      0.2454084711,       1.773434584
         203,      0.2454018852,       1.773364548
         204,      0.2453949015,       1.773288414
         205,      0.2453875814,       1.773207696
         206,      0.2453799729,       1.773121362
         207,      0.2453721428,       1.773029555
         208,      0.2453641279,         1.7729325
         209,      0.2453560118,       1.772831955
         210,      0.2453474411,       1.772726474
         211,       0.245338935,       1.772625594
         212,      0.2453292052,       1.772518464
         213,      0.2453242151,       1.772466361
         214,       0.245318428,       1.772409931
         215,      0.2453116683,       1.772348954
         216,      0.2453038515,       1.772281711
         217,       0.245294674,       1.772210047
         218,      0.2452837052,       1.772130943
         219,      0.2452778884,       1.772091194
         220,       0.245275034,       1.772070888
         221,      0.2452734946,       1.772061382
         222,      0.2452727616,       1.772056673
         223,      0.2452724052,       1.772054251
         224,      0.2452720818,       1.772052069
         225,       0.245271751,       1.772049885
         226,      0.2452714129,       1.772047678
         227,      0.2452710691,       1.772045431
         228,      0.2452707225,       1.772043145
         229,      0.2452703733,       1.772040842
         230,      0.2452700204,       1.772038557
         231,      0.2452696307,       1.772036068
         232,      0.2452692046,       1.772033332
         233,      0.2452688545,       1.772031074
         234,      0.2452685066,       1.772028822
         235,      0.2452681256,       1.772026356
         236,      0.2452677091,       1.772023643
         237,      0.2452672503,        1.77202068
         238,      0.2452667416,       1.772017462
         239,      0.2452661844,       1.772013909
         240,      0.2452655757,       1.772009969
         241,      0.2452649037,       1.772005672
         242,      0.2452641615,       1.772000997
         243,      0.2452633457,        1.77199585
         244,      0.2452629386,       1.771993283
         245,      0.2452624915,       1.771990447
         246,      0.2452621456,       1.771988268
         247,      0.2452617952,       1.771986114
         248,      0.2452614445,       1.771983944
         249,      0.2452610942,       1.771981748
         250,      0.2452607449,       1.771979521
         251,      0.2452603956,       1.771977276
         252,      0.2452600426,       1.771975052
         253,      0.2452596867,       1.771972847
         254,      0.2452592953,       1.771970425
         255,      0.2452589396,       1.771968226
         256,      0.2452585842,       1.771966029
         257,      0.2452581929,       1.771963606
         258,      0.2452577633,       1.771960929
         259,      0.2452572889,       1.771957991
         260,      0.2452567613,       1.771954786
         261,      0.2452561804,       1.771951232
         262,      0.2452558219,       1.771948983
         263,      0.2452554634,       1.771946717
         264,      0.2452550656,       1.771944241
         265,      0.2452546261,       1.771941523
         266,      0.2452542632,       1.771939275
         267,       0.245253901,       1.771937028
         268,      0.2452535391,       1.771934783
         269,      0.2452531772,       1.771932539
         270,      0.2452528162,       1.771930282
         271,      0.2452524542,       1.771928032
         272,      0.2452520882,        1.77192581
         273,      0.2452516843,        1.77192336
         274,      0.2452513182,       1.771921102
         275,      0.2452509536,       1.771918808
         276,      0.2452505895,       1.771916487
         277,      0.2452502219,       1.771914182
         278,      0.2452498513,       1.771911892
         279,      0.2452494807,         1.7719096
         280,      0.2452491106,       1.771907311
         281,      0.2452487412,       1.771905026
         282,      0.2452483722,       1.771902745
         283,      0.2452480038,        1.77190046
         284,      0.2452476355,        1.77189817
         285,      0.2452472262,       1.771895685
         286,      0.2452467725,       1.771892968
         287,      0.2452462745,       1.771889943
         288,      0.2452457278,       1.771886571
         289,      0.2452451232,       1.771882853
         290,      0.2452444509,       1.771878805
         291,      0.2452437105,       1.771874349
         292,      0.2452428955,       1.771869466
         293,      0.2452419979,       1.771864122
         294,      0.2452410041,       1.771858282
         295,      0.2452399059,       1.771851871
         296,      0.2452387001,       1.771844777
         297,      0.2452373681,       1.771836991
         298,       0.245235904,       1.771828376
         299,      0.2452342919,       1.771818893
         300,      0.2452325164,       1.771808468
         301,      0.2452305671,       1.771796999
         302,      0.2452284294,       1.771784326
         303,      0.2452260878,       1.771770317
         304,      0.2452235151,       1.771754971
         305,      0.2452206956,       1.771738094
         306,       0.245217617,        1.77171941
         307,      0.2452142611,       1.771698752
         308,      0.2452105866,       1.771676031
         309,      0.2452065963,       1.771651004
         310,      0.2452022514,       1.771623319
         311,      0.2451975773,       1.771592464
         312,      0.2451925176,       1.771558352
         313,      0.2451871051,       1.771520671
         314,       0.245181349,       1.771478927
         315,      0.2451753283,       1.771432433
         316,      0.2451690007,       1.771381015
         317,      0.2451624613,       1.771323885
         318,      0.2451591562,       1.771294858
         319,      0.2451575568,       1.771280478
         320,      0.2451567534,       1.771273155
         321,      0.2451558683,       1.771265193
         322,      0.2451549117,       1.771256305
         323,      0.2451538694,       1.771246624
         324,      0.2451533513,       1.771241722
         325,      0.2451530797,       1.771239171
         326,      0.2451528099,       1.771236637
         327,      0.2451525132,       1.771233876
         328,      0.2451522458,        1.77123136
         329,      0.2451519801,       1.771228837
         330,      0.2451517157,       1.771226308
         331,      0.2451514524,       1.771223779
         332,      0.2451511903,       1.771221253
         333,      0.2451509039,        1.77121847
         334,      0.2451505866,       1.771215439
         335,      0.2451502355,       1.771212132
         336,      0.2451499731,       1.771209627
         337,      0.2451497138,       1.771207101
         338,      0.2451494565,       1.771204565
         339,      0.2451491976,       1.771202056
         340,      0.2451489374,       1.771199571
         341,      0.2451486786,       1.771197087
         342,      0.2451484213,       1.771194599
         343,      0.2451481397,       1.771191856
         344,      0.2451478846,       1.771189359
         345,      0.2451476312,       1.771186858
         346,      0.2451473789,       1.771184354
         347,       0.245147124,       1.771181875
         348,      0.2451468673,       1.771179409
         349,      0.2451466129,       1.771176918
         350,      0.2451463608,       1.771174405
         351,      0.2451461121,       1.771171863
         352,      0.2451458627,       1.771169332
         353,       0.245145611,       1.771166832
         354,      0.2451453604,       1.771164331
         355,       0.245145111,       1.771161827
         356,      0.2451448629,       1.771159318
         357,      0.2451446158,       1.771156804
         358,      0.2451443696,       1.771154289
         359,      0.2451441253,       1.771151764
         360,      0.2451438795,       1.771149255
         361,      0.2451436307,       1.771146771
         362,      0.2451433827,       1.771144272
         363,      0.2451431368,        1.77114175
         364,      0.2451428941,       1.771139198
         365,      0.2451426524,        1.77113664
         366,      0.2451424085,        1.77113411
         367,      0.2451421639,       1.771131594
         368,      0.2451419204,       1.771129078
         369,      0.2451416779,       1.771126559
         370,      0.2451414366,       1.771124036
         371,      0.2451411959,       1.771121512
         372,      0.2451409569,       1.771118981
         373,      0.2451407179,       1.771116454
         374,      0.2451404756,       1.771113952
         375,      0.2451402079,       1.771111201
         376,      0.2451399663,       1.771108675
         377,      0.2451397271,       1.771106121
         378,      0.2451394901,       1.771103546
         379,      0.2451392514,       1.771100991
         380,      0.2451390105,       1.771098462
         381,      0.2451387707,       1.771095932
         382,      0.2451385319,         1.7710934
         383,       0.245138294,       1.771090864
         384,      0.2451380569,       1.771088326
         385,       0.245137821,       1.771085786
         386,      0.2451375859,       1.771083243
         387,      0.2451373483,       1.771080721
         388,       0.245137108,       1.771078216
         389,      0.2451368689,       1.771075686
         390,      0.2451366314,       1.771073132
         391,      0.2451363969,       1.771070544
         392,      0.2451361621,       1.771067959
         393,      0.2451359244,       1.771065405
         394,      0.2451356866,       1.771062859
         395,       0.245135426,       1.771060059
         396,      0.2451351901,        1.77105751
         397,      0.2451349549,        1.77105496
         398,      0.2451347202,        1.77105241
         399,      0.2451344872,       1.771049851
         400,      0.2451342527,       1.771047307
         401,      0.2451339908,       1.771044535
         402,      0.2451337528,       1.771042003
         403,      0.2451335164,       1.771039444
         404,      0.2451332827,       1.771036852
         405,      0.2451330498,       1.771034251
         406,      0.2451328144,       1.771031676
         407,      0.2451325779,       1.771029118
         408,      0.2451323424,       1.771026561
         409,      0.2451321078,       1.771024003
         410,      0.2451318741,       1.771021442
         411,      0.2451316175,       1.771018625
         412,      0.2451313367,       1.771015519
         413,      0.2451310268,       1.771012116
         414,      0.2451306812,       1.771008407
         415,      0.2451304454,       1.771005865
         416,      0.2451301883,       1.771003034
         417,      0.2451299084,       1.770999887
         418,      0.2451295983,       1.770996444
         419,      0.2451292551,       1.770992688
         420,      0.2451288797,       1.770988555
         421,      0.2451284686,       1.770984006
         422,      0.2451280175,       1.770978997
         423,      0.2451277893,       1.770976418
         424,      0.2451275344,       1.770973619
         425,      0.2451272528,       1.770970547
         426,      0.2451269451,       1.770967137
         427,      0.2451267161,       1.770964545
         428,      0.2451264879,       1.770961935
         429,      0.2451262568,       1.770959344
         430,      0.2451260232,       1.770956777
         431,      0.2451257905,       1.770954208
         432,       0.245125559,       1.770951639
         433,      0.2451253284,        1.77094907
         434,      0.2451250985,         1.7709465
         435,      0.2451248697,       1.770943926
         436,      0.2451246414,        1.77094135
         437,      0.2451244104,       1.770938804
         438,       0.245124177,        1.77093628
         439,      0.2451239455,       1.770933733
         440,      0.2451237152,        1.77093116
         441,      0.2451234875,       1.770928549
         442,      0.2451232587,       1.770925941
         443,      0.2451230265,       1.770923358
         444,      0.2451227945,       1.770920779
         445,      0.2451225399,       1.770917943
         446,      0.2451223095,       1.770915367
         447,      0.2451220797,       1.770912791
         448,      0.2451218505,       1.770910216
         449,      0.2451216225,       1.770907633
         450,      0.2451213926,       1.770905073
         451,      0.2451211594,       1.770902544
         452,       0.245120927,       1.770900004
         453,       0.245120696,       1.770897439
         454,      0.2451204673,       1.770894837
         455,      0.2451202389,       1.770892221
         456,      0.2451200075,       1.770889625
         457,      0.2451197517,       1.770886784
         458,      0.2451195199,       1.770884201
         459,       0.245119289,       1.770881619
         460,       0.245119059,       1.770879039
         461,      0.2451188292,       1.770876462
         462,      0.2451186011,       1.770873876
         463,      0.2451183724,         1.7708713
         464,      0.2451181403,        1.77086876
         465,      0.2451179076,       1.770866225
         466,      0.2451176766,       1.770863667
         467,      0.2451174474,       1.770861079
         468,        0.24511722,       1.770858462
         469,      0.2451169903,       1.770855859
         470,      0.2451167582,       1.770853277
         471,      0.2451165269,       1.770850695
         472,      0.2451162966,       1.770848115
         473,      0.2451160673,       1.770845536
         474,      0.2451158387,        1.77084296
         475,      0.2451156111,       1.770840383
         476,      0.2451153845,       1.770837803
         477,      0.2451151556,       1.770835254
         478,      0.2451149242,       1.770832731
         479,      0.2451146946,        1.77083019
         480,      0.2451144666,       1.770827625
         481,      0.2451142413,       1.770825021
         482,      0.2451140155,       1.770822416
         483,      0.2451137866,       1.770819836
         484,      0.2451135577,       1.770817262
         485,      0.2451133298,       1.770814691
         486,       0.245113103,       1.770812122
         487,      0.2451128773,       1.770809556
         488,       0.245112652,       1.770806994
         489,      0.2451124287,       1.770804422
         490,      0.2451122043,       1.770801867
         491,      0.2451119536,       1.770799095
         492,      0.2451117259,       1.770796575
         493,      0.2451114998,       1.770794032
         494,      0.2451112759,       1.770791455
         495,      0.2451110529,       1.770788858
         496,      0.2451108271,       1.770786279
         497,      0.2451105997,       1.770783716
         498,      0.2451103504,       1.770780897
         499,      0.2451101248,       1.770778335
