"Inner_Iter",       "CD"       ,       "CL"       
         146,     0.01585461346,      0.9375793304
         147,     0.01586917921,      0.9376363887
         148,     0.01586356176,       0.937526829
         149,     0.01587092693,      0.9376647163
         150,     0.01585148165,      0.9377095276
         151,     0.01587427615,      0.9376618313
         152,     0.01585316634,      0.9376411059
         153,      0.0158641166,      0.9377436279
         154,     0.01584965022,      0.9377052052
         155,     0.01585950494,      0.9377381826
         156,     0.01585457686,      0.9377093546
         157,     0.01586107824,      0.9377119239
         158,     0.01585372402,      0.9377091988
         159,     0.01585119724,       0.937629697
         160,      0.0158435918,      0.9376697872
         161,     0.01586146131,      0.9377728522
         162,     0.01585378115,      0.9377320725
         163,     0.01586748985,      0.9377031843
         164,     0.01584252563,      0.9376876249
         165,     0.01585876648,      0.9376854011
         166,      0.0158555425,      0.9376859158
         167,     0.01586871145,      0.9376722414
         168,     0.01586867994,      0.9376044009
         169,     0.01587396721,      0.9376937407
         170,     0.01586252575,      0.9377755829
         171,     0.01584860946,      0.9376627181
         172,     0.01584006139,      0.9376657376
         173,     0.01584989829,       0.937740086
         174,     0.01584906567,      0.9377166663
         175,     0.01585915065,      0.9377274088
         176,     0.01585119852,      0.9376797698
         177,     0.01585978946,      0.9377396652
         178,      0.0158527814,      0.9377158992
         179,     0.01585480448,      0.9377384726
         180,     0.01585408894,      0.9377288253
         181,     0.01586120961,      0.9377332331
         182,     0.01587193288,      0.9377904709
         183,     0.01585959704,      0.9377321833
         184,     0.01585148608,      0.9377068058
         185,     0.01586181187,      0.9377203378
         186,     0.01585641838,      0.9377022664
         187,     0.01586356177,      0.9377331773
         188,     0.01587304906,      0.9376991456
         189,     0.01584796446,      0.9376221938
         190,      0.0158507874,      0.9376536703
         191,      0.0158674476,      0.9377013354
         192,     0.01584964632,      0.9376800669
         193,     0.01585269674,      0.9376615153
         194,     0.01585148927,      0.9376879852
         195,     0.01585871799,      0.9377494904
         196,     0.01585027609,      0.9377377263
         197,     0.01586878748,      0.9377559533
         198,      0.0158621718,      0.9378208105
         199,     0.01586482107,      0.9377806864
         200,      0.0158558132,      0.9377827118
         201,     0.01586277323,      0.9377557194
         202,     0.01585116477,      0.9377714846
         203,     0.01585455738,       0.937696933
         204,     0.01584650191,      0.9377421069
         205,     0.01586102206,      0.9377304425
         206,     0.01585805546,      0.9378031554
         207,     0.01586525799,      0.9377639868
         208,     0.01585238845,      0.9377577539
         209,      0.0158592769,      0.9377231173
         210,     0.01585369853,      0.9377548872
         211,     0.01585961356,      0.9377633886
         212,     0.01585717484,      0.9377666833
         213,     0.01586150654,      0.9378221096
         214,     0.01584755873,      0.9377712957
         215,     0.01586072108,      0.9377470772
         216,      0.0158549567,      0.9377662575
         217,     0.01585959594,      0.9377680479
         218,     0.01585420933,      0.9377406859
         219,     0.01586105198,       0.937746283
         220,     0.01585597664,      0.9377035098
         221,     0.01586613661,      0.9376852921
         222,     0.01585501328,      0.9377142025
         223,     0.01586211872,      0.9376653875
         224,     0.01585208858,      0.9377018253
         225,     0.01586561155,      0.9377064643
         226,     0.01587591612,      0.9375158095
         227,     0.01585891262,      0.9377284523
         228,     0.01585159878,      0.9377545608
         229,     0.01586250208,      0.9378000545
         230,     0.01584666036,      0.9377340882
         231,     0.01585738577,      0.9377745674
         232,     0.01585176018,      0.9377686355
         233,     0.01585516215,      0.9377989871
         234,     0.01586634782,      0.9378056311
         235,     0.01585987829,       0.937775934
         236,     0.01585759053,      0.9377481427
         237,     0.01585944231,      0.9377330169
         238,     0.01586007864,      0.9377171271
         239,     0.01586357115,      0.9377409712
         240,     0.01585690123,      0.9376219172
         241,     0.01586849284,      0.9377198637
         242,       0.015857773,      0.9377396938
         243,     0.01586741513,      0.9377003504
         244,     0.01586223562,      0.9376557039
         245,     0.01586272891,      0.9377462312
         246,     0.01584578469,      0.9377372962
         247,     0.01585543001,      0.9378242409
         248,     0.01585486705,      0.9377360724
         249,     0.01585797066,      0.9377831054
         250,     0.01585120613,      0.9377402323
         251,     0.01586820354,      0.9379361897
         252,     0.01584849371,      0.9377001257
         253,      0.0158596716,      0.9377441361
         254,     0.01585936163,      0.9377169987
         255,     0.01586662224,      0.9377778322
         256,     0.01586816407,      0.9377697194
         257,     0.01587317687,      0.9377787021
         258,     0.01584450283,      0.9376743854
         259,     0.01584068004,      0.9375794475
         260,     0.01585595679,      0.9377153962
         261,     0.01586103981,      0.9377350573
         262,     0.01586292755,      0.9377302382
         263,     0.01589185686,       0.937429051
         264,     0.01586120453,      0.9376927959
         265,     0.01585445984,      0.9377722866
         266,     0.01584769679,      0.9377675159
         267,     0.01586795189,      0.9378904718
         268,     0.01584099032,       0.937693192
         269,     0.01586433324,      0.9375722363
         270,     0.01585456042,      0.9376842712
         271,     0.01586136303,      0.9377835922
         272,     0.01585176345,      0.9377482064
         273,     0.01586005575,      0.9377553768
         274,     0.01587298623,      0.9375244909
         275,     0.01586519817,      0.9377506861
         276,     0.01584779528,      0.9377500362
         277,     0.01585266772,      0.9377652004
         278,     0.01585149823,      0.9377697467
         279,      0.0158645666,       0.937814983
         280,     0.01584944311,      0.9377443638
         281,     0.01585639846,       0.937731209
         282,     0.01583394461,      0.9378930955
         283,     0.01586197059,      0.9377835884
         284,     0.01584853753,      0.9377089674
         285,     0.01584076463,      0.9376941299
         286,     0.01584534027,      0.9377081544
         287,     0.01586557919,      0.9377773914
         288,     0.01585093754,      0.9376977549
         289,     0.01588818027,      0.9378885415
         290,     0.01586164218,      0.9377533505
         291,     0.01585785656,      0.9376823613
         292,     0.01585782095,      0.9377131794
         293,     0.01585842813,      0.9377685459
         294,      0.0158514428,      0.9377478098
         295,      0.0158369821,      0.9376953525
         296,     0.01584219174,      0.9377193866
         297,      0.0158605409,      0.9377440728
         298,     0.01585174598,      0.9377044717
         299,      0.0158737918,      0.9376803417
