"PointID","x","y","Adjoint_Density","Adjoint_Momentum_x","Adjoint_Momentum_y","Adjoint_Energy","Adjoint_Nu_Tilde","Sensitivity_x","Sensitivity_y","Surface_Sensitivity"
753, 4.835794866085050e-01, -5.575823861998670e-02, 1.535535466321840e-03, -5.071198611796850e-07, 7.729260424538562e-05, -1.750360714282573e-07, -4.752611773449372e-04, 8.168659732287969e-02, -1.018628253376423e+00, -1.021883185457973e+00
779, 4.658685922622680e-01, -5.718401444392886e-02, -2.646497675063000e-03, 1.550551186438158e-06, 7.098260174902258e-05, -1.819196862830868e-07, -4.815585193158293e-04, 7.793802530453589e-02, -1.196993077960773e+00, -1.199475832145775e+00
805, 4.480717480182650e-01, -5.840209830449826e-02, -5.603249558449593e-03, 2.871944115734459e-06, 6.458813537462045e-05, -1.801533698132317e-07, -4.801730783294822e-04, 7.573720841743792e-02, -1.357194939979585e+00, -1.359284030017093e+00
831, 4.301885962486270e-01, -5.938108764101194e-02, -7.532106807001622e-03, 4.007307896753999e-06, 5.755343598675798e-05, -1.769732298064308e-07, -4.717747369259436e-04, 6.318334803156661e-02, -1.437581032713470e+00, -1.438958118373699e+00
857, 4.122794568538670e-01, -6.011375714873437e-02, -8.781510215256850e-03, 4.889175919892586e-06, 5.044488069033316e-05, -1.739221582271350e-07, -4.592208499624637e-04, 4.471643994319607e-02, -1.453092986099940e+00, -1.453775044224680e+00
883, 3.944020271301270e-01, -6.058368024151140e-02, -9.733949834254166e-03, 5.646756449309391e-06, 4.325803441520593e-05, -1.695521827795253e-07, -4.446024758159804e-04, 3.163780690927030e-02, -1.470825412936756e+00, -1.471156330966411e+00
909, 3.766198158264160e-01, -6.075388471121099e-02, -9.989940075815435e-03, 5.985016498092376e-06, 3.613824048591396e-05, -1.643243307838287e-07, -4.277409661520280e-04, 1.071587207294242e-02, -1.425760543376898e+00, -1.425779440407636e+00
935, 3.590588271617890e-01, -6.065579580914283e-02, -9.509291862602940e-03, 5.952055362876006e-06, 2.904836460480604e-05, -1.579199252864937e-07, -4.078611731872860e-04, -8.214601999564440e-03, -1.329449989761501e+00, -1.329442027980360e+00
961, 3.418258726596830e-01, -6.029245699767016e-02, -8.850676396755490e-03, 5.641115670544963e-06, 2.178165882465129e-05, -1.523220918554937e-07, -3.883199689977379e-04, -1.727185939988225e-02, -1.195772913861131e+00, -1.195802930676237e+00
987, 3.249974250793460e-01, -5.973493043116280e-02, -9.349442384006878e-03, 6.087542266766296e-06, 2.568687716885515e-05, -1.207804125412145e-07, -3.759517439961661e-04, -2.561768473769403e-02, -1.182585495942740e+00, -1.182678238444564e+00
1013, 3.086399734020230e-01, -5.898655250103493e-02, -8.753699293908707e-03, 7.214888250822148e-06, 4.341406339034465e-05, -1.148372554505922e-07, -3.522819783446559e-04, -5.521597851046189e-02, -1.248264023817267e+00, -1.249456022984060e+00
1039, 2.927811741828920e-01, -5.809131570009748e-02, -6.502012099295082e-03, 5.279230918727601e-06, 2.504088578437017e-05, -1.028603240910419e-07, -3.081134699432066e-04, -5.121903130557876e-02, -1.077454865842737e+00, -1.078576921487971e+00
1065, 2.774220108985900e-01, -5.708774432413805e-02, -3.831102269296749e-03, 3.515547446578128e-06, 8.442376166029927e-06, -1.135700308868560e-07, -2.721647165968024e-04, -5.023056401386936e-02, -8.270487026395879e-01, -8.285427416431888e-01
1091, 2.625653147697450e-01, -5.599826716344095e-02, -3.502994220761303e-03, 5.650018081550886e-06, 3.119558757237703e-05, -5.376285022836380e-08, -2.652188661206771e-04, -4.763252583908210e-02, -7.470805272913760e-01, -7.485282903888824e-01
1117, 2.482267022132870e-01, -5.482740624124544e-02, -7.079240686839214e-03, 6.653150713872155e-06, 3.030342338289391e-05, -5.815043608509694e-08, -2.704050796785428e-04, -6.974192339531445e-02, -9.279507331795721e-01, -9.305155638038874e-01
1143, 2.344165146350860e-01, -5.358239313849467e-02, -8.348990161838831e-03, 2.535440028979259e-06, -6.061237253057927e-06, -1.092313249938983e-07, -2.436808713803763e-04, -8.480671597574886e-02, -9.109403128372903e-01, -9.148794251048183e-01
1169, 2.210974693298340e-01, -5.229380704508305e-02, -6.071302385559559e-03, 1.122921592531446e-06, -8.300988412971955e-06, -8.967000780205374e-08, -2.076050731789235e-04, -6.790173058412088e-02, -6.421245756415430e-01, -6.456922544902408e-01
1195, 2.082438766956330e-01, -5.097925366221412e-02, -7.395366355041080e-03, 1.630369491778455e-06, -9.048525745834882e-06, -5.866300044338246e-08, -2.074743791987425e-04, -5.774297048097565e-02, -6.084795263345857e-01, -6.111774673647983e-01
1221, 1.958884000778200e-01, -4.962617252781880e-02, -8.852895811994888e-03, 2.550540068035836e-06, -4.481827250482902e-06, -8.228480467613726e-08, -2.062210268805020e-04, -9.096895044140207e-02, -7.554631594414962e-01, -7.609000193663047e-01
1247, 1.840233504772190e-01, -4.824266196694418e-02, -7.082888840650391e-03, -2.584200879861470e-07, -1.662959445121932e-05, -7.812914398080817e-08, -1.766914479326689e-04, -8.019506253068893e-02, -6.191478615824668e-01, -6.242872003963209e-01
1273, 1.725961565971370e-01, -4.685128405664037e-02, -6.131406038582381e-03, 2.469620224684655e-06, 3.949027032533945e-06, -2.728085750480442e-08, -1.660242299886701e-04, -6.805764379479098e-02, -5.307239431961858e-01, -5.350665877450607e-01
1299, 1.616173982620240e-01, -4.544894282216234e-02, -7.279468071968997e-03, -1.543088009939455e-07, -1.662253716013097e-05, -7.480170423396348e-08, -1.613480458720852e-04, -8.101647702695941e-02, -5.432838478365479e-01, -5.492091684606524e-01
1325, 1.511152982711790e-01, -4.402693347560840e-02, -7.824849447064512e-03, -1.814073812757755e-06, -2.494807148698362e-05, -5.945995558765016e-08, -1.512234120307021e-04, -7.085247944183118e-02, -4.869658686889720e-01, -4.920817077849182e-01
1351, 1.410477757453920e-01, -4.260023974477067e-02, -8.285898738314472e-03, 5.034729494186260e-07, -1.051979337014055e-05, -3.981333749433773e-08, -1.474460359620339e-04, -8.095956167054363e-02, -5.229984166295263e-01, -5.292090088740032e-01
1377, 1.314679384231570e-01, -4.115371157458950e-02, -7.994444428308062e-03, -3.083332430331349e-06, -2.890638009760592e-05, -7.095968183115803e-08, -1.303106364463877e-04, -8.484083358007256e-02, -4.772606899037132e-01, -4.846099361571673e-01
1403, 1.222792565822600e-01, -3.971562741618243e-02, -7.511347248124561e-03, -3.250083881979887e-06, -2.765112326878935e-05, -4.561145633778101e-08, -1.198049424037229e-04, -6.574688466643823e-02, -3.776290753346027e-01, -3.832729203571921e-01
1429, 1.134960949420930e-01, -3.828085118396816e-02, -7.861633618361173e-03, -5.155741552551822e-07, -1.334154812707864e-05, -3.177946179956868e-08, -1.212003121202444e-04, -7.566306457424028e-02, -4.153221158335771e-01, -4.221192837761958e-01
1455, 1.051684617996220e-01, -3.683718595646360e-02, -7.634388057433088e-03, -4.078370761480749e-06, -2.923986568029690e-05, -5.743767634429079e-08, -1.073123508362017e-04, -8.150103748814551e-02, -3.971473656947781e-01, -4.052662044571631e-01
1481, 9.719923138618471e-02, -3.540743354685216e-02, -7.174048365988831e-03, -4.195675271806142e-06, -2.800165477683707e-05, -3.764211963366901e-08, -9.850065909329483e-05, -6.273558499236941e-02, -3.128464071441961e-01, -3.190344907897677e-01
1507, 8.964005112648010e-02, -3.397871727288410e-02, -7.105703248298244e-03, -2.354211845611291e-06, -1.836607823185612e-05, -3.246328133119782e-08, -9.731902786264956e-05, -6.714952674352417e-02, -3.021314192262755e-01, -3.093873137097854e-01
1533, 8.247101306915280e-02, -3.255520500651790e-02, -7.522302907279692e-03, -4.584223178252172e-06, -2.764117557047740e-05, -3.578693704221433e-08, -9.237919278617266e-05, -6.624281139396231e-02, -2.960256292340736e-01, -3.032842428405966e-01
1559, 7.564741373062130e-02, -3.114463758939470e-02, -7.387695995970943e-03, -4.559487331564011e-06, -2.619764015695338e-05, -3.896454269043655e-08, -8.536998196572838e-05, -7.053956563579268e-02, -2.945501357884371e-01, -3.027708238880448e-01
1585, 6.917616724967959e-02, -2.974452562367454e-02, -6.634758182669681e-03, -4.955803396077984e-06, -2.534008484592476e-05, -3.193346931314754e-08, -7.376675925637027e-05, -6.400768654916203e-02, -2.512674652607962e-01, -2.591471744234594e-01
1611, 6.298619508743290e-02, -2.836628997248972e-02, -6.546908247469124e-03, -5.128055055908158e-06, -2.575202849758965e-05, -2.701788969154497e-08, -7.138088078316926e-05, -5.170228261069277e-02, -2.007282234119067e-01, -2.071963354867044e-01
1637, 5.711802840232850e-02, -2.700117840580357e-02, -6.624689830278568e-03, -5.505755236866943e-06, -2.625915213800790e-05, -3.105038794682724e-08, -7.050546247576883e-05, -5.159269101868540e-02, -1.906419666783282e-01, -1.974165042006301e-01
1663, 5.161416530609130e-02, -2.564050574533410e-02, -6.302222778686284e-03, -5.786875621848414e-06, -2.517152401936920e-05, -2.789569345462046e-08, -6.546423982256462e-05, -5.094672280069340e-02, -1.773837948233998e-01, -1.844633658231358e-01
1689, 4.642483592033390e-02, -2.429175847095519e-02, -6.017848358129887e-03, -5.622636108512907e-06, -2.320835222771607e-05, -2.255445103450602e-08, -6.257494266962002e-05, -4.593594811516471e-02, -1.531426588586136e-01, -1.598126611870358e-01
1715, 4.156750440597530e-02, -2.295052050425187e-02, -5.626994438338636e-03, -5.626676840099604e-06, -2.173503272304729e-05, -2.299714751163551e-08, -5.864257409089799e-05, -4.624380423288820e-02, -1.423925560148405e-01, -1.496009924523702e-01
1741, 3.698146343231200e-02, -2.162479280586662e-02, -5.149715482457182e-03, -5.746156115952182e-06, -2.063316750525497e-05, -1.906530329718035e-08, -5.381558935436853e-05, -4.175971540826767e-02, -1.224429273622179e-01, -1.292595279212511e-01
1767, 3.265759348869320e-02, -2.031415913228733e-02, -4.938296523562003e-03, -5.860351783058018e-06, -2.007638632149399e-05, -1.651837910741356e-08, -5.481386118073629e-05, -3.217118305660552e-02, -8.814565681466435e-02, -9.372718756343497e-02
1793, 2.861636877059940e-02, -1.901470873771429e-02, -4.754496662372630e-03, -5.926800349527340e-06, -1.897990146159411e-05, -1.597723823245007e-08, -5.817144466106395e-05, -2.848649577332837e-02, -7.147563841360856e-02, -7.682129156899845e-02
1819, 2.490270137786870e-02, -1.771870154358129e-02, -4.330081855981776e-03, -6.116390834582632e-06, -1.777749467450505e-05, -1.640746346815031e-08, -5.716696712505711e-05, -3.068646749645560e-02, -7.118257878814796e-02, -7.736557713155712e-02
1845, 2.143678069114690e-02, -1.643567723376895e-02, -3.906114248534508e-03, -6.043700118020786e-06, -1.640819140124790e-05, -1.185425679249454e-08, -5.667650529418753e-05, -2.510986625796864e-02, -5.434703725247060e-02, -5.972612696103295e-02
1871, 1.820489764213560e-02, -1.516623968649863e-02, -3.578799050732290e-03, -6.140578640821147e-06, -1.559394927607157e-05, -1.274089452612543e-08, -5.937702876173338e-05, -1.737501269993701e-02, -3.110237643100146e-02, -3.536582481432625e-02
1897, 1.524919271469120e-02, -1.390377947908840e-02, -3.223963306371223e-03, -6.122394116670911e-06, -1.415385497299474e-05, -1.125270496999281e-08, -6.020716215747262e-05, -1.715314714782369e-02, -2.890797757852109e-02, -3.338977050353580e-02
1923, 1.256430149078370e-02, -1.264758214631062e-02, -2.831289099838312e-03, -6.082291302529350e-06, -1.260932795872075e-05, -9.861398688896743e-09, -5.624698276469376e-05, -1.487815129818197e-02, -2.198654063739400e-02, -2.630297258021683e-02
1949, 1.017087697982790e-02, -1.139346778587084e-02, -2.455011586599752e-03, -5.924814034838903e-06, -1.087910340478221e-05, -8.285090674302377e-09, -4.954317999981894e-05, -1.590988334895012e-02, -2.184023978422481e-02, -2.682217420485883e-02
1975, 8.062899112701419e-03, -1.013990050745768e-02, -2.142164667272726e-03, -5.769984206811856e-06, -9.399535566275465e-06, -7.476119772646833e-09, -3.968229373351261e-05, -1.941116207631624e-02, -2.546004985354232e-02, -3.187966799821303e-02
2001, 6.177186965942380e-03, -8.894230334303178e-03, -1.918268166732493e-03, -5.556853825175846e-06, -8.200863994151654e-06, -6.084777397003242e-09, -2.760253655829183e-05, -2.157833658543576e-02, -2.717672714413710e-02, -3.462157751697482e-02
2027, 4.468053579330440e-03, -7.663827888111089e-03, -1.729224888498400e-03, -5.343292669087567e-06, -6.990438879834063e-06, -5.283972218587381e-09, -1.511477537265004e-05, -2.161085913959948e-02, -2.466332897880707e-02, -3.273668708486590e-02
2053, 3.018766641616820e-03, -6.435425124592381e-03, -1.342326903615235e-03, -4.966079860642713e-06, -5.220256351795629e-06, -4.313621334407281e-09, -3.767779727132526e-06, -1.593521098647844e-02, -1.530208260561301e-02, -2.207827742094161e-02
2079, 1.912891864776610e-03, -5.188125857687520e-03, -6.554980943154802e-04, -4.273120573476342e-06, -3.324372178924812e-06, -4.304418890730808e-09, -4.523667019295272e-06, -1.376634587499268e-03, -1.687661760030894e-03, -2.114738383931644e-03
2105, 1.121968030929570e-03, -3.914749680099139e-03, 1.427810779511631e-05, -3.447053078943417e-06, -1.956269773650315e-06, -5.031798518705859e-09, -2.495478516600470e-05, 2.512385111798005e-02, 1.214043493296375e-02, 2.787774332729206e-02
2131, 5.391836166381840e-04, -2.631177078925757e-03, 3.623380816743765e-04, -2.561216774153772e-06, -1.031617712082906e-06, -4.910103686699238e-09, -6.116544495148888e-05, 5.799529113914682e-02, 1.978151665342504e-02, 6.126188586638796e-02
2157, 1.753866672515870e-04, -1.323704402882381e-03, 4.348250939362252e-04, -1.519308127666804e-06, -4.468743422981710e-07, -4.260244872648835e-09, -1.047320837124636e-04, 8.195709276293260e-02, 1.691467793275047e-02, 8.368427317709218e-02
2183, 0.000000000000000e+00, 0.000000000000000e+00, 3.687528280455849e-04, -1.674859035943406e-07, 4.688518900474650e-08, -4.558352101607051e-09, -1.589228955361100e-04, 2.011819949695185e-01, -3.599097266291386e-03, 2.009944548341011e-01
2209, 1.051127910614010e-04, 1.111435907744265e-03, 4.789593102264497e-04, 9.940984387515190e-07, -2.767513012619603e-07, -1.267636635004257e-09, -1.707192296948080e-04, 6.631115382373050e-02, 2.548605615266395e-03, 6.511405829920916e-02
2235, 3.451704978942870e-04, 2.199256645734407e-03, 4.607850433365630e-04, 1.609026251522404e-06, -6.489274561573252e-07, -5.145735872488250e-09, -2.090549717200687e-04, -2.756004980992599e-02, 5.658918272011578e-03, -2.804227271902080e-02
2261, 7.326900959014890e-04, 3.263577568281328e-03, 1.855733200744054e-04, 4.269226358570380e-06, -1.822842323964511e-06, -1.514950600986971e-09, -3.231713207740376e-04, 8.425126769673050e-02, -3.163975111217823e-02, 8.984969320970659e-02
2287, 1.276999711990360e-03, 4.306512914214671e-03, -3.252803415028702e-04, 2.467103182052050e-06, -1.314409270942879e-06, -6.789751847033594e-09, -4.164939801293725e-04, 9.274443916610642e-02, -4.898200498086747e-02, 1.047297893830619e-01
2313, 1.973092555999760e-03, 5.331781991625754e-03, -1.171328996686923e-03, 3.077644211357917e-06, -1.685832902109848e-06, -7.556453541121781e-09, -4.867507038110890e-04, 1.194146880142741e-01, -8.895969455245661e-02, 1.488719536065458e-01
2339, 2.858132123947140e-03, 6.333803361978212e-03, -1.992860768953399e-03, 3.785947926155871e-06, -2.600608038762154e-06, -6.763880020478662e-09, -4.432910437886272e-04, -7.127824687585510e-03, 3.811171237455138e-03, -7.744606511903536e-03
2365, 3.939032554626460e-03, 7.313939861770441e-03, -2.842516240441719e-03, 4.305020969343117e-06, -3.938763752960220e-06, -4.454989428266456e-09, -3.062575502165344e-04, -3.783678370793764e-01, 4.327677998595502e-01, -5.747088913509458e-01
2391, 5.185037851333620e-03, 8.279588072873007e-03, -3.511344107892815e-03, 4.737820571800848e-06, -6.354745822019729e-06, -4.789780493537347e-11, -1.807002556934220e-04, -9.002755591748444e-01, 1.194481119802986e+00, -1.495707787100533e+00
2417, 6.539613008499150e-03, 9.241982470900028e-03, -4.753121497717093e-03, 6.510306692506894e-06, -8.862181948256606e-06, -2.303632637060516e-08, -1.684908828362284e-04, -9.521181838963788e-01, 1.356795129850844e+00, -1.657458663084761e+00
2443, 7.984459400177000e-03, 1.020424209509429e-02, -5.540982938536844e-03, 9.155603583451853e-06, -1.130650755747583e-05, -3.733259692557044e-08, -2.309109758262107e-04, -3.075382798722209e-01, 4.631323560756176e-01, -5.557839868988665e-01
2469, 9.577721357345579e-03, 1.115667549773494e-02, -5.392496964699320e-03, 9.039191963802431e-06, -8.233014774048020e-06, -5.669523692989111e-08, -2.996761584454094e-04, 4.362663553530564e-01, -8.105198055773739e-01, 9.203061286541285e-01
2495, 1.134461164474490e-02, 1.209626571889571e-02, -2.631341438329642e-03, 7.956739569916714e-06, -8.130858216767965e-06, -3.157414111544923e-08, -2.726844413561708e-04, 7.150784474802124e-01, -1.410055963805751e+00, 1.581004082520446e+00
2521, 1.328635215759280e-02, 1.302389920651927e-02, -6.304280123264378e-04, 4.826052630750624e-06, -5.412419878767377e-06, -3.686594583665435e-08, -2.126239450532485e-04, 3.687648395136127e-01, -8.171585871664088e-01, 8.965130130432443e-01
2547, 1.542121171951290e-02, 1.393749821356617e-02, -1.189698914784692e-03, 5.028826668291539e-06, -7.110094838891259e-06, -3.248250464300627e-08, -1.877958779710439e-04, 1.229012002512971e-01, -3.025121886957055e-01, 3.265245659886686e-01
2573, 1.774638891220090e-02, 1.483893955534251e-02, -1.898407529976317e-03, 5.283525404111138e-06, -8.058818825268231e-06, -3.194121455892758e-08, -1.732160211226682e-04, 2.993587661717391e-02, -8.394402949490809e-02, 8.911306368452700e-02
2599, 2.023851871490480e-02, 1.573335275169984e-02, -2.078839988659804e-03, 5.499109695152656e-06, -8.784734701472751e-06, -3.378185672939037e-08, -1.652471355510830e-04, 8.542849697835789e-03, -2.506006755618511e-02, 2.647599944698034e-02
2625, 2.291005849838260e-02, 1.661956166054859e-02, -1.870691092019113e-03, 5.634525110570327e-06, -9.557789559184008e-06, -3.709885078522080e-08, -1.598226080693793e-04, 1.250371338290714e-02, -3.589650359228821e-02, 3.799882774008004e-02
2651, 2.576607465744020e-02, 1.749784373992733e-02, -1.701019847023922e-03, 5.741649660359517e-06, -1.022093904415115e-05, -4.009282882278807e-08, -1.550934947344779e-04, 6.858925765032791e-03, -1.617728673367251e-02, 1.746167605430471e-02
2677, 2.879580855369570e-02, 1.837123613438212e-02, -1.531056379527831e-03, 5.924867953010566e-06, -1.079362184905468e-05, -4.303135307445670e-08, -1.522393923675128e-04, -6.021228613200954e-04, 1.528955235955519e-02, -1.488535627838490e-02
2703, 3.199326992034910e-02, 1.924199452147021e-02, -8.686013164797149e-04, 6.279165050821976e-06, -1.169174706983869e-05, -4.490671860485035e-08, -1.479473939250920e-04, 6.880194084006977e-03, -5.100214703605337e-03, 6.688385378142351e-03
2729, 3.537228703498840e-02, 2.010863535748115e-02, 7.864413603184922e-04, 6.527130264877219e-06, -1.744546197005536e-05, -2.793395260429727e-08, -1.333930055693025e-04, -5.164766239593353e-02, 2.485678386446472e-01, -2.536677917347664e-01
2755, 3.891497850418090e-02, 2.097589125228113e-02, -9.498732051522237e-05, 7.511009407296473e-06, -2.161020321406940e-05, -5.100592428846266e-08, -1.475402989105739e-04, -1.390066143865601e-01, 5.999303048190657e-01, -6.157980883836881e-01
2781, 4.259017109870910e-02, 2.185098256188414e-02, -1.826594652440299e-03, 9.577290230690914e-06, -2.055967194801552e-05, -7.645999640469659e-08, -1.835700565889748e-04, -2.907499141372884e-02, 1.596595398921693e-01, -1.621013524751610e-01
2807, 4.645630717277530e-02, 2.272376646424873e-02, 2.293293606425884e-03, 9.139790405425167e-06, -2.632808591714779e-05, -2.755717051353081e-08, -1.653378212622400e-04, 4.760153700664222e-02, -1.343006424585517e-01, 1.414137166526027e-01
2833, 5.049252510070800e-02, 2.359988524004474e-02, 3.667296893552305e-03, 1.031473158265279e-05, -3.282088794837097e-05, -7.267538965721279e-08, -1.648361114122782e-04, -3.613429513239174e-02, 1.749922622087753e-01, -1.786803183521310e-01
2859, 5.469727516174320e-02, 2.448083473878945e-02, 2.143912339151355e-03, 8.471786481208237e-06, -2.121472493661023e-05, -5.728137509819962e-08, -1.705317288654421e-04, 8.134932786998963e-04, 7.092938699844833e-02, -6.931996638612065e-02
2885, 5.909299850463870e-02, 2.536360008521470e-02, 4.145792169305305e-03, 6.093242808429711e-06, -1.992305772244429e-05, -5.115202428616467e-08, -1.509494687311743e-04, -4.581924405389017e-02, 2.937299802123962e-01, -2.970378596875670e-01
