"Time_Iter","Outer_Iter","Inner_Iter",   "rms[A_Rho]"   ,   "rms[A_RhoU]"  ,   "rms[A_RhoV]"  ,    "rms[A_E]"    ,    "rms[A_nu]"   
          0,           0,          22,      -4.262023921,       -6.66037466,      -6.918408213,      -9.697246609,      -4.490891027
          0,           0,          23,      -4.265662353,      -6.662281994,      -6.927836082,      -9.705953921,      -4.496979711
          0,           0,          24,       -4.26861599,      -6.663462235,      -6.934634524,      -9.712788198,      -4.503254475
          0,           0,          25,      -4.270696587,      -6.663761471,      -6.938530326,       -9.71818073,      -4.509790726
          0,           0,          26,      -4.271725793,      -6.663045047,      -6.939604776,      -9.722506239,      -4.516637809
          0,           0,          27,      -4.271535937,      -6.661204231,      -6.938367015,      -9.726048355,      -4.523812698
          0,           0,          28,      -4.270000805,      -6.658177441,      -6.935629563,      -9.728992276,      -4.531300547
          0,           0,          29,      -4.267079082,      -6.653975312,       -6.93227894,      -9.731438633,      -4.539060727
          0,           0,          30,      -4.262843006,       -6.64869322,      -6.929061838,      -9.733429841,      -4.547036315
          0,           0,          31,      -4.257473492,      -6.642501282,      -6.926459158,      -9.734979604,      -4.555164844
          0,           0,          32,      -4.251221894,      -6.635613861,      -6.924657543,       -9.73609801,      -4.563388255
          0,           0,          33,      -4.244354673,      -6.628250027,      -6.923592777,      -9.736808147,      -4.571660406
          0,           0,          34,      -4.237102132,      -6.620598658,      -6.923032288,      -9.737153491,      -4.579951111
          0,           0,          35,      -4.229626641,      -6.612797687,      -6.922669171,      -9.737197347,      -4.588246465
          0,           0,          36,      -4.222015601,      -6.604930379,       -6.92220698,      -9.737016206,      -4.596545922
          0,           0,          37,       -4.21429542,       -6.59703577,      -6.921420646,      -9.736688892,      -4.604857189
          0,           0,          38,      -4.206457686,      -6.589127193,      -6.920185816,      -9.736283499,      -4.613190254
          0,           0,          39,      -4.198487362,      -6.581212038,      -6.918477121,      -9.735844509,      -4.621551812
          0,           0,          40,      -4.190384532,       -6.57330717,       -6.91634354,      -9.735382659,      -4.629941066
          0,           0,          41,      -4.182174895,      -6.565446831,      -6.913873392,      -9.734869601,      -4.638347437
          0,           0,          42,      -4.173908512,      -6.557682706,        -6.9111612,      -9.734238251,      -4.646750283
          0,           0,          43,       -4.16564999,      -6.550078154,      -6.908284775,       -9.73338814,      -4.655120358
          0,           0,          44,      -4.157465047,      -6.542699788,      -6.905295551,      -9.732193835,      -4.663422505
          0,           0,          45,      -4.149408258,      -6.535609547,      -6.902220614,      -9.730513884,      -4.671618955
          0,           0,          46,      -4.141515069,      -6.528859389,      -6.899072043,        -9.7281981,      -4.679672624
          0,           0,          47,      -4.133799118,      -6.522489389,      -6.895858449,      -9.725092137,      -4.687549884
          0,           0,          48,      -4.126254106,      -6.516528856,      -6.892594567,      -9.721039834,       -4.69522246
          0,           0,          49,      -4.118858546,      -6.510999413,      -6.889306601,      -9.715885092,      -4.702668329
          0,           0,          50,      -4.111581487,      -6.505918761,      -6.886033169,      -9.709475495,      -4.709871645
          0,           0,          51,      -4.104387751,      -6.501304123,      -6.882823135,      -9.701669397,       -4.71682192
          0,           0,          52,      -4.097241844,      -6.497174692,      -6.879732243,      -9.692346787,      -4.723512734
          0,           0,          53,      -4.090110361,      -6.493552844,      -6.876820199,      -9.681422609,      -4.729940292
          0,           0,          54,      -4.082963173,      -6.490464195,      -6.874149083,      -9.668859893,      -4.736102086
          0,           0,          55,      -4.075773913,      -6.487936705,      -6.871783149,      -9.654679652,      -4.741995862
          0,           0,          56,      -4.068520287,      -6.485999126,      -6.869789527,      -9.638965199,      -4.747618969
          0,           0,          57,      -4.061184584,      -6.484679044,      -6.868239073,      -9.621859908,      -4.752968108
          0,           0,          58,       -4.05375457,      -6.484000692,      -6.867206711,      -9.603559086,      -4.758039435
          0,           0,          59,      -4.046224748,      -6.483982693,       -6.86677082,      -9.584297736,      -4.762828922
          0,           0,          60,      -4.038597826,      -6.484635787,      -6.867011476,      -9.564336489,      -4.767332888
          0,           0,          61,      -4.030886146,      -6.485960605,      -6.868007564,      -9.543947769,      -4.771548603
          0,           0,          62,      -4.023112827,      -6.487945509,      -6.869832938,      -9.523403671,      -4.775474892
          0,           0,          63,      -4.015312429,       -6.49056454,      -6.872551857,      -9.502966346,      -4.779112674
          0,           0,          64,      -4.007531014,      -6.493775524,      -6.876213949,       -9.48288115,      -4.782465392
          0,           0,          65,       -3.99982559,      -6.497518457,      -6.880848956,      -9.463372378,      -4.785539296
          0,           0,          66,       -3.99226302,      -6.501714363,      -6.886461481,      -9.444641236,      -4.788343563
          0,           0,          67,      -3.984918549,      -6.506264898,      -6.893025946,      -9.426865584,      -4.790890226
          0,           0,          68,       -3.97787413,      -6.511053091,       -6.90048198,      -9.410201001,      -4.793193941
          0,           0,          69,      -3.971216718,      -6.515945624,      -6.908730565,      -9.394782745,      -4.795271573
          0,           0,          70,      -3.965036692,       -6.52079705,      -6.917631372,      -9.380728263,      -4.797141674
          0,           0,          71,      -3.959426497,      -6.525456203,      -6.927001963,      -9.368139975,      -4.798823852
          0,           0,          72,      -3.954479526,      -6.529774761,       -6.93661979,      -9.357108119,       -4.80033813
          0,           0,          73,      -3.950289256,      -6.533617494,      -6.946228023,      -9.347713513,      -4.801704301
          0,           0,          74,      -3.946948552,      -6.536873254,       -6.95554627,       -9.34003015,      -4.802941369
          0,           0,          75,      -3.944549088,      -6.539465356,      -6.964286694,      -9.334127543,       -4.80406708
          0,           0,          76,      -3.943180756,       -6.54135977,      -6.972175118,      -9.330072788,      -4.805097588
          0,           0,          77,      -3.942930972,      -6.542569747,      -6.978975235,        -9.3279323,      -4.806047251
          0,           0,          78,      -3.943883743,      -6.543155998,      -6.984512522,      -9.327773169,      -4.806928559
          0,           0,          79,      -3.946118363,      -6.543222352,      -6.988693528,      -9.329664045,       -4.80775217
          0,           0,          80,      -3.949707551,        -6.5429076,      -6.991516419,      -9.333675407,      -4.808527031
          0,           0,          81,       -3.95471483,       -6.54237485,      -6.993070336,      -9.339878974,      -4.809260556
          0,           0,          82,      -3.961190842,      -6.541799913,      -6.993523739,       -9.34834586,      -4.809958835
          0,           0,          83,      -3.969168233,      -6.541360148,      -6.993104433,      -9.359142832,      -4.810626839
          0,           0,          84,      -3.978654633,      -6.541224763,      -6.992075541,      -9.372325663,      -4.811268619
          0,           0,          85,      -3.989623131,      -6.541547132,      -6.990711784,      -9.387928009,      -4.811887471
          0,           0,          86,      -4.001999647,      -6.542459236,      -6.989279368,      -9.405943392,       -4.81248607
          0,           0,          87,      -4.015646655,       -6.54406803,      -6.988021221,       -9.42629679,      -4.813066581
          0,           0,          88,      -4.030343211,       -6.54645337,      -6.987147876,      -9.448801064,      -4.813630733
          0,           0,          89,       -4.04576229,       -6.54966711,      -6.986833301,      -9.473092746,      -4.814179886
          0,           0,          90,      -4.061448618,      -6.553732995,       -6.98721452,       -9.49854358,      -4.814715091
          0,           0,          91,      -4.076803634,      -6.558647102,      -6.988393794,       -9.52415306,      -4.815237155
          0,           0,          92,      -4.091088675,      -6.564378674,      -6.990442279,      -9.548450617,      -4.815746706
          0,           0,          93,      -4.103460883,      -6.570871324,      -6.993404342,       -9.56947896,      -4.816244285
          0,           0,          94,      -4.113054238,      -6.578044696,       -6.99730193,      -9.584974226,      -4.816730432
          0,           0,          95,       -4.11910526,      -6.585796752,      -7.002138611,       -9.59283348,      -4.817205786
          0,           0,          96,      -4.121098979,      -6.594006907,      -7.007903042,      -9.591778463,      -4.817671181
          0,           0,          97,      -4.118887548,      -6.602540232,      -7.014571733,      -9.581863838,      -4.818127722
          0,           0,          98,      -4.112732283,       -6.61125289,      -7.022111049,      -9.564464037,      -4.818576845
          0,           0,          99,      -4.103249887,      -6.619998797,      -7.030478441,      -9.541748999,      -4.819020343
          0,           0,         100,      -4.091287511,      -6.628637314,      -7.039622951,       -9.51602331,      -4.819460361
          0,           0,         101,      -4.077777526,      -6.637041476,      -7.049485033,      -9.489271433,      -4.819899351
          0,           0,         102,      -4.063617313,      -6.645106013,      -7.059995821,      -9.462988863,      -4.820340003
          0,           0,         103,      -4.049594959,      -6.652754242,      -7.071075944,      -9.438204637,      -4.820785144
          0,           0,         104,      -4.036358864,        -6.6599429,      -7.082634082,      -9.415580765,      -4.821237631
          0,           0,         105,      -4.024418028,      -6.666664149,      -7.094565461,      -9.395519294,      -4.821700229
          0,           0,         106,      -4.014158767,      -6.672944387,      -7.106750573,      -9.378249769,      -4.822175509
          0,           0,         107,      -4.005867325,      -6.678839939,      -7.119054425,       -9.36389248,      -4.822665742
          0,           0,         108,      -3.999752206,      -6.684430168,      -7.131326711,       -9.35250127,      -4.823172834
          0,           0,         109,      -3.995963374,      -6.689808822,      -7.143403286,      -9.344091351,      -4.823698269
          0,           0,         110,      -3.994607371,      -6.695074617,      -7.155109316,      -9.338656782,      -4.824243084
          0,           0,         111,      -3.995758379,      -6.700321901,      -7.166264359,      -9.336180995,       -4.82480787
          0,           0,         112,      -3.999465585,      -6.705632137,      -7.176689418,      -9.336642602,      -4.825392786
          0,           0,         113,      -4.005757176,      -6.711066645,      -7.186215666,      -9.340017851,      -4.825997595
          0,           0,         114,      -4.014641136,      -6.716660852,      -7.194694186,      -9.346280421,      -4.826621704
          0,           0,         115,      -4.026102717,      -6.722420186,      -7.202005651,       -9.35539878,      -4.827264222
          0,           0,         116,      -4.040098153,      -6.728317661,      -7.208068666,      -9.367330857,      -4.827924012
          0,           0,         117,      -4.056543815,      -6.734293257,      -7.212845497,      -9.382015376,      -4.828599752
          0,           0,         118,      -4.075299671,       -6.74025525,      -7.216344237,      -9.399358757,      -4.829289988
          0,           0,         119,      -4.096145774,      -6.746083699,      -7.218617048,      -9.419216025,      -4.829993199
          0,           0,         120,      -4.118750843,      -6.751636291,      -7.219754771,       -9.44136385,      -4.830707846
          0,           0,         121,      -4.142633562,      -6.756756626,      -7.219878834,       -9.46546401,      -4.831432429
          0,           0,         122,      -4.167121042,      -6.761284745,       -7.21913167,      -9.491016977,      -4.832165538
          0,           0,         123,      -4.191316208,      -6.765069294,      -7.217666955,      -9.517309523,      -4.832905895
          0,           0,         124,      -4.214096656,      -6.767980256,      -7.215640707,      -9.543369056,        -4.8336524
          0,           0,         125,      -4.234177031,      -6.769920784,      -7.213203958,      -9.567951616,      -4.834404158
          0,           0,         126,      -4.250262844,      -6.770836483,      -7.210497301,      -9.589605265,      -4.835160507
          0,           0,         127,      -4.261289494,      -6.770720757,      -7.207647294,      -9.606849086,      -4.835921032
          0,           0,         128,      -4.266678316,      -6.769615375,       -7.20476451,      -9.618465544,      -4.836685569
          0,           0,         129,       -4.26649502,      -6.767606273,      -7.201942892,      -9.623818839,      -4.837454201
          0,           0,         130,      -4.261424536,      -6.764815424,      -7.199260063,      -9.623045641,      -4.838227239
          0,           0,         131,      -4.252576707,      -6.761390213,      -7.196778297,      -9.617006117,      -4.839005198
          0,           0,         132,      -4.241224991,      -6.757491918,      -7.194545876,      -9.607025337,      -4.839788768
          0,           0,         133,      -4.228586007,      -6.753284775,      -7.192598665,      -9.594569017,      -4.840578767
          0,           0,         134,       -4.21569101,      -6.748926638,      -7.190961766,      -9.580990091,      -4.841376105
          0,           0,         135,      -4.203343307,      -6.744561797,      -7.189651174,      -9.567397744,      -4.842181732
          0,           0,         136,      -4.192130292,      -6.740316036,      -7.188675367,      -9.554628582,      -4.842996591
          0,           0,         137,      -4.182459813,      -6.736293731,      -7.188036806,      -9.543275559,      -4.843821573
          0,           0,         138,      -4.174601281,      -6.732576624,      -7.187733284,      -9.533737919,      -4.844657471
          0,           0,         139,      -4.168722002,      -6.729223846,       -7.18775911,      -9.526271216,      -4.845504933
          0,           0,         140,      -4.164915536,      -6.726272835,      -7.188106066,      -9.521028707,      -4.846364431
          0,           0,         141,      -4.163222025,      -6.723740829,      -7.188764093,      -9.518092227,       -4.84723622
          0,           0,         142,      -4.163641579,      -6.721626742,      -7.189721663,      -9.517493529,      -4.848120315
          0,           0,         143,      -4.166142052,      -6.719913268,      -7.190965797,      -9.519227862,      -4.849016464
          0,           0,         144,      -4.170662337,      -6.718569172,      -7.192481697,      -9.523261484,      -4.849924134
          0,           0,         145,      -4.177112111,      -6.717551721,      -7.194252018,      -9.529534436,      -4.850842497
          0,           0,         146,      -4.185368738,      -6.716809261,      -7.196255787,      -9.537959496,      -4.851770424
          0,           0,         147,      -4.195272017,       -6.71628393,      -7.198467065,       -9.54841798,      -4.852706487
          0,           0,         148,      -4.206617569,      -6.715914487,      -7.200853452,      -9.560752938,      -4.853648956
          0,           0,         149,      -4.219150007,      -6.715639201,      -7.203374601,      -9.574760378,      -4.854595817
          0,           0,         150,      -4.232557603,      -6.715398704,      -7.205980926,      -9.590179535,      -4.855544774
          0,           0,         151,      -4.246470871,      -6.715138686,       -7.20861272,      -9.606683902,      -4.856493269
          0,           0,         152,      -4.260468174,      -6.714812266,       -7.21119993,      -9.623875774,      -4.857438498
          0,           0,         153,       -4.27409157,      -6.714381876,      -7.213662791,      -9.641288198,      -4.858377431
          0,           0,         154,      -4.286875057,      -6.713820504,      -7.215913508,      -9.658398996,      -4.859306833
          0,           0,         155,      -4.298384597,      -6.713112186,      -7.217859066,      -9.674660919,       -4.86022328
          0,           0,         156,      -4.308264893,      -6.712251694,      -7.219405142,      -9.689548934,      -4.861123191
          0,           0,         157,      -4.316283314,      -6.711243446,      -7.220460893,      -9.702619711,      -4.862002839
          0,           0,         158,      -4.322359181,      -6.710099734,      -7.220944245,      -9.713571203,      -4.862858381
          0,           0,         159,      -4.326568959,      -6.708838431,      -7.220787135,      -9.722285472,      -4.863685877
          0,           0,         160,      -4.329124675,      -6.707480383,      -7.219940053,      -9.728839893,      -4.864481311
          0,           0,         161,       -4.33033095,      -6.706046707,      -7.218375274,      -9.733481196,      -4.865240616
          0,           0,         162,      -4.330531464,       -6.70455621,      -7.216088281,      -9.736569116,      -4.865959694
          0,           0,         163,      -4.330056308,      -6.703023135,      -7.213097149,      -9.738504976,      -4.866634441
          0,           0,         164,      -4.329178557,       -6.70145537,      -7.209439956,      -9.739661629,      -4.867260768
          0,           0,         165,       -4.32808391,      -6.699853262,       -7.20517058,      -9.740326271,      -4.867834631
          0,           0,         166,       -4.32685389,      -6.698209086,      -7.200353463,      -9.740661123,      -4.868352049
          0,           0,         167,      -4.325461466,      -6.696507209,      -7.195058005,        -9.7406824,       -4.86880914
          0,           0,         168,      -4.323777968,      -6.694724924,      -7.189353254,      -9.740256654,       -4.86920214
          0,           0,         169,      -4.321590701,      -6.692833896,      -7.183303398,      -9.739114359,      -4.869527438
          0,           0,         170,      -4.318630883,      -6.690802116,      -7.176964435,      -9.736881841,      -4.869781602
          0,           0,         171,      -4.314610621,      -6.688596207,      -7.170382167,      -9.733132112,      -4.869961406
          0,           0,         172,      -4.309265464,      -6.686183899,      -7.163591545,      -9.727451586,      -4.870063861
          0,           0,         173,      -4.302396352,      -6.683536459,      -7.156617214,      -9.719513191,      -4.870086241
          0,           0,         174,      -4.293902876,      -6.680630858,      -7.149475053,      -9.709140112,      -4.870026108
          0,           0,         175,      -4.283800342,      -6.677451464,      -7.142174422,      -9.696342941,      -4.869881335
          0,           0,         176,      -4.272216712,      -6.673991119,        -7.1347208,      -9.681319391,      -4.869650129
          0,           0,         177,      -4.259370842,      -6.670251475,      -7.127118526,      -9.664418008,      -4.869331043
          0,           0,         178,      -4.245538219,      -6.666242613,      -7.119373339,      -9.646078861,      -4.868922998
          0,           0,         179,      -4.231012547,      -6.661981979,      -7.111494482,      -9.626768975,      -4.868425285
          0,           0,         180,      -4.216070707,      -6.657492806,      -7.103496204,      -9.606927331,      -4.867837582
          0,           0,         181,      -4.200945843,      -6.652802189,      -7.095398556,      -9.586927071,       -4.86715995
          0,           0,         182,      -4.185810389,      -6.647939059,       -7.08722748,      -9.567055766,      -4.866392836
          0,           0,         183,      -4.170768609,      -6.642932241,      -7.079014244,        -9.5475105,      -4.865537073
          0,           0,         184,      -4.155857214,      -6.637808801,      -7.070794367,      -9.528403264,       -4.86459387
          0,           0,         185,      -4.141052404,      -6.632592816,      -7.062606191,        -9.5097727,      -4.863564808
          0,           0,         186,      -4.126281912,      -6.627304665,      -7.054489284,      -9.491599296,      -4.862451824
          0,           0,         187,      -4.111440818,      -6.621960864,      -7.046482855,      -9.473822225,      -4.861257202
          0,           0,         188,      -4.096409903,      -6.616574426,      -7.038624312,      -9.456356632,      -4.859983558
          0,           0,         189,      -4.081075057,      -6.611155687,      -7.030948094,      -9.439110454,      -4.858633819
          0,           0,         190,      -4.065345853,      -6.605713483,       -7.02348482,      -9.421999889,      -4.857211206
          0,           0,         191,      -4.049171191,      -6.600256542,      -7.016260801,       -9.40496252,      -4.855719213
          0,           0,         192,      -4.032550033,      -6.594794941,      -7.009297885,      -9.387967178,      -4.854161583
          0,           0,         193,      -4.015535914,      -6.589341471,      -7.002613622,      -9.371019818,      -4.852542283
          0,           0,         194,      -3.998234964,      -6.583912765,      -6.996221658,      -9.354165115,      -4.850865478
          0,           0,         195,      -3.980798312,      -6.578530069,      -6.990132315,      -9.337484079,        -4.8491355
          0,           0,         196,      -3.963410664,      -6.573219569,       -6.98435326,      -9.321088451,      -4.847356821
          0,           0,         197,      -3.946277201,      -6.568012236,      -6.978890181,      -9.305113032,      -4.845534015
          0,           0,         198,      -3.929610812,      -6.562943194,      -6.973747413,      -9.289707165,      -4.843671733
          0,           0,         199,       -3.91362112,      -6.558050641,      -6.968928423,      -9.275026485,      -4.841774661
          0,           0,         200,      -3.898506103,      -6.553374423,      -6.964436115,      -9.261225706,      -4.839847492
          0,           0,         201,      -3.884446465,      -6.548954328,      -6.960272918,      -9.248452912,      -4.837894885
          0,           0,         202,      -3.871602503,      -6.544828238,      -6.956440622,      -9.236845468,      -4.835921436
          0,           0,         203,      -3.860112976,      -6.541030211,       -6.95293997,      -9.226527436,       -4.83393164
          0,           0,         204,       -3.85009539,      -6.537588603,      -6.949770027,      -9.217608255,      -4.831929863
          0,           0,         205,      -3.841647194,       -6.53452431,      -6.946927335,      -9.210182359,      -4.829920308
          0,           0,         206,      -3.834847438,      -6.531849178,      -6.944404924,      -9.204329437,      -4.827906992
          0,           0,         207,      -3.829758556,      -6.529564658,      -6.942191232,      -9.200115042,      -4.825893713
          0,           0,         208,      -3.826428047,      -6.527660734,      -6.940268992,      -9.197591339,      -4.823884035
          0,           0,         209,      -3.824889881,      -6.526115175,      -6.938614185,      -9.196797782,      -4.821881266
          0,           0,         210,      -3.825165508,      -6.524893163,      -6.937195133,       -9.19776161,      -4.819888438
          0,           0,         211,      -3.827264406,      -6.523947355,      -6.935971831,      -9.200498009,      -4.817908302
          0,           0,         212,      -3.831184069,      -6.523218426,      -6.934895616,      -9.205009873,       -4.81594331
          0,           0,         213,      -3.836909378,      -6.522636158,      -6.933909271,       -9.21128705,      -4.813995612
          0,           0,         214,      -3.844411264,      -6.522121114,      -6.932947642,      -9.219304982,      -4.812067055
          0,           0,         215,       -3.85364456,      -6.521586919,      -6.931938858,      -9.229022645,      -4.810159174
          0,           0,         216,      -3.864544916,      -6.520943115,      -6.930806169,      -9.240379662,      -4.808273202
          0,           0,         217,      -3.877024651,      -6.520098501,      -6.929470399,      -9.253292496,      -4.806410064
          0,           0,         218,      -3.890967418,      -6.518964799,      -6.927852933,        -9.2676496,       -4.80457039
          0,           0,         219,      -3.906221617,      -6.517460415,      -6.925879085,       -9.28330551,      -4.802754514
          0,           0,         220,      -3.922592631,      -6.515514006,      -6.923481623,      -9.300073926,      -4.800962485
          0,           0,         221,      -3.939834212,      -6.513067539,       -6.92060415,      -9.317720088,      -4.799194073
          0,           0,         222,       -3.95763983,      -6.510078568,      -6.917204049,      -9.335953093,      -4.797448779
          0,           0,         223,      -3.975635468,      -6.506521484,      -6.913254673,      -9.354419355,      -4.795725843
          0,           0,         224,      -3.993376254,      -6.502387654,      -6.908746561,      -9.372699135,      -4.794024251
          0,           0,         225,      -4.010350323,      -6.497684457,      -6.903687544,      -9.390308829,      -4.792342748
          0,           0,         226,      -4.025993771,      -6.492433368,      -6.898101748,       -9.40671222,      -4.790679846
          0,           0,         227,      -4.039719989,      -6.486667351,      -6.892027623,      -9.421343616,      -4.789033834
          0,           0,         228,      -4.050964008,      -6.480427865,      -6.885515245,      -9.433644063,      -4.787402786
          0,           0,         229,      -4.059237631,       -6.47376179,      -6.878623168,      -9.443108307,      -4.785784574
          0,           0,         230,      -4.064185377,      -6.466718565,      -6.871415159,      -9.449335593,       -4.78417688
          0,           0,         231,      -4.065627455,      -6.459347732,      -6.863957086,      -9.452073565,      -4.782577205
          0,           0,         232,      -4.063577403,      -6.451697025,       -6.85631417,      -9.451244102,      -4.780982884
          0,           0,         233,      -4.058229284,      -6.443811034,      -6.848548756,       -9.44694416,        -4.7793911
          0,           0,         234,      -4.049919147,      -6.435730451,      -6.840718662,      -9.439422204,      -4.777798898
          0,           0,         235,      -4.039072833,      -6.427491797,       -6.83287611,      -9.429037873,      -4.776203201
          0,           0,         236,      -4.026153691,       -6.41912755,      -6.825067174,      -9.416215882,      -4.774600834
          0,           0,         237,      -4.011620105,      -6.410666554,      -6.817331702,      -9.401403943,      -4.772988535
          0,           0,         238,      -3.995897048,      -6.402134593,      -6.809703567,      -9.385040502,      -4.771362984
          0,           0,         239,      -3.979361068,      -6.393555032,        -6.8022112,      -9.367533781,      -4.769720821
          0,           0,         240,      -3.962335548,      -6.384949435,      -6.794878262,      -9.349250693,      -4.768058674
          0,           0,         241,      -3.945092492,      -6.376338104,      -6.787724414,      -9.330512928,      -4.766373182
          0,           0,         242,      -3.927857652,      -6.367740491,      -6.780766083,       -9.31159752,      -4.764661024
          0,           0,         243,      -3.910816807,      -6.359175464,      -6.774017191,      -9.292739769,      -4.762918944
          0,           0,         244,      -3.894121889,      -6.350661431,      -6.767489789,      -9.274137151,      -4.761143785
          0,           0,         245,      -3.877896374,      -6.342216323,      -6.761194589,      -9.255953388,      -4.759332511
          0,           0,         246,      -3.862239713,      -6.333857477,      -6.755141353,      -9.238322325,       -4.75748224
          0,           0,         247,      -3.847230885,      -6.325601428,      -6.749339171,       -9.22135143,      -4.755590271
          0,           0,         248,      -3.832931185,      -6.317463663,      -6.743796593,      -9.205124923,       -4.75365411
          0,           0,         249,      -3.819386425,       -6.30945835,      -6.738521668,      -9.189706545,        -4.7516715
          0,           0,         250,      -3.806628699,      -6.301598088,      -6.733521876,      -9.175142007,      -4.749640439
          0,           0,         251,      -3.794677827,      -6.293893683,      -6.728803994,      -9.161461178,      -4.747559211
          0,           0,         252,      -3.783542576,      -6.286353984,      -6.724373911,      -9.148680032,      -4.745426396
          0,           0,         253,      -3.773221737,      -6.278985779,      -6.720236418,      -9.136802393,      -4.743240899
          0,           0,         254,      -3.763705084,      -6.271793757,      -6.716394987,       -9.12582151,      -4.741001953
          0,           0,         255,       -3.75497428,       -6.26478054,      -6.712851566,      -9.115721472,      -4.738709141
          0,           0,         256,      -3.747003743,      -6.257946776,      -6.709606405,      -9.106478514,      -4.736362399
          0,           0,         257,      -3.739761491,      -6.251291292,      -6.706657917,      -9.098062204,       -4.73396202
          0,           0,         258,      -3.733210008,      -6.244811288,      -6.704002593,      -9.090436555,      -4.731508659
          0,           0,         259,       -3.72730712,      -6.238502563,      -6.701634969,      -9.083561078,      -4.729003332
          0,           0,         260,      -3.722006913,       -6.23235977,      -6.699547653,      -9.077391781,      -4.726447405
          0,           0,         261,      -3.717260691,      -6.226376676,      -6.697731406,      -9.071882137,      -4.723842591
          0,           0,         262,      -3.713017986,      -6.220546419,      -6.696175277,      -9.066984025,      -4.721190937
          0,           0,         263,        -3.7092276,      -6.214861759,      -6.694866783,      -9.062648648,      -4.718494807
          0,           0,         264,      -3.705838681,      -6.209315304,      -6.693792133,      -9.058827418,      -4.715756868
          0,           0,         265,      -3.702801806,      -6.203899715,      -6.692936478,      -9.055472817,      -4.712980066
          0,           0,         266,      -3.700070035,      -6.198607878,      -6.692284184,      -9.052539196,      -4.710167606
          0,           0,         267,      -3.697599909,      -6.193433038,      -6.691819108,      -9.049983519,      -4.707322925
          0,           0,         268,      -3.695352342,      -6.188368906,      -6.691524875,      -9.047766013,      -4.704449668
          0,           0,         269,      -3.693293365,      -6.183409731,      -6.691385144,      -9.045850718,      -4.701551659
          0,           0,         270,      -3.691394692,      -6.178550333,      -6.691383839,      -9.044205904,      -4.698632872
          0,           0,         271,      -3.689634059,       -6.17378612,      -6.691505355,       -9.04280435,      -4.695697399
          0,           0,         272,      -3.687995324,      -6.169113074,      -6.691734719,      -9.041623465,      -4.692749424
          0,           0,         273,      -3.686468321,      -6.164527719,       -6.69205771,       -9.04064525,       -4.68979319
          0,           0,         274,      -3.685048468,      -6.160027078,      -6.692460923,      -9.039856105,      -4.686832968
          0,           0,         275,      -3.683736159,      -6.155608621,      -6.692931796,      -9.039246485,      -4.683873031
          0,           0,         276,      -3.682535963,      -6.151270204,      -6.693458587,      -9.038810429,       -4.68091762
          0,           0,         277,      -3.681455682,      -6.147010015,      -6.694030321,      -9.038544972,      -4.677970923
          0,           0,         278,       -3.68050532,      -6.142826515,      -6.694636698,      -9.038449485,      -4.675037041
          0,           0,         279,      -3.679696001,      -6.138718388,       -6.69526799,      -9.038524945,      -4.672119971
          0,           0,         280,      -3.679038896,      -6.134684497,      -6.695914927,      -9.038773186,      -4.669223578
