"PointID","x","y","Adjoint_Density","Adjoint_Momentum_x","Adjoint_Momentum_y","Adjoint_Energy","Adjoint_Nu_Tilde","Sensitivity_x","Sensitivity_y","Surface_Sensitivity"
2027, 4.468053579330440e-03, -7.522076466150147e-03, -1.826094858304367e-03, -5.278742558373307e-06, -7.088285145528058e-06, -5.533435562002779e-09, -1.621682851186240e-05, -2.080800687001820e-02, -2.417756835915919e-02, -3.183819841714207e-02
2053, 3.018766641616820e-03, -6.324863788935533e-03, -1.459732667006343e-03, -4.926290189599212e-06, -5.304408236268660e-06, -4.427109291074563e-09, -4.200611956887864e-06, -1.605921319143745e-02, -1.572403080178717e-02, -2.245874634876206e-02
2079, 1.912891864776610e-03, -5.105897549582269e-03, -8.168930690579764e-04, -4.261588714377611e-06, -3.382563683145191e-06, -4.203851072268707e-09, -3.804454642889043e-06, -2.000481784575542e-03, -2.178101167367618e-03, -2.913441740920860e-03
2105, 1.121968030929570e-03, -3.857014572410158e-03, -1.753110884541176e-04, -3.449321145451709e-06, -1.992173999962327e-06, -4.794555067278349e-09, -2.374663361636651e-05, 2.442878864141644e-02, 1.198554029684558e-02, 2.718351439436251e-02
2131, 5.391836166381840e-04, -2.595993854506799e-03, 1.737279394038394e-04, -2.568752814671128e-06, -1.051230829578344e-06, -4.656718572473088e-09, -6.012180697671974e-05, 5.778131464484919e-02, 2.001038738571365e-02, 6.113319622530048e-02
2157, 1.753866672515870e-04, -1.307464982383774e-03, 2.576733111885977e-04, -1.528810464599835e-06, -4.512409815074661e-07, -4.034077350263719e-09, -1.032495298665812e-04, 8.378602673446753e-02, 1.737531793367090e-02, 8.556868151092309e-02
2183, 0.000000000000000e+00, 0.000000000000000e+00, 2.155717517840034e-04, -1.651267259623092e-07, 4.269559787409477e-08, -4.273781866991458e-09, -1.568869583441066e-04, 2.026544993753107e-01, -3.369624891480219e-03, 2.024704010187259e-01
2209, 1.051127910614010e-04, 1.104461229460142e-03, 3.278106942663916e-04, 1.024020477335800e-06, -2.970028655787203e-07, -9.733558962287115e-10, -1.685103537209039e-04, 5.992782750502085e-02, 4.262790111834827e-03, 5.852794359757819e-02
2235, 3.451704978942870e-04, 2.184292608418939e-03, 2.499576636705809e-04, 1.717132683685050e-06, -6.655072249888188e-07, -4.917540174548242e-09, -2.088607317398424e-04, -1.018010053176243e-02, 6.254908652973822e-04, -9.943434407446045e-03
2261, 7.326900959014890e-04, 3.239976898787075e-03, -1.198212397218627e-04, 2.221423516935751e-06, -9.334791935294661e-07, -3.727571698495887e-09, -3.204639033766002e-04, 1.037170515698550e-01, -3.527956110830940e-02, 1.090943915229090e-01
2287, 1.276999711990360e-03, 4.274206595097673e-03, -4.979000142169556e-04, 2.576465848416365e-06, -1.390553020479727e-06, -6.301834929527101e-09, -4.096570808509241e-04, 1.038189708709160e-01, -5.562724448474132e-02, 1.176236187099020e-01
2313, 1.973092555999760e-03, 5.291254805654981e-03, -1.310772911448393e-03, 3.174314372249751e-06, -1.762401446170833e-06, -6.697127992284574e-09, -4.752215293481118e-04, 1.397782618034555e-01, -1.057118169049600e-01, 1.752204456440564e-01
2339, 2.858132123947140e-03, 6.285534870463386e-03, -2.062885936945100e-03, 3.883820333611872e-06, -2.750622034894081e-06, -5.380782143306089e-09, -4.243268284888766e-04, -5.757826672088850e-03, 2.374547803294506e-03, -5.751429926121660e-03
2365, 3.939032554626460e-03, 7.258795042198144e-03, -2.859120010837136e-03, 4.386746537348779e-06, -4.197912507844672e-06, -2.421008413264220e-09, -2.878205549506773e-04, -4.170821784970157e-01, 4.825276330830536e-01, -6.376799609679240e-01
2391, 5.185037851333620e-03, 8.218853779470670e-03, -3.530606445676460e-03, 4.622876653527621e-06, -6.514721726075924e-06, 1.329819142846040e-09, -1.667692227568391e-04, -9.628777672277627e-01, 1.285355177858045e+00, -1.605967407768112e+00
2417, 6.539613008499150e-03, 9.177156173184632e-03, -4.903863953518856e-03, 6.336135964959772e-06, -8.972704908536728e-06, -2.217050658736274e-08, -1.584265064352268e-04, -1.046440643593337e+00, 1.499436442294461e+00, -1.828413808945919e+00
2443, 7.984459400177000e-03, 1.013671392102314e-02, -5.864658387370936e-03, 8.942749156152551e-06, -1.131618521824992e-05, -3.886415035084308e-08, -2.255983302098787e-04, -4.098739974907102e-01, 6.273221195487010e-01, -7.492397141949910e-01
2469, 9.577721357345579e-03, 1.108766614938962e-02, -5.896832187381655e-03, 8.994852938026293e-06, -8.108553266821379e-06, -6.156225463889893e-08, -3.037307796327302e-04, 3.913572695595596e-01, -7.330963297215131e-01, 8.308152023744738e-01
2495, 1.134461164474490e-02, 1.202702277424743e-02, -3.080725770724585e-03, 8.054626852867234e-06, -7.950335525480619e-06, -3.669757371612049e-08, -2.822555868150108e-04, 7.365500886765629e-01, -1.452772395413603e+00, 1.628814117009294e+00
2521, 1.328635215759280e-02, 1.295572092648673e-02, -8.316624927122772e-04, 4.885149523612392e-06, -5.129052522805102e-06, -4.245762074550335e-08, -2.210492792679033e-04, 4.156633890303260e-01, -9.199089961548321e-01, 1.009459414656568e+00
2547, 1.542121171951290e-02, 1.387172906461085e-02, -1.173378968424007e-03, 5.095410226080610e-06, -6.864735735197478e-06, -3.734737205556894e-08, -1.929466324162959e-04, 1.705544727059048e-01, -4.183620958103860e-01, 4.517915494367519e-01
2573, 1.774638891220090e-02, 1.477693833424050e-02, -1.688944343160926e-03, 5.341353213731943e-06, -7.897518333773351e-06, -3.561374683049609e-08, -1.751346294905124e-04, 6.901615443298927e-02, -1.879234398032565e-01, 2.001918267061799e-01
2599, 2.023851871490480e-02, 1.567641258936650e-02, -1.704011553413045e-03, 5.542443130398200e-06, -8.726444220219237e-06, -3.614415198629143e-08, -1.647227830497003e-04, 3.886022906695288e-02, -1.121638041231048e-01, 1.187048126834268e-01
2625, 2.291005849838260e-02, 1.656894698025994e-02, -1.353819507760341e-03, 5.663738641900154e-06, -9.594094937275768e-06, -3.823716026675682e-08, -1.574388976476162e-04, 3.596734617212425e-02, -1.082942931382281e-01, 1.141058910870379e-01
2651, 2.576607465744020e-02, 1.745476950630544e-02, -1.059547784375273e-03, 5.757513059110382e-06, -1.033894355994108e-05, -4.005836943891515e-08, -1.513106154342506e-04, 2.516140357348271e-02, -7.668047360309903e-02, 8.067733332557142e-02
2677, 2.879580855369570e-02, 1.833680991986012e-02, -7.749535472802941e-04, 5.920422298625189e-06, -1.098443337733414e-05, -4.188856303677842e-08, -1.473091262878324e-04, 1.411954942070270e-02, -3.667978786010384e-02, 3.913859874375356e-02
2703, 3.199326992034910e-02, 1.921721054271077e-02, -3.082807246567072e-05, 6.243298048334956e-06, -1.192933740303391e-05, -4.278963223255829e-08, -1.421689299049892e-04, 1.885608941924037e-02, -4.988079434801562e-02, 5.305802986960909e-02
2729, 3.537228703498840e-02, 2.009442523625843e-02, 1.636839793498874e-03, 6.495116762141233e-06, -1.746012620303368e-05, -2.592835667140432e-08, -1.274827978683823e-04, -3.821539826072540e-02, 1.916535493081960e-01, -1.951662482320296e-01
2755, 3.891497850418090e-02, 2.097301750390984e-02, 9.171983093929654e-04, 7.420747140715374e-06, -2.143772028942890e-05, -4.683194792492267e-08, -1.398447143685001e-04, -1.229158149049119e-01, 5.257047302274803e-01, -5.398549426457830e-01
2781, 4.259017109870910e-02, 2.185998534381077e-02, -5.922753921413686e-04, 9.324398245483959e-06, -2.055417097736578e-05, -6.938234686171089e-08, -1.727186246761880e-04, -2.075491220784512e-02, 1.212046858972145e-01, -1.227384958324349e-01
2807, 4.645630717277530e-02, 2.274524995702806e-02, 3.336981130142042e-03, 8.898626419369325e-06, -2.587427414689678e-05, -2.330507729988094e-08, -1.549677867371142e-04, 5.194417828956727e-02, -1.538811708681393e-01, 1.615226861529467e-01
2833, 5.049252510070800e-02, 2.363425709829810e-02, 4.742787538841844e-03, 9.940914828497930e-06, -3.185582384896169e-05, -6.437677034385753e-08, -1.532810934773061e-04, -2.774420090999382e-02, 1.354521127767727e-01, -1.382558472831966e-01
2859, 5.469727516174320e-02, 2.452836468101010e-02, 3.428452143261269e-03, 8.191697927015477e-06, -2.123129247136921e-05, -4.946407958741399e-08, -1.578778000664326e-04, 4.936800359192884e-03, 4.833154035477621e-02, -4.631125929732624e-02
2885, 5.909299850463870e-02, 2.542448935154195e-02, 5.331953769868475e-03, 5.989275649376060e-06, -2.003756332804142e-05, -4.348849705281235e-08, -1.392623007941001e-04, -3.842442724213813e-02, 2.518420802758708e-01, -2.544781271759616e-01
