"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    ,    "RefForce"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     
          0,           0,          79,      -7.496930283,      -5.001169713,      -5.198179541,      -2.064536974,      -9.730841043,       14525.13454,     0.01199433073,       0.823999539,                 0,                 0,                 0,     0.09177145035,    -0.02777736248,      0.8236185539,                 0,       68.69908441,    0.005701311134
          0,           0,          80,      -7.495047202,      -4.990540859,      -5.195591033,      -2.062084799,      -9.729505516,       14525.13454,     0.01199432901,       0.823999545,                 0,                 0,                 0,     0.09177145305,    -0.02777736448,      0.8236185598,                 0,       68.69909473,    0.005701311134
          0,           0,          81,      -7.493314783,      -4.979934267,      -5.193102331,      -2.059804177,      -9.727637249,       14525.13454,     0.01199432747,        0.82399955,                 0,                 0,                 0,      0.0917714551,    -0.02777736626,      0.8236185647,                 0,       68.69910396,    0.005701311134
          0,           0,          82,      -7.491704679,      -4.969574921,      -5.190796419,      -2.057667592,      -9.725257604,       14525.13454,     0.01199432611,      0.8239995541,                 0,                 0,                 0,     0.09177145661,    -0.02777736782,      0.8236185688,                 0,        68.6991121,    0.005701311134
          0,           0,          83,      -7.490193202,      -4.959661668,      -5.188729787,      -2.055647993,       -9.72244731,       14525.13454,     0.01199432493,      0.8239995576,                 0,                 0,                 0,     0.09177145768,    -0.02777736916,      0.8236185722,                 0,       68.69911914,    0.005701311134
          0,           0,          84,      -7.488763424,      -4.950365789,      -5.186937066,      -2.053723723,      -9.719346321,       14525.13454,     0.01199432394,      0.8239995605,                 0,                 0,                 0,      0.0917714584,    -0.02777737029,      0.8236185751,                 0,       68.69912506,    0.005701311134
          0,           0,          85,       -7.48740665,      -4.941832443,      -5.185437044,      -2.051882531,      -9.716141066,       14525.13454,     0.01199432315,      0.8239995631,                 0,                 0,                 0,     0.09177145885,    -0.02777737121,      0.8236185776,                 0,       68.69912983,    0.005701311134
          0,           0,          86,      -7.486123312,      -4.934183475,       -5.18423904,      -2.050124637,      -9.713043329,       14525.13454,     0.01199432256,      0.8239995653,                 0,                 0,                 0,     0.09177145911,    -0.02777737191,      0.8236185798,                 0,       68.69913339,    0.005701311134
          0,           0,          87,      -7.484922919,      -4.927520454,      -5.183348628,      -2.048463951,      -9.710266313,       14525.13454,     0.01199432218,      0.8239995674,                 0,                 0,                 0,     0.09177145924,    -0.02777737238,      0.8236185819,                 0,       68.69913571,    0.005701311134
          0,           0,          88,      -7.483823637,      -4.921927896,      -5.182771846,      -2.046928191,      -9.708002967,       14525.13454,     0.01199432203,      0.8239995695,                 0,                 0,                 0,     0.09177145927,    -0.02777737263,      0.8236185839,                 0,       68.69913673,    0.005701311134
          0,           0,          89,      -7.482851165,      -4.917475677,      -5.182518005,      -2.045557552,      -9.706409853,       14525.13454,     0.01199432212,      0.8239995716,                 0,                 0,                 0,     0.09177145923,    -0.02777737264,       0.823618586,                 0,       68.69913639,    0.005701311134
          0,           0,          90,      -7.482037193,      -4.914220951,      -5.182600479,      -2.044402131,      -9.705597834,       14525.13454,     0.01199432246,      0.8239995738,                 0,                 0,                 0,     0.09177145916,    -0.02777737241,      0.8236185883,                 0,       68.69913464,    0.005701311134
          0,           0,          91,      -7.481417625,      -4.912209142,       -5.18303556,      -2.043518832,      -9.705629286,       14525.13454,     0.01199432306,      0.8239995763,                 0,                 0,                 0,     0.09177145907,    -0.02777737193,      0.8236185908,                 0,       68.69913142,    0.005701311134
          0,           0,          92,      -7.481030594,      -4.911474265,      -5.183839892,      -2.042967702,      -9.706520586,       14525.13454,     0.01199432393,      0.8239995791,                 0,                 0,                 0,     0.09177145897,     -0.0277773712,      0.8236185936,                 0,       68.69912667,    0.005701311134
          0,           0,          93,      -7.480914383,      -4.912038081,       -5.18502685,      -2.042807985,      -9.708248317,       14525.13454,     0.01199432508,      0.8239995822,                 0,                 0,                 0,     0.09177145886,     -0.0277773702,      0.8236185969,                 0,       68.69912035,    0.005701311134
          0,           0,          94,      -7.481105525,      -4.913908876,       -5.18660119,      -2.043094529,      -9.710757644,       14525.13454,     0.01199432652,      0.8239995858,                 0,                 0,                 0,     0.09177145874,    -0.02777736894,      0.8236186005,                 0,        68.6991124,    0.005701311134
          0,           0,          95,      -7.481636844,      -4.917078809,      -5.188554505,      -2.043874177,      -9.713971523,       14525.13454,     0.01199432826,      0.8239995899,                 0,                 0,                 0,     0.09177145861,     -0.0277773674,      0.8236186046,                 0,       68.69910279,    0.005701311134
          0,           0,          96,      -7.482535554,      -4.921520676,      -5.190859858,      -2.045182618,      -9.717799711,       14525.13454,      0.0119943303,      0.8239995945,                 0,                 0,                 0,     0.09177145848,    -0.02777736558,      0.8236186093,                 0,       68.69909149,    0.005701311134
          0,           0,          97,       -7.48382162,      -4.927183557,      -5.193467329,      -2.047041396,      -9.722146785,       14525.13454,     0.01199433264,      0.8239995996,                 0,                 0,                 0,     0.09177145833,    -0.02777736348,      0.8236186145,                 0,       68.69907848,    0.005701311134
          0,           0,          98,      -7.485506121,      -4.933987396,       -5.19630086,      -2.049455284,      -9.726918724,       14525.13454,      0.0119943353,      0.8239996052,                 0,                 0,                 0,     0.09177145815,    -0.02777736111,      0.8236186203,                 0,       68.69906376,    0.005701311134
          0,           0,          99,      -7.487589794,      -4.941816803,      -5.199256733,       -2.05240989,      -9.732027819,       14525.13454,     0.01199433825,      0.8239996114,                 0,                 0,                 0,     0.09177145795,    -0.02777735845,      0.8236186266,                 0,       68.69904734,    0.005701311134
          0,           0,         100,      -7.490061758,      -4.950514271,      -5.202204549,      -2.055869863,      -9.737395931,       14525.13454,      0.0119943415,       0.823999618,                 0,                 0,                 0,      0.0917714577,    -0.02777735552,      0.8236186334,                 0,       68.69902926,    0.005701311134
          0,           0,         101,      -7.492898203,      -4.959873421,      -5.204991062,      -2.059776744,      -9.742956297,       14525.13454,     0.01199434505,      0.8239996251,                 0,                 0,                 0,     0.09177145741,    -0.02777735233,      0.8236186406,                 0,       68.69900957,    0.005701311134
          0,           0,         102,      -7.496061713,      -4.969633605,      -5.207447579,      -2.064048679,      -9.748654194,       14525.13454,     0.01199434886,      0.8239996326,                 0,                 0,                 0,     0.09177145706,    -0.02777734888,      0.8236186483,                 0,       68.69898834,    0.005701311134
          0,           0,         103,      -7.499500664,      -4.979477771,      -5.209400715,      -2.068579818,      -9.754446786,       14525.13454,     0.01199435294,      0.8239996404,                 0,                 0,                 0,     0.09177145663,    -0.02777734519,      0.8236186563,                 0,       68.69896565,    0.005701311134
