"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Nu_Tilde","Pressure","Temperature","Mach","Pressure_Coefficient","Velocity_x","Velocity_y","Laminar_Viscosity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Heat_Flux","Y_Plus","Eddy_Viscosity"
779, 4.658685922622680e-01, -5.888677746212165e-02, 3.798727703754604e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.595558852590143e+04, 0.000000000000000e+00, 3.438223541036057e+04, 3.153016843767688e+02, 0.000000000000000e+00, -2.845256682240924e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.917438887210948e-05, 3.389484141960432e-03, 2.654680689313548e-04, -3.926671540604519e+02, 2.513962178110848e+00, 0.000000000000000e+00
805, 4.480717480182650e-01, -6.017155185582639e-02, 3.762790318976366e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.511389762073358e+04, 0.000000000000000e+00, 3.404555904829343e+04, 3.151960724539344e+02, 0.000000000000000e+00, -3.077045490209578e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.916951158419782e-05, 3.528433187408252e-03, 2.299414336857890e-04, -4.385126760408247e+02, 2.552765443902869e+00, 0.000000000000000e+00
831, 4.301885962486270e-01, -6.121197649566386e-02, 3.734215685723828e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.444411773702750e+04, 0.000000000000000e+00, 3.377764709481099e+04, 3.151086610644906e+02, 0.000000000000000e+00, -3.261492630950230e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.916547420908594e-05, 3.660738973604785e-03, 1.868900733975151e-04, -4.850503587629170e+02, 2.589378102196771e+00, 0.000000000000000e+00
857, 4.122794568538670e-01, -6.199883972612012e-02, 3.713456132394228e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.395920648645052e+04, 0.000000000000000e+00, 3.358368259458020e+04, 3.150506384644837e+02, 0.000000000000000e+00, -3.395029776298629e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.916279394414528e-05, 3.774503152120813e-03, 1.372835628074777e-04, -5.304823445369449e+02, 2.621648279739711e+00, 0.000000000000000e+00
883, 3.944020271301270e-01, -6.251358031244257e-02, 3.708845979824538e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.384395813694067e+04, 0.000000000000000e+00, 3.353758325477626e+04, 3.150092528901533e+02, 0.000000000000000e+00, -3.426767409899307e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.916088205221610e-05, 3.882380801846017e-03, 7.819200727497729e-05, -5.724454288647091e+02, 2.656757610274635e+00, 0.000000000000000e+00
909, 3.766198158264160e-01, -6.271703277645556e-02, 3.722078468371189e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.413770055070803e+04, 0.000000000000000e+00, 3.365508022028321e+04, 3.149890457414184e+02, 0.000000000000000e+00, -3.345875239722663e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.915994849628162e-05, 3.969943173391689e-03, 1.402874171336751e-05, -6.020585646820472e+02, 2.691518014224456e+00, 0.000000000000000e+00
935, 3.590588271617890e-01, -6.263847394492650e-02, 3.751310922609719e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.480003122050813e+04, 0.000000000000000e+00, 3.392001248820325e+04, 3.149947294798018e+02, 0.000000000000000e+00, -3.163479498612177e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.916021108394962e-05, 4.028953286028093e-03, -5.069352837285820e-05, -6.162670589362381e+02, 2.723237908777412e+00, 0.000000000000000e+00
961, 3.418258726596830e-01, -6.227924469108780e-02, 3.789727600191624e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.567966669505491e+04, 0.000000000000000e+00, 3.427186667802196e+04, 3.150359461178372e+02, 0.000000000000000e+00, -2.921241336312588e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.916211521509237e-05, 4.051720530307275e-03, -1.105371232322317e-04, -6.168510128385965e+02, 2.745788719881321e+00, 0.000000000000000e+00
987, 3.249974250793460e-01, -6.170922688277435e-02, 3.833324704610726e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.668512674199577e+04, 0.000000000000000e+00, 3.467405069679830e+04, 3.151079186293261e+02, 0.000000000000000e+00, -2.644353010313565e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.916543991497165e-05, 4.044273716633839e-03, -1.642921626276399e-04, -6.093957184666833e+02, 2.759467255916398e+00, 0.000000000000000e+00
1013, 3.086399734020230e-01, -6.093112051854244e-02, 3.883511194552989e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.784338973646531e+04, 0.000000000000000e+00, 3.513735589458612e+04, 3.151917644451644e+02, 0.000000000000000e+00, -2.325385088533826e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.916931261795642e-05, 4.023195624722731e-03, -2.148550643902163e-04, -5.973637447100646e+02, 2.771183063549294e+00, 0.000000000000000e+00
1039, 2.927811741828920e-01, -5.998874761543919e-02, 3.933646049168134e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.900563713415108e+04, 0.000000000000000e+00, 3.560225485366042e+04, 3.152917235655692e+02, 0.000000000000000e+00, -2.005319923019735e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.917392890409623e-05, 3.979594304685241e-03, -2.562721160784830e-04, -5.800201706269095e+02, 2.775029547570939e+00, 0.000000000000000e+00
1065, 2.774220108985900e-01, -5.892079165135248e-02, 3.980290739882666e-01, 0.000000000000000e+00, 0.000000000000000e+00, 9.008785714352659e+04, 0.000000000000000e+00, 3.603514285741063e+04, 3.153855542029092e+02, 0.000000000000000e+00, -1.707293076830926e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.917826150892219e-05, 3.943391250198582e-03, -2.921501662288574e-04, -5.668177132451297e+02, 2.779887096351411e+00, 0.000000000000000e+00
1091, 2.625653147697450e-01, -5.775017482612894e-02, 4.024873015442718e-01, 0.000000000000000e+00, 0.000000000000000e+00, 9.112351549535670e+04, 0.000000000000000e+00, 3.644940619814267e+04, 3.154776665794731e+02, 0.000000000000000e+00, -1.422088599320733e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.918251415460407e-05, 3.912673218722489e-03, -3.267971451401840e-04, -5.584301749568675e+02, 2.786025328933189e+00, 0.000000000000000e+00
1117, 2.482267022132870e-01, -5.648231979426277e-02, 4.072418046285062e-01, 0.000000000000000e+00, 0.000000000000000e+00, 9.222736221787604e+04, 0.000000000000000e+00, 3.689094488715041e+04, 3.155714976790783e+02, 0.000000000000000e+00, -1.118106086949588e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.918684552008906e-05, 3.876658747830135e-03, -3.614478054550172e-04, -5.483977096314915e+02, 2.790300328185870e+00, 0.000000000000000e+00
1143, 2.344165146350860e-01, -5.512566679055340e-02, 4.121103739981273e-01, 0.000000000000000e+00, 0.000000000000000e+00, 9.335889183647143e+04, 0.000000000000000e+00, 3.734355673458856e+04, 3.156693947428176e+02, 0.000000000000000e+00, -8.065001282002240e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.919136389801476e-05, 3.825964778063806e-03, -3.907164350140583e-04, -5.335103447940561e+02, 2.790599849301884e+00, 0.000000000000000e+00
1169, 2.210974693298340e-01, -5.371181933966811e-02, 4.164708815061499e-01, 0.000000000000000e+00, 0.000000000000000e+00, 9.437121890935332e+04, 0.000000000000000e+00, 3.774848756374132e+04, 3.157513812016057e+02, 0.000000000000000e+00, -5.277207282364141e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.919514739954740e-05, 3.790135661588252e-03, -4.150506951560551e-04, -5.212880320784834e+02, 2.792758656181808e+00, 0.000000000000000e+00
1195, 2.082438766956330e-01, -5.225954997026903e-02, 4.206214333289023e-01, 0.000000000000000e+00, 0.000000000000000e+00, 9.533553176058400e+04, 0.000000000000000e+00, 3.813421270423359e+04, 3.158302550066057e+02, 0.000000000000000e+00, -2.621637108999385e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.919878680087576e-05, 3.759964728769799e-03, -4.405292229557745e-04, -5.132508275429367e+02, 2.796654535759509e+00, 0.000000000000000e+00
1221, 1.958884000778200e-01, -5.075824597126539e-02, 4.251116471492744e-01, 0.000000000000000e+00, 0.000000000000000e+00, 9.637722458722716e+04, 0.000000000000000e+00, 3.855088983489086e+04, 3.159088178341172e+02, 0.000000000000000e+00, 2.470256872198974e-03, 0.000000000000000e+00, 0.000000000000000e+00, 1.920241140688425e-05, 3.724520561262985e-03, -4.677614301374718e-04, -5.031760248504931e+02, 2.799949269476562e+00, 0.000000000000000e+00
1247, 1.840233504772190e-01, -4.921770128229570e-02, 4.294771686252069e-01, 0.000000000000000e+00, 0.000000000000000e+00, 9.739120529006034e+04, 0.000000000000000e+00, 3.895648211602413e+04, 3.159875676663290e+02, 0.000000000000000e+00, 3.039373530945906e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.920604419387054e-05, 3.683775911411500e-03, -4.897535514673981e-04, -4.907572267808973e+02, 2.800422299300461e+00, 0.000000000000000e+00
1273, 1.725961565971370e-01, -4.766157037518200e-02, 4.334324234289468e-01, 0.000000000000000e+00, 0.000000000000000e+00, 9.830898639971942e+04, 0.000000000000000e+00, 3.932359455988776e+04, 3.160546315017681e+02, 0.000000000000000e+00, 5.566802401542996e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.920913754479394e-05, 3.657008509421705e-03, -5.107009417304876e-04, -4.822590885856735e+02, 2.804275799662061e+00, 0.000000000000000e+00
1299, 1.616173982620240e-01, -4.608871187273104e-02, 4.374572633844789e-01, 0.000000000000000e+00, 0.000000000000000e+00, 9.924347500163912e+04, 0.000000000000000e+00, 3.969739000065564e+04, 3.161234169073399e+02, 0.000000000000000e+00, 8.140241151675007e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.921230996716212e-05, 3.630227094702423e-03, -5.355189738216119e-04, -4.761072931061570e+02, 2.808588658512502e+00, 0.000000000000000e+00
1325, 1.511152982711790e-01, -4.449278591420122e-02, 4.414506723833426e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.001723625911560e+05, 0.000000000000000e+00, 4.006894503646238e+04, 3.161957809938535e+02, 0.000000000000000e+00, 1.069825556990198e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.921564707231527e-05, 3.600749795184647e-03, -5.599377763140585e-04, -4.700485709182620e+02, 2.811280092452138e+00, 0.000000000000000e+00
1351, 1.410477757453920e-01, -4.289001456058083e-02, 4.458281502654048e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.011889862861744e+05, 0.000000000000000e+00, 4.047559451446975e+04, 3.162686135740004e+02, 0.000000000000000e+00, 1.349788181005973e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.921900540134918e-05, 3.566806263393954e-03, -5.854094155319524e-04, -4.616415137023409e+02, 2.813156418868862e+00, 0.000000000000000e+00
1377, 1.314679384231570e-01, -4.126812256104446e-02, 4.504003975211809e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.022515245261894e+05, 0.000000000000000e+00, 4.090060981047575e+04, 3.163452831760599e+02, 0.000000000000000e+00, 1.642394968797126e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.922254024367901e-05, 3.519336986454549e-03, -6.065137525988479e-04, -4.482154192062359e+02, 2.810042884594546e+00, 0.000000000000000e+00
1403, 1.222792565822600e-01, -3.965549481093263e-02, 4.544337195803868e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.031888295846021e+05, 0.000000000000000e+00, 4.127553183384084e+04, 3.164116562373101e+02, 0.000000000000000e+00, 1.900514452872038e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.922560002348995e-05, 3.484204069385083e-03, -6.240870822343651e-04, -4.372309718692392e+02, 2.808916837338439e+00, 0.000000000000000e+00
1429, 1.134960949420930e-01, -3.804902427141718e-02, 4.589114740049774e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.042273014180189e+05, 0.000000000000000e+00, 4.169092056720756e+04, 3.164775542913112e+02, 0.000000000000000e+00, 2.186493720200229e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.922863759187916e-05, 3.449596348549507e-03, -6.484063902152440e-04, -4.271889630453880e+02, 2.809062618836736e+00, 0.000000000000000e+00
1455, 1.051684617996220e-01, -3.643924932661987e-02, 4.634160464191880e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.052743640176377e+05, 0.000000000000000e+00, 4.210974560705508e+04, 3.165496920181276e+02, 0.000000000000000e+00, 2.474838753209465e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.923196241946226e-05, 3.404090851580350e-03, -6.684855062303324e-04, -4.138205064268582e+02, 2.804392897415608e+00, 0.000000000000000e+00
1481, 9.719923138618471e-02, -3.484869338745140e-02, 4.677264519822465e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.062782834899647e+05, 0.000000000000000e+00, 4.251131339598587e+04, 3.166233475541926e+02, 0.000000000000000e+00, 2.751302828511295e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.923535681657922e-05, 3.359096245378626e-03, -6.862024351705462e-04, -4.017016352693436e+02, 2.798843452030704e+00, 0.000000000000000e+00
1507, 8.964005112648010e-02, -3.326707668259453e-02, 4.724886445939145e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.073853405113170e+05, 0.000000000000000e+00, 4.295413620452681e+04, 3.166970075228426e+02, 0.000000000000000e+00, 3.056169408103739e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.923875102773512e-05, 3.311596024609444e-03, -7.080586644641092e-04, -3.885820336717814e+02, 2.793161726950991e+00, 0.000000000000000e+00
1533, 8.247101306915280e-02, -3.169962492801474e-02, 4.772655551165602e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.084982844000959e+05, 0.000000000000000e+00, 4.339931376003836e+04, 3.167766165215227e+02, 0.000000000000000e+00, 3.362657140990203e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.924241892827979e-05, 3.253070117431109e-03, -7.236154817429189e-04, -3.715052994933276e+02, 2.780449055200452e+00, 0.000000000000000e+00
1559, 7.564741373062130e-02, -3.015454338802968e-02, 4.822845507029820e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.096678257401197e+05, 0.000000000000000e+00, 4.386713029604787e+04, 3.168591258774226e+02, 0.000000000000000e+00, 3.684730946718347e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.924621997896594e-05, 3.183624467755220e-03, -7.348816476212341e-04, -3.513234447694322e+02, 2.763508139403064e+00, 0.000000000000000e+00
1585, 6.917616724967959e-02, -2.863075223287124e-02, 4.871065470645200e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.107929469001357e+05, 0.000000000000000e+00, 4.431717876005426e+04, 3.169410437376234e+02, 0.000000000000000e+00, 3.994572113943985e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.924999329660517e-05, 3.112626441630391e-03, -7.412010861343148e-04, -3.308850306848369e+02, 2.742924387513288e+00, 0.000000000000000e+00
1611, 6.298619508743290e-02, -2.713956257163602e-02, 4.913492860140435e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.117837944025883e+05, 0.000000000000000e+00, 4.471351776103531e+04, 3.170143011816108e+02, 0.000000000000000e+00, 4.267436368579614e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.925336728802561e-05, 3.055665422444568e-03, -7.492304906159699e-04, -3.150872825764308e+02, 2.726118002702705e+00, 0.000000000000000e+00
1637, 5.711802840232850e-02, -2.567417026609008e-02, 4.959930190586129e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.128674210729541e+05, 0.000000000000000e+00, 4.514696842918164e+04, 3.170906049485989e+02, 0.000000000000000e+00, 4.565850587700876e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.925688117305208e-05, 2.998916329439019e-03, -7.679216089560971e-04, -3.015332448271527e+02, 2.709615919474407e+00, 0.000000000000000e+00
1663, 5.161416530609130e-02, -2.422756822185765e-02, 5.009185066431364e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.140187704600204e+05, 0.000000000000000e+00, 4.560750818400815e+04, 3.171754851717594e+02, 0.000000000000000e+00, 4.882914607693242e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.926078952361956e-05, 2.928902054785380e-03, -7.852531393950996e-04, -2.843431916485794e+02, 2.686982647076908e+00, 0.000000000000000e+00
1689, 4.642483592033390e-02, -2.280727242875095e-02, 5.062027355100214e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.152553302895631e+05, 0.000000000000000e+00, 4.610213211582521e+04, 3.172684365875907e+02, 0.000000000000000e+00, 5.223444280892521e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.926506892295059e-05, 2.845200115211357e-03, -7.979847241538907e-04, -2.629678297916129e+02, 2.656789480964950e+00, 0.000000000000000e+00
1715, 4.156750440597530e-02, -2.140981143765648e-02, 5.118554984094202e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.165790183681659e+05, 0.000000000000000e+00, 4.663160734726636e+04, 3.173681628432409e+02, 0.000000000000000e+00, 5.587967741913511e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.926965954050577e-05, 2.747856284398267e-03, -8.043044474313475e-04, -2.376306116919413e+02, 2.618791741438125e+00, 0.000000000000000e+00
1741, 3.698146343231200e-02, -2.004317354410710e-02, 5.171824383826956e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.178307975742309e+05, 0.000000000000000e+00, 4.713231902969233e+04, 3.174719682849554e+02, 0.000000000000000e+00, 5.932688598741447e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.927443717430037e-05, 2.650114990275578e-03, -8.037005465040995e-04, -2.132982676552548e+02, 2.575900360421153e+00, 0.000000000000000e+00
1767, 3.265759348869320e-02, -1.870770217077602e-02, 5.222537203152343e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.190271117125349e+05, 0.000000000000000e+00, 4.761084468501397e+04, 3.175811298553946e+02, 0.000000000000000e+00, 6.262135223827946e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.927946049001614e-05, 2.559800004462492e-03, -8.087482254511237e-04, -1.956141785553561e+02, 2.534467073394207e+00, 0.000000000000000e+00
1793, 2.861636877059940e-02, -1.740028915798441e-02, 5.280673282008465e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.203952291195190e+05, 0.000000000000000e+00, 4.815809164780759e+04, 3.176949532510299e+02, 0.000000000000000e+00, 6.638893842673614e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.928469742074762e-05, 2.474106813477564e-03, -8.276817283790813e-04, -1.812413629262118e+02, 2.495399845700255e+00, 0.000000000000000e+00
1819, 2.490270137786870e-02, -1.611339926084681e-02, 5.345741562150431e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.219250421580472e+05, 0.000000000000000e+00, 4.877001686321886e+04, 3.178156593982831e+02, 0.000000000000000e+00, 7.060180966531315e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.929025000797257e-05, 2.382940607298792e-03, -8.441679517969157e-04, -1.647532423692179e+02, 2.451961162205453e+00, 0.000000000000000e+00
1845, 2.143678069114690e-02, -1.485688621071279e-02, 5.406520477736486e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.233606279193623e+05, 0.000000000000000e+00, 4.934425116774491e+04, 3.179428447376132e+02, 0.000000000000000e+00, 7.455519338740114e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.929609951503425e-05, 2.297941281876432e-03, -8.512925933725947e-04, -1.513471057015489e+02, 2.406198386574351e+00, 0.000000000000000e+00
1871, 1.820489764213560e-02, -1.363213885743173e-02, 5.469370791930319e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.248479714034074e+05, 0.000000000000000e+00, 4.993918856136293e+04, 3.180786062091076e+02, 0.000000000000000e+00, 7.865110996544700e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.930234217825124e-05, 2.222334307085932e-03, -8.708240568959046e-04, -1.460822555551658e+02, 2.362665966934945e+00, 0.000000000000000e+00
1897, 1.524919271469120e-02, -1.243227329497062e-02, 5.535710015817987e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.264197052676292e+05, 0.000000000000000e+00, 5.056788210705166e+04, 3.182231557865725e+02, 0.000000000000000e+00, 8.297942474935560e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.930898749231816e-05, 2.144843011976242e-03, -9.033821408354385e-04, -1.452048373258789e+02, 2.317211213071944e+00, 0.000000000000000e+00
1923, 1.256430149078370e-02, -1.125638743956859e-02, 5.606137099579069e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.280899468449765e+05, 0.000000000000000e+00, 5.123597873799060e+04, 3.183769864817277e+02, 0.000000000000000e+00, 8.757901471588638e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.931605784263569e-05, 2.047246996205572e-03, -9.407218796187195e-04, -1.436266081617691e+02, 2.259003051850091e+00, 0.000000000000000e+00
1949, 1.017087697982790e-02, -1.009875773370601e-02, 5.687059356344983e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.300039001404143e+05, 0.000000000000000e+00, 5.200156005616570e+04, 3.185363189607560e+02, 0.000000000000000e+00, 9.284974949671098e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.932337928307588e-05, 1.904336451927098e-03, -9.730521458781944e-04, -1.328565763863079e+02, 2.175754189346222e+00, 0.000000000000000e+00
1975, 8.062899112701419e-03, -8.956321587748280e-03, 5.772280131474126e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.320189155500058e+05, 0.000000000000000e+00, 5.280756622000231e+04, 3.186978239637240e+02, 0.000000000000000e+00, 9.839879389008656e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.933079870279467e-05, 1.688898073742138e-03, -9.557575878842541e-04, -1.054391141621490e+02, 2.042842976650427e+00, 0.000000000000000e+00
2001, 6.177186965942380e-03, -7.838704510972900e-03, 5.846388470068037e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.337764422964289e+05, 0.000000000000000e+00, 5.351057691857153e+04, 3.188469811417324e+02, 0.000000000000000e+00, 1.032387538685681e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.933764921947921e-05, 1.413937162784509e-03, -8.646712770863461e-04, -6.517522166874771e+01, 1.853235848372225e+00, 0.000000000000000e+00
2027, 4.468053579330440e-03, -6.757949722235783e-03, 5.913851252692545e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.353730941781728e+05, 0.000000000000000e+00, 5.414923767126911e+04, 3.189718045566644e+02, 0.000000000000000e+00, 1.076356890634011e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.934338091147169e-05, 1.043440143164530e-03, -7.083300721645853e-04, -1.390690897232743e+01, 1.575645103175306e+00, 0.000000000000000e+00
2053, 3.018766641616820e-03, -5.694638930487699e-03, 5.984878784787090e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.370336562657466e+05, 0.000000000000000e+00, 5.481346250629862e+04, 3.190525524253013e+02, 0.000000000000000e+00, 1.122086231948434e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.934708813312180e-05, 4.916651145159791e-04, -4.129159832240698e-04, 4.840822127195582e+01, 1.086261593030597e+00, 0.000000000000000e+00
2079, 1.912891864776610e-03, -4.612043737630475e-03, 6.016526777682502e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.377583396953247e+05, 0.000000000000000e+00, 5.510333587812986e+04, 3.190526694108482e+02, 0.000000000000000e+00, 1.142042905742247e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.934709350371725e-05, -1.874632310769623e-04, 2.175808874460144e-04, 8.482632642730120e+01, 7.019366005386626e-01, 0.000000000000000e+00
2105, 1.121968030929570e-03, -3.493102540398146e-03, 5.968814555911506e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.366140714357193e+05, 0.000000000000000e+00, 5.464562857428772e+04, 3.189316980408883e+02, 0.000000000000000e+00, 1.110531507168040e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.934153940539061e-05, -7.974023332024345e-04, 1.305659707345750e-03, 1.688448215704472e+01, 1.566225111125760e+00, 0.000000000000000e+00
2131, 5.391836166381840e-04, -2.362745692514868e-03, 5.822402512111837e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.331465629203689e+05, 0.000000000000000e+00, 5.325862516814753e+04, 3.186530435716771e+02, 0.000000000000000e+00, 1.015041623594455e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.932874171141323e-05, -1.132537667690650e-03, 2.750980781194547e-03, -2.413140311435624e+02, 2.138164623554256e+00, 0.000000000000000e+00
2157, 1.753866672515870e-04, -1.193817303709364e-03, 5.570776276999844e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.272080656603422e+05, 0.000000000000000e+00, 5.088322626413687e+04, 3.181920084138662e+02, 0.000000000000000e+00, 8.515044875062141e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.930755569414121e-05, -1.044222512429296e-03, 4.575866489884452e-03, -8.060473094085667e+02, 2.599182856475113e+00, 0.000000000000000e+00
2183, 0.000000000000000e+00, 0.000000000000000e+00, 5.152897185856798e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.173992456622241e+05, 0.000000000000000e+00, 4.695969826488963e+04, 3.174710773803091e+02, 0.000000000000000e+00, 5.813845799506622e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.927439617380102e-05, -1.864168787815423e-04, 6.065951631105876e-03, -1.628278493909745e+03, 3.086694191128263e+00, 0.000000000000000e+00
2209, 1.051127910614010e-04, 1.092874420163647e-03, 4.673388503793320e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.061952542807003e+05, 0.000000000000000e+00, 4.247810171228010e+04, 3.166383836376908e+02, 0.000000000000000e+00, 2.728437853585443e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.923604970279711e-05, 1.078520241784174e-03, 6.752088102781323e-03, -2.219947308683849e+03, 3.386464200972267e+00, 0.000000000000000e+00
2235, 3.451704978942870e-04, 2.160943783871520e-03, 4.327007118753752e-01, 0.000000000000000e+00, 0.000000000000000e+00, 9.800063771212661e+04, 0.000000000000000e+00, 3.920025508485064e+04, 3.155961006840450e+02, 0.000000000000000e+00, 4.717657254589289e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.918798112154346e-05, 2.292309815601597e-03, 7.714046062317955e-03, -2.845989786314544e+03, 3.404864760342261e+00, 0.000000000000000e+00
2261, 7.326900959014890e-04, 3.204788003682144e-03, 3.893379074286487e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.779959399081285e+04, 0.000000000000000e+00, 3.511983759632513e+04, 3.142361562982871e+02, 0.000000000000000e+00, -2.337445767360881e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.912514445332651e-05, 3.754741361119553e-03, 8.327682942944030e-03, -3.571961548787369e+03, 3.451018633189019e+00, 0.000000000000000e+00
2287, 1.276999711990360e-03, 4.227658240510156e-03, 3.468538012439910e-01, 0.000000000000000e+00, 0.000000000000000e+00, 7.790166210811154e+04, 0.000000000000000e+00, 3.116066484324461e+04, 3.129612747790427e+02, 0.000000000000000e+00, -5.063184893636400e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.906611623264815e-05, 5.077581023241294e-03, 8.307686013364070e-03, -4.121399531739598e+03, 3.377278444634507e+00, 0.000000000000000e+00
2313, 1.973092555999760e-03, 5.234272933914263e-03, 3.068118576860032e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.871582973770263e+04, 0.000000000000000e+00, 2.748633189508105e+04, 3.120865061996533e+02, 0.000000000000000e+00, -7.592822700418153e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.902554506294377e-05, 5.917187982943473e-03, 7.451389551715234e-03, -4.170252096916865e+03, 3.171970454116390e+00, 0.000000000000000e+00
