"Time_Iter","Outer_Iter","Inner_Iter",   "rms[A_Rho]"   ,   "rms[A_RhoU]"  ,   "rms[A_RhoV]"  ,    "rms[A_E]"    ,    "rms[A_nu]"   
          0,           0,         843,      -4.902548993,      -7.621628141,      -8.052653589,      -10.27130899,      -5.254332465
          0,           0,         844,      -4.896137552,      -7.619294402,      -8.053171537,      -10.26494426,      -5.257447249
          0,           0,         845,      -4.890181632,      -7.616870449,      -8.053961516,      -10.25903287,        -5.2605601
          0,           0,         846,      -4.884677474,      -7.614387121,      -8.055028055,       -10.2535714,      -5.263670664
          0,           0,         847,      -4.879621719,      -7.611873929,      -8.056375306,      -10.24855691,      -5.266778595
          0,           0,         848,      -4.875011478,      -7.609358904,      -8.058007063,      -10.24398693,      -5.269883552
          0,           0,         849,      -4.870844394,        -7.6068685,      -8.059926772,      -10.23985955,      -5.272985199
          0,           0,         850,      -4.867118683,      -7.604427529,      -8.062137535,      -10.23617348,      -5.276083208
          0,           0,         851,      -4.863833172,      -7.602059145,      -8.064642108,      -10.23292806,       -5.27917726
          0,           0,         852,      -4.860987319,      -7.599784846,      -8.067442891,      -10.23012328,      -5.282267041
          0,           0,         853,      -4.858581242,      -7.597624503,      -8.070541902,      -10.22775981,      -5.285352249
          0,           0,         854,      -4.856615733,       -7.59559641,      -8.073940753,      -10.22583902,      -5.288432588
          0,           0,         855,      -4.855092274,      -7.593717342,      -8.077640608,        -10.224363,      -5.291507776
          0,           0,         856,       -4.85401305,      -7.592002619,      -8.081642129,      -10.22333456,      -5.294577539
          0,           0,         857,      -4.853380965,      -7.590466189,      -8.085945416,      -10.22275725,      -5.297641615
          0,           0,         858,      -4.853199658,      -7.589120691,      -8.090549923,      -10.22263539,      -5.300699755
          0,           0,         859,      -4.853473514,       -7.58797754,       -8.09545437,      -10.22297406,      -5.303751721
          0,           0,         860,      -4.854207688,       -7.58704699,      -8.100656627,      -10.22377915,      -5.306797291
          0,           0,         861,      -4.855408121,       -7.58633821,      -8.106153586,      -10.22505737,      -5.309836255
          0,           0,         862,      -4.857081562,       -7.58585934,      -8.111941005,      -10.22681625,      -5.312868418
          0,           0,         863,      -4.859235599,      -7.585617554,      -8.118013341,      -10.22906422,        -5.3158936
          0,           0,         864,      -4.861878681,      -7.585619101,      -8.124363541,       -10.2318106,      -5.318911639
          0,           0,         865,      -4.865020158,      -7.585869359,      -8.130982818,      -10.23506566,      -5.321922386
          0,           0,         866,      -4.868670308,       -7.58637286,      -8.137860396,      -10.23884065,      -5.324925713
          0,           0,         867,      -4.872840385,      -7.587133319,      -8.144983222,      -10.24314785,      -5.327921506
          0,           0,         868,      -4.877542655,      -7.588153656,      -8.152335648,       -10.2480006,      -5.330909671
          0,           0,         869,      -4.882790444,      -7.589436003,      -8.159899091,      -10.25341338,       -5.33389013
          0,           0,         870,      -4.888598186,      -7.590981704,      -8.167651662,      -10.25940186,      -5.336862827
          0,           0,         871,      -4.894981465,      -7.592791308,      -8.175567774,      -10.26598292,      -5.339827722
          0,           0,         872,      -4.901957066,      -7.594864553,      -8.183617749,      -10.27317474,      -5.342784795
          0,           0,         873,      -4.909543016,       -7.59720034,      -8.191767418,      -10.28099684,      -5.345734047
          0,           0,         874,      -4.917758615,      -7.599796698,      -8.199977755,       -10.2894701,      -5.348675497
          0,           0,         875,      -4.926624459,      -7.602650734,      -8.208204553,      -10.29861681,      -5.351609183
          0,           0,         876,      -4.936162436,      -7.605758588,      -8.216398187,      -10.30846064,      -5.354535164
          0,           0,         877,      -4.946395692,      -7.609115362,      -8.224503496,      -10.31902663,      -5.357453519
          0,           0,         878,      -4.957348549,      -7.612715047,      -8.232459837,      -10.33034108,      -5.360364344
          0,           0,         879,      -4.969046348,      -7.616550447,      -8.240201362,      -10.34243136,      -5.363267757
          0,           0,         880,        -4.9815152,      -7.620613081,      -8.247657569,      -10.35532562,      -5.366163894
          0,           0,         881,      -4.994781587,      -7.624893091,      -8.254754178,      -10.36905236,      -5.369052908
          0,           0,         882,      -5.008871763,      -7.629379132,      -8.261414372,      -10.38363964,      -5.371934975
          0,           0,         883,      -5.023810876,      -7.634058267,      -8.267560416,       -10.3991141,      -5.374810283
          0,           0,         884,      -5.039621686,      -7.638915854,      -8.273115645,      -10.41549938,      -5.377679042
          0,           0,         885,      -5.056322742,      -7.643935437,      -8.278006764,      -10.43281394,      -5.380541477
          0,           0,         886,      -5.073925786,      -7.649098636,      -8.282166358,      -10.45106789,       -5.38339783
          0,           0,         887,      -5.092432107,      -7.654385056,      -8.285535488,      -10.47025852,      -5.386248358
          0,           0,         888,      -5.111827473,      -7.659772202,      -8.288066158,      -10.49036407,      -5.389093334
          0,           0,         889,      -5.132075138,      -7.665235424,        -8.2897235,      -10.51133514,      -5.391933043
          0,           0,         890,      -5.153106359,      -7.670747889,      -8.290487439,      -10.53308294,      -5.394767787
          0,           0,         891,      -5.174807791,      -7.676280592,      -8.290353722,      -10.55546376,      -5.397597878
          0,           0,         892,      -5.197005223,      -7.681802422,      -8.289334173,      -10.57825923,      -5.400423641
          0,           0,         893,      -5.219443583,      -7.687280284,      -8.287456173,      -10.60115235,      -5.403245411
          0,           0,         894,      -5.241764184,      -7.692679293,      -8.284761406,      -10.62370169,      -5.406063536
          0,           0,         895,      -5.263482319,      -7.697963049,      -8.281303994,      -10.64531856,      -5.408878369
          0,           0,         896,      -5.283971717,      -7.703093996,      -8.277148203,      -10.66525727,      -5.411690276
          0,           0,         897,       -5.30246683,       -7.70803388,      -8.272365905,      -10.68263345,      -5.414499627
          0,           0,         898,      -5.318097369,      -7.712744292,      -8.267034005,      -10.69648742,        -5.4173068
          0,           0,         899,      -5.329967654,      -7.717187298,      -8.261231983,      -10.70590144,      -5.420112179
          0,           0,         900,      -5.337280867,      -7.721326155,      -8.255039696,      -10.71015707,      -5.422916154
          0,           0,         901,      -5.339484588,      -7.725126065,      -8.248535516,      -10.70888815,      -5.425719115
          0,           0,         902,      -5.336390551,      -7.728554983,      -8.241794837,      -10.70216883,      -5.428521461
          0,           0,         903,      -5.328219094,      -7.731584403,      -8.234888971,      -10.69049546,      -5.431323587
          0,           0,         904,      -5.315547889,      -7.734190123,      -8.227884382,      -10.67467137,      -5.434125896
          0,           0,         905,      -5.299188404,      -7.736352927,      -8.220842244,      -10.65564597,      -5.436928786
          0,           0,         906,      -5.280040555,      -7.738059157,      -8.213818244,      -10.63436697,       -5.43973266
          0,           0,         907,      -5.258971324,      -7.739301136,      -8.206862599,       -10.6116805,      -5.442537916
          0,           0,         908,      -5.236738977,      -7.740077424,      -8.200020221,      -10.58828398,      -5.445344954
          0,           0,         909,      -5.213961449,      -7.740392876,      -8.193330992,      -10.56471873,       -5.44815417
          0,           0,         910,      -5.191115856,       -7.74025852,      -8.186830109,      -10.54138544,      -5.450965958
          0,           0,         911,      -5.168554877,      -7.739691238,      -8.180548472,      -10.51856878,      -5.453780709
          0,           0,         912,      -5.146529368,      -7.738713295,      -8.174513083,      -10.49646299,      -5.456598811
          0,           0,         913,      -5.125210986,       -7.73735172,       -8.16874745,      -10.47519456,      -5.459420646
          0,           0,         914,       -5.10471193,      -7.735637598,      -8.163271977,      -10.45484065,      -5.462246593
          0,           0,         915,      -5.085100929,      -7.733605292,      -8.158104328,      -10.43544331,      -5.465077025
          0,           0,         916,      -5.066415599,      -7.731291643,      -8.153259771,       -10.4170201,       -5.46791231
          0,           0,         917,      -5.048671725,      -7.728735185,      -8.148751491,      -10.39957189,       -5.47075281
          0,           0,         918,      -5.031870099,      -7.725975393,      -8.144590871,      -10.38308845,       -5.47359888
          0,           0,         919,      -5.016001475,      -7.723052004,      -8.140787749,      -10.36755246,      -5.476450871
          0,           0,         920,       -5.00105013,      -7.720004411,      -8.137350645,      -10.35294233,      -5.479309126
          0,           0,         921,      -4.986996397,      -7.716871149,      -8.134286957,      -10.33923417,      -5.482173981
          0,           0,         922,       -4.97381846,      -7.713689473,      -8.131603145,      -10.32640316,      -5.485045765
          0,           0,         923,      -4.961493594,      -7.710495027,      -8.129304877,      -10.31442449,      -5.487924801
          0,           0,         924,      -4.949999037,      -7.707321598,      -8.127397171,      -10.30327398,      -5.490811403
          0,           0,         925,      -4.939312578,      -7.704200948,      -8.125884505,      -10.29292851,      -5.493705879
          0,           0,         926,      -4.929412945,      -7.701162708,      -8.124770922,      -10.28336627,       -5.49660853
          0,           0,         927,      -4.920280063,      -7.698234335,      -8.124060111,      -10.27456693,      -5.499519649
          0,           0,         928,      -4.911895207,       -7.69544111,      -8.123755481,       -10.2665117,      -5.502439521
          0,           0,         929,      -4.904241096,      -7.692806178,       -8.12386022,      -10.25918339,      -5.505368425
          0,           0,         930,      -4.897301929,      -7.690350608,      -8.124377341,      -10.25256641,      -5.508306631
          0,           0,         931,      -4.891063399,      -7.688093481,      -8.125309723,      -10.24664674,      -5.511254403
          0,           0,         932,      -4.885512684,      -7.686051982,      -8.126660137,       -10.2414119,      -5.514211996
          0,           0,         933,      -4.880638425,      -7.684241509,      -8.128431262,      -10.23685092,       -5.51717966
          0,           0,         934,      -4.876430697,      -7.682675774,      -8.130625694,       -10.2329543,      -5.520157636
          0,           0,         935,       -4.87288098,      -7.681366912,      -8.133245946,      -10.22971397,      -5.523146158
          0,           0,         936,      -4.869982125,      -7.680325581,      -8.136294432,      -10.22712325,      -5.526145454
          0,           0,         937,       -4.86772833,      -7.679561055,      -8.139773443,      -10.22517681,      -5.529155742
          0,           0,         938,      -4.866115109,      -7.679081315,      -8.143685113,      -10.22387068,      -5.532177236
          0,           0,         939,      -4.865139278,      -7.678893122,      -8.148031369,      -10.22320218,      -5.535210141
          0,           0,         940,      -4.864798937,      -7.679002087,      -8.152813865,      -10.22316992,      -5.538254657
          0,           0,         941,      -4.865093463,      -7.679412729,      -8.158033894,      -10.22377381,      -5.541310974
          0,           0,         942,      -4.866023505,      -7.680128518,      -8.163692293,      -10.22501506,      -5.544379277
          0,           0,         943,      -4.867590993,      -7.681151911,      -8.169789307,      -10.22689616,      -5.547459745
          0,           0,         944,      -4.869799146,      -7.682484375,      -8.176324437,      -10.22942089,      -5.550552548
          0,           0,         945,      -4.872652489,      -7.684126399,       -8.18329625,      -10.23259439,      -5.553657848
          0,           0,         946,      -4.876156885,      -7.686077493,      -8.190702154,      -10.23642313,      -5.556775804
          0,           0,         947,      -4.880319559,      -7.688336175,      -8.198538128,      -10.24091497,      -5.559906564
          0,           0,         948,      -4.885149145,      -7.690899951,      -8.206798399,      -10.24607921,      -5.563050271
          0,           0,         949,      -4.890655726,       -7.69376528,      -8.215475064,      -10.25192663,      -5.566207059
          0,           0,         950,       -4.89685089,      -7.696927523,      -8.224557642,      -10.25846951,      -5.569377056
          0,           0,         951,      -4.903747785,      -7.700380895,      -8.234032558,      -10.26572175,      -5.572560382
          0,           0,         952,      -4.911361176,      -7.704118389,      -8.243882535,      -10.27369887,       -5.57575715
          0,           0,         953,      -4.919707513,      -7.708131705,      -8.254085904,      -10.28241812,      -5.578967464
          0,           0,         954,      -4.928804982,      -7.712411161,      -8.264615826,      -10.29189846,       -5.58219142
          0,           0,         955,      -4.938673564,        -7.7169456,       -8.27543941,      -10.30216069,      -5.585429108
          0,           0,         956,      -4.949335061,       -7.72172229,      -8.286516764,       -10.3132274,      -5.588680607
          0,           0,         957,      -4.960813118,      -7.726726821,       -8.29779998,      -10.32512297,      -5.591945989
          0,           0,         958,       -4.97313318,      -7.731942998,       -8.30923209,      -10.33787355,      -5.595225316
          0,           0,         959,       -4.98632241,      -7.737352742,      -8.320746058,      -10.35150684,      -5.598518643
          0,           0,         960,      -5.000409489,      -7.742935995,      -8.332263891,      -10.36605188,      -5.601826012
          0,           0,         961,      -5.015424297,      -7.748670637,      -8.343695975,      -10.38153859,      -5.605147458
          0,           0,         962,      -5.031397373,      -7.754532425,      -8.354940793,      -10.39799708,      -5.608483007
          0,           0,         963,       -5.04835909,      -7.760494956,       -8.36588521,      -10.41545663,      -5.611832673
          0,           0,         964,      -5.066338397,      -7.766529674,      -8.376405503,      -10.43394408,      -5.615196458
          0,           0,         965,      -5.085360952,       -7.77260591,      -8.386369367,      -10.45348154,      -5.618574356
          0,           0,         966,      -5.105446384,       -7.77869099,      -8.395639019,      -10.47408305,       -5.62196635
          0,           0,         967,      -5.126604309,      -7.784750398,      -8.404075505,      -10.49574971,      -5.625372408
          0,           0,         968,      -5.148828618,      -7.790748026,      -8.411544117,      -10.51846282,      -5.628792489
          0,           0,         969,       -5.17208935,      -7.796646492,      -8.417920681,      -10.54217413,      -5.632226539
          0,           0,         970,      -5.196321308,      -7.802407566,      -8.423098239,      -10.56679244,      -5.635674493
          0,           0,         971,      -5.221408403,      -7.807992665,       -8.42699349,      -10.59216534,       -5.63913627
          0,           0,         972,      -5.247162763,      -7.813363451,      -8.429552254,      -10.61805562,      -5.642611778
          0,           0,         973,      -5.273298073,      -7.818482499,      -8.430753231,      -10.64411213,      -5.646100912
          0,           0,         974,      -5.299398048,       -7.82331403,      -8.430609553,       -10.6698377,      -5.649603552
          0,           0,         975,      -5.324884015,      -7.827824682,      -8.429167878,      -10.69456049,      -5.653119564
          0,           0,         976,      -5.348991042,      -7.831984293,      -8.426505179,      -10.71742195,        -5.6566488
          0,           0,         977,      -5.370769604,      -7.835766657,      -8.422723669,      -10.73740183,      -5.660191099
          0,           0,         978,      -5.389135921,      -7.839150224,      -8.417944551,      -10.75340268,      -5.663746282
          0,           0,         979,      -5.402990793,      -7.842118701,      -8.412301326,      -10.76440361,      -5.667314158
          0,           0,         980,      -5.411403554,      -7.844661519,      -8.405933353,      -10.76965921,      -5.670894519
          0,           0,         981,      -5.413815692,      -7.846774143,      -8.398980162,      -10.76887755,      -5.674487143
          0,           0,         982,       -5.41018345,      -7.848458197,      -8.391576844,      -10.76229727,      -5.678091792
          0,           0,         983,      -5.400989647,      -7.849721408,      -8.383850624,      -10.75062428,      -5.681708212
          0,           0,         984,      -5.387118515,      -7.850577362,      -8.375918581,      -10.73486071,      -5.685336133
          0,           0,         985,      -5.369656003,      -7.851045091,      -8.367886374,      -10.71610447,      -5.688975272
          0,           0,         986,      -5.349698387,      -7.851148517,      -8.359847782,      -10.69538898,      -5.692625329
          0,           0,         987,      -5.328221834,      -7.850915786,      -8.351884852,      -10.67359158,      -5.696285986
          0,           0,         988,      -5.306022078,      -7.850378519,      -8.344068481,      -10.65140337,      -5.699956913
          0,           0,         989,      -5.283706592,      -7.849571037,      -8.336459258,      -10.62933849,      -5.703637764
          0,           0,         990,      -5.261715709,      -7.848529576,      -8.329108449,      -10.60776178,      -5.707328177
          0,           0,         991,      -5.240354485,      -7.847291529,      -8.322059043,      -10.58692094,      -5.711027776
          0,           0,         992,      -5.219824746,      -7.845894747,      -8.315346777,      -10.56697604,      -5.714736169
          0,           0,         993,      -5.200252645,      -7.844376911,      -8.309001109,      -10.54802385,      -5.718452951
          0,           0,         994,       -5.18171047,      -7.842774985,      -8.303046122,      -10.53011648,      -5.722177704
          0,           0,         995,      -5.164233072,      -7.841124762,      -8.297501326,      -10.51327537,      -5.725909994
          0,           0,         996,      -5.147829868,      -7.839460495,      -8.292382382,      -10.49750124,      -5.729649377
          0,           0,         997,      -5.132493427,      -7.837814616,      -8.287701726,      -10.48278132,      -5.733395394
          0,           0,         998,      -5.118205519,      -7.836217534,      -8.283469116,      -10.46909433,      -5.737147576
          0,           0,         999,      -5.104941336,      -7.834697499,      -8.279692098,      -10.45641397,      -5.740905441
          0,           0,        1000,      -5.092672403,      -7.833280527,      -8.276376404,      -10.44471132,      -5.744668499
          0,           0,        1001,      -5.081368562,      -7.831990375,      -8.273526296,      -10.43395649,      -5.748436247
          0,           0,        1002,      -5.070999313,      -7.830848552,      -8.271144845,       -10.4241197,      -5.752208176
          0,           0,        1003,      -5.061534698,      -7.829874361,      -8.269234181,      -10.41517197,      -5.755983767
          0,           0,        1004,      -5.052945876,      -7.829084968,      -8.267795686,      -10.40708564,      -5.759762495
          0,           0,        1005,       -5.04520547,      -7.828495477,       -8.26683017,       -10.3998346,      -5.763543826
          0,           0,        1006,      -5.038287781,      -7.828119021,      -8.266338002,      -10.39339446,      -5.767327224
          0,           0,        1007,      -5.032168885,      -7.827966855,      -8.266319235,      -10.38774262,      -5.771112147
          0,           0,        1008,      -5.026826673,      -7.828048447,      -8.266773692,       -10.3828583,      -5.774898048
          0,           0,        1009,      -5.022240843,      -7.828371568,      -8.267701045,       -10.3787225,      -5.778684379
          0,           0,        1010,      -5.018392861,      -7.828942378,      -8.269100874,      -10.37531797,      -5.782470593
          0,           0,        1011,      -5.015265906,      -7.829765504,      -8.270972714,      -10.37262916,      -5.786256139
          0,           0,        1012,      -5.012844812,      -7.830844104,      -8.273316088,      -10.37064216,      -5.790040468
          0,           0,        1013,         -5.011116,      -7.832179936,      -8.276130527,      -10.36934462,      -5.793823036
          0,           0,        1014,      -5.010067407,      -7.833773402,      -8.279415586,      -10.36872573,      -5.797603299
          0,           0,        1015,      -5.009688428,      -7.835623596,      -8.283170844,       -10.3687761,      -5.801380719
          0,           0,        1016,      -5.009969849,      -7.837728332,      -8.287395893,      -10.36948778,      -5.805154763
          0,           0,        1017,      -5.010903797,      -7.840084173,      -8.292090323,      -10.37085417,      -5.808924905
          0,           0,        1018,      -5.012483687,      -7.842686447,      -8.297253693,      -10.37286997,      -5.812690629
          0,           0,        1019,      -5.014704174,      -7.845529255,      -8.302885486,      -10.37553119,      -5.816451426
          0,           0,        1020,      -5.017561118,       -7.84860548,      -8.308985062,      -10.37883509,      -5.820206797
          0,           0,        1021,      -5.021051548,      -7.851906784,      -8.315551585,      -10.38278016,      -5.823956258
          0,           0,        1022,       -5.02517363,      -7.855423607,      -8.322583945,      -10.38736612,      -5.827699334
          0,           0,        1023,      -5.029926647,       -7.85914516,      -8.330080649,      -10.39259391,      -5.831435565
          0,           0,        1024,      -5.035310974,      -7.863059428,      -8.338039706,      -10.39846567,      -5.835164507
          0,           0,        1025,      -5.041328064,      -7.867153164,      -8.346458471,      -10.40498476,       -5.83888573
          0,           0,        1026,      -5.047980428,      -7.871411898,      -8.355333473,      -10.41215576,      -5.842598822
          0,           0,        1027,      -5.055271626,      -7.875819953,      -8.364660202,      -10.41998448,      -5.846303388
          0,           0,        1028,      -5.063206252,      -7.880360465,      -8.374432864,      -10.42847798,      -5.849999051
          0,           0,        1029,      -5.071789915,      -7.885015428,      -8.384644081,       -10.4376446,      -5.853685454
          0,           0,        1030,      -5.081029222,      -7.889765749,      -8.395284553,      -10.44749394,      -5.857362261
          0,           0,        1031,      -5.090931749,      -7.894591327,      -8.406342654,      -10.45803692,      -5.861029154
          0,           0,        1032,      -5.101506004,      -7.899471155,      -8.417803966,      -10.46928574,      -5.864685837
          0,           0,        1033,      -5.112761367,      -7.904383447,       -8.42965074,      -10.48125393,      -5.868332036
          0,           0,        1034,       -5.12470802,      -7.909305799,       -8.44186129,      -10.49395629,      -5.871967499
          0,           0,        1035,      -5.137356831,      -7.914215372,      -8.454409296,      -10.50740889,      -5.875591995
          0,           0,        1036,      -5.150719199,      -7.919089115,      -8.467263039,      -10.52162896,      -5.879205317
          0,           0,        1037,      -5.164806848,      -7.923904006,      -8.480384562,      -10.53663477,      -5.882807279
          0,           0,        1038,      -5.179631528,      -7.928637334,      -8.493728783,      -10.55244545,      -5.886397718
          0,           0,        1039,      -5.195204619,      -7.933266995,      -8.507242573,      -10.56908066,      -5.889976493
          0,           0,        1040,      -5.211536593,      -7.937771808,      -8.520863866,      -10.58656012,      -5.893543485
          0,           0,        1041,      -5.228636284,      -7.942131843,      -8.534520853,      -10.60490304,      -5.897098597
          0,           0,        1042,      -5.246509917,      -7.946328751,      -8.548131351,       -10.6241271,      -5.900641753
          0,           0,        1043,      -5.265159803,      -7.950346089,      -8.561602482,      -10.64424722,        -5.9041729
          0,           0,        1044,      -5.284582618,      -7.954169616,      -8.574830784,      -10.66527368,      -5.907692002
          0,           0,        1045,      -5.304767128,      -7.957787573,      -8.587702942,      -10.68720962,      -5.911199044
          0,           0,        1046,      -5.325691211,      -7.961190912,      -8.600097281,      -10.71004754,       -5.91469403
          0,           0,        1047,      -5.347317998,      -7.964373483,      -8.611886195,      -10.73376452,      -5.918176983
          0,           0,        1048,      -5.369590935,      -7.967332155,      -8.622939575,      -10.75831579,       -5.92164794
          0,           0,        1049,      -5.392427583,       -7.97006688,      -8.633129232,      -10.78362618,      -5.925106956
          0,           0,        1050,       -5.41571203,      -7.972580692,      -8.642334163,      -10.80957894,      -5.928554102
          0,           0,        1051,      -5.439285961,      -7.974879637,      -8.650446334,      -10.83600174,      -5.931989461
          0,           0,        1052,      -5.462938762,      -7.976972639,        -8.6573765,      -10.86264976,      -5.935413128
          0,           0,        1053,      -5.486397598,      -7.978871315,      -8.663059474,      -10.88918716,       -5.93882521
          0,           0,        1054,      -5.509319317,      -7.980589738,      -8.667458211,      -10.91516937,      -5.942225824
          0,           0,        1055,      -5.531287157,      -7.982144161,      -8.670566198,      -10.94003182,      -5.945615095
          0,           0,        1056,      -5.551816421,      -7.983552711,      -8.672407807,      -10.96309355,      -5.948993156
          0,           0,        1057,      -5.570373785,      -7.984835071,       -8.67303657,      -10.98358652,      -5.952360144
          0,           0,        1058,      -5.586413784,      -7.986012148,      -8.672531612,      -11.00071993,      -5.955716202
          0,           0,        1059,       -5.59943212,      -7.987105754,      -8.670992712,      -11.01377963,      -5.959061474
          0,           0,        1060,      -5.609028963,      -7.988138288,      -8.668534593,      -11.02224581,      -5.962396107
          0,           0,        1061,      -5.614968467,      -7.989132445,      -8.665281057,      -11.02589483,      -5.965720245
          0,           0,        1062,      -5.617217586,      -7.990110949,      -8.661359497,      -11.02484697,      -5.969034033
          0,           0,        1063,      -5.615951506,      -7.991096307,      -8.656896149,      -11.01953998,      -5.972337613
          0,           0,        1064,      -5.611523814,      -7.992110602,      -8.652012313,      -11.01063967,       -5.97563112
          0,           0,        1065,      -5.604411395,      -7.993175313,      -8.646821585,      -10.99892283,      -5.978914685
          0,           0,        1066,      -5.595150552,      -7.994311163,      -8.641428049,      -10.98516971,      -5.982188432
          0,           0,        1067,      -5.584279666,      -7.995537998,        -8.6359253,      -10.97008867,      -5.985452474
          0,           0,        1068,      -5.572297412,      -7.996874698,       -8.63039613,      -10.95427713,      -5.988706919
          0,           0,        1069,       -5.55963858,        -7.9983391,      -8.624912715,      -10.93821152,       -5.99195186
          0,           0,        1070,       -5.54666482,      -7.999947952,      -8.619537146,      -10.92225514,       -5.99518738
          0,           0,        1071,      -5.533665735,      -8.001716881,      -8.614322176,      -10.90667464,      -5.998413549
          0,           0,        1072,      -5.520865907,      -8.003660375,      -8.609312084,      -10.89165871,      -6.001630425
          0,           0,        1073,      -5.508434501,      -8.005791775,      -8.604543582,      -10.87733561,      -6.004838048
          0,           0,        1074,      -5.496495296,      -8.008123283,      -8.600046708,      -10.86378805,      -6.008036447
          0,           0,        1075,      -5.485135945,      -8.010665965,      -8.595845671,      -10.85106523,      -6.011225633
          0,           0,        1076,      -5.474415964,      -8.013429766,      -8.591959639,      -10.83919203,      -6.014405602
          0,           0,        1077,      -5.464373328,      -8.016423519,      -8.588403441,      -10.82817611,      -6.017576332
          0,           0,        1078,      -5.455029749,      -8.019654961,      -8.585188195,      -10.81801304,      -6.020737788
          0,           0,        1079,      -5.446394821,      -8.023130739,      -8.582321861,      -10.80869018,      -6.023889915
          0,           0,        1080,      -5.438469222,      -8.026856416,      -8.579809717,      -10.80018942,      -6.027032643
          0,           0,        1081,      -5.431247167,       -8.03083647,      -8.577654767,       -10.7924892,      -6.030165885
          0,           0,        1082,      -5.424718261,      -8.035074281,      -8.575858095,      -10.78556593,       -6.03328954
          0,           0,        1083,      -5.418868898,      -8.039572121,      -8.574419159,      -10.77939499,      -6.036403489
          0,           0,        1084,      -5.413683299,      -8.044331123,      -8.573336044,      -10.77395145,      -6.039507599
          0,           0,        1085,      -5.409144289,      -8.049351244,      -8.572605668,      -10.76921057,      -6.042601723
          0,           0,        1086,      -5.405233864,       -8.05463122,      -8.572223961,      -10.76514808,      -6.045685701
          0,           0,        1087,      -5.401933601,      -8.060168501,      -8.572186003,      -10.76174042,      -6.048759359
          0,           0,        1088,      -5.399224956,      -8.065959183,      -8.572486148,      -10.75896485,      -6.051822513
          0,           0,        1089,      -5.397089468,      -8.071997918,      -8.573118118,      -10.75679953,      -6.054874968
          0,           0,        1090,      -5.395508903,      -8.078277818,      -8.574075078,      -10.75522354,      -6.057916522
          0,           0,        1091,      -5.394465346,      -8.084790341,      -8.575349703,      -10.75421686,      -6.060946963
          0,           0,        1092,       -5.39394125,      -8.091525166,      -8.576934219,      -10.75376039,      -6.063966075
          0,           0,        1093,      -5.393919468,      -8.098470058,      -8.578820448,      -10.75383584,      -6.066973637
          0,           0,        1094,      -5.394383258,      -8.105610724,      -8.580999827,      -10.75442575,      -6.069969426
          0,           0,        1095,      -5.395316272,      -8.112930658,      -8.583463432,       -10.7555134,      -6.072953217
          0,           0,        1096,      -5.396702539,      -8.120410989,       -8.58620199,      -10.75708277,      -6.075924788
          0,           0,        1097,      -5.398526438,      -8.128030327,      -8.589205885,      -10.75911848,      -6.078883917
          0,           0,        1098,      -5.400772665,      -8.135764623,      -8.592465162,       -10.7616057,      -6.081830391
          0,           0,        1099,      -5.403426199,      -8.143587041,      -8.595969527,      -10.76453015,      -6.084763999
          0,           0,        1100,      -5.406472262,      -8.151467864,      -8.599708342,      -10.76787801,      -6.087684544
          0,           0,        1101,       -5.40989628,      -8.159374439,      -8.603670625,      -10.77163585,      -6.090591834
          0,           0,        1102,      -5.413683849,      -8.167271173,       -8.60784504,      -10.77579061,      -6.093485695
          0,           0,        1103,      -5.417820693,      -8.175119609,      -8.612219897,      -10.78032954,      -6.096365965
          0,           0,        1104,      -5.422292627,      -8.182878581,      -8.616783144,      -10.78524012,      -6.099232499
          0,           0,        1105,      -5.427085525,      -8.190504481,      -8.621522368,      -10.79051003,      -6.102085171
          0,           0,        1106,      -5.432185286,      -8.197951641,      -8.626424789,      -10.79612714,      -6.104923874
          0,           0,        1107,      -5.437577806,      -8.205172855,      -8.631477269,      -10.80207938,      -6.107748524
          0,           0,        1108,      -5.443248945,       -8.21212003,      -8.636666318,      -10.80835478,      -6.110559061
          0,           0,        1109,      -5.449184514,      -8.218744991,      -8.641978098,      -10.81494136,      -6.113355449
          0,           0,        1110,      -5.455370247,      -8.225000404,      -8.647398448,      -10.82182714,       -6.11613768
          0,           0,        1111,      -5.461791793,      -8.230840813,      -8.652912902,      -10.82900008,      -6.118905771
          0,           0,        1112,      -5.468434702,       -8.23622375,      -8.658506715,      -10.83644801,      -6.121659772
          0,           0,        1113,      -5.475284428,      -8.241110879,      -8.664164903,      -10.84415866,      -6.124399758
          0,           0,        1114,      -5.482326322,      -8.245469102,      -8.669872285,      -10.85211955,      -6.127125839
          0,           0,        1115,      -5.489545652,       -8.24927159,       -8.67561353,      -10.86031803,      -6.129838155
          0,           0,        1116,       -5.49692761,      -8.252498654,      -8.681373218,       -10.8687412,      -6.132536876
          0,           0,        1117,      -5.504457341,      -8.255138409,      -8.687135906,       -10.8773759,      -6.135222206
          0,           0,        1118,      -5.512119974,      -8.257187188,      -8.692886201,       -10.8862087,      -6.137894381
          0,           0,        1119,      -5.519900661,      -8.258649666,      -8.698608838,      -10.89522586,      -6.140553669
          0,           0,        1120,      -5.527784624,      -8.259538692,      -8.704288769,      -10.90441336,      -6.143200367
          0,           0,        1121,      -5.535757214,      -8.259874842,      -8.709911253,      -10.91375682,      -6.145834808
          0,           0,        1122,      -5.543803974,      -8.259685721,       -8.71546195,      -10.92324159,      -6.148457352
          0,           0,        1123,       -5.55191071,      -8.259005071,      -8.720927019,      -10.93285268,      -6.151068389
