"Time_Iter","Outer_Iter","Inner_Iter",   "rms[A_Rho]"   ,   "rms[A_RhoU]"  ,   "rms[A_RhoV]"  ,    "rms[A_E]"    ,    "rms[A_nu]"   
          0,           0,         532,      -5.385095446,      -7.846643219,      -8.386043924,       -10.7552793,      -5.944693772
          0,           0,         533,      -5.369288611,       -7.84194529,      -8.384297746,       -10.7378753,       -5.94532983
          0,           0,         534,      -5.353981694,      -7.837410619,      -8.382759512,      -10.72121206,      -5.945994556
          0,           0,         535,      -5.339218428,      -7.833051884,      -8.381433298,      -10.70530214,      -5.946688311
          0,           0,         536,      -5.325035475,      -7.828881363,      -8.380323395,      -10.69015448,      -5.947411331
          0,           0,         537,      -5.311463363,      -7.824910922,      -8.379434344,       -10.6757752,      -5.948163728
          0,           0,         538,      -5.298527365,         -7.821152,      -8.378770977,      -10.66216818,      -5.948945489
          0,           0,         539,      -5.286248291,      -7.817615596,      -8.378338431,      -10.64933561,      -5.949756478
          0,           0,         540,      -5.274643197,      -7.814312253,      -8.378142159,      -10.63727834,      -5.950596441
          0,           0,         541,      -5.263726016,      -7.811252043,      -8.378187926,      -10.62599629,      -5.951465004
          0,           0,         542,      -5.253508112,      -7.808444552,      -8.378481785,      -10.61548873,      -5.952361679
          0,           0,         543,      -5.243998761,      -7.805898866,      -8.379030052,      -10.60575447,      -5.953285867
          0,           0,         544,       -5.23520557,      -7.803623557,      -8.379839259,      -10.59679214,       -5.95423686
          0,           0,         545,       -5.22713485,      -7.801626673,      -8.380916103,      -10.58860028,      -5.955213849
          0,           0,         546,      -5.219791923,      -7.799915724,      -8.382267378,      -10.58117755,      -5.956215924
          0,           0,         547,      -5.213181409,      -7.798497671,      -8.383899901,      -10.57452279,      -5.957242081
          0,           0,         548,      -5.207307455,      -7.797378917,      -8.385820423,      -10.56863519,      -5.958291228
          0,           0,         549,      -5.202173954,      -7.796565298,       -8.38803554,      -10.56351434,      -5.959362191
          0,           0,         550,      -5.197784722,      -7.796062067,      -8.390551582,      -10.55916033,      -5.960453714
          0,           0,         551,      -5.194143663,      -7.795873893,      -8.393374503,      -10.55557382,      -5.961564474
          0,           0,         552,       -5.19125491,      -7.796004841,      -8.396509761,       -10.5527561,       -5.96269308
          0,           0,         553,      -5.189122957,      -7.796458367,      -8.399962182,      -10.55070917,      -5.963838081
          0,           0,         554,      -5.187752767,        -7.7972373,      -8.403735823,      -10.54943577,      -5.964997975
          0,           0,         555,      -5.187149879,      -7.798343829,      -8.407833819,      -10.54893946,      -5.966171213
          0,           0,         556,      -5.187320502,      -7.799779486,       -8.41225822,      -10.54922467,      -5.967356204
          0,           0,         557,      -5.188271597,      -7.801545126,      -8.417009824,      -10.55029669,      -5.968551327
          0,           0,         558,      -5.190010956,      -7.803640904,      -8.422087985,      -10.55216177,      -5.969754932
          0,           0,         559,      -5.192547271,      -7.806066249,       -8.42749042,      -10.55482715,      -5.970965349
          0,           0,         560,      -5.195890188,      -7.808819834,      -8.433212998,      -10.55830104,      -5.972180896
          0,           0,         561,      -5.200050365,      -7.811899546,      -8.439249518,      -10.56259267,       -5.97339988
          0,           0,         562,      -5.205039502,      -7.815302447,      -8.445591475,      -10.56771229,      -5.974620612
          0,           0,         563,      -5.210870363,      -7.819024734,      -8.452227817,      -10.57367115,      -5.975841403
          0,           0,         564,      -5.217556776,      -7.823061695,      -8.459144694,      -10.58048146,      -5.977060578
          0,           0,         565,      -5.225113602,      -7.827407662,      -8.466325209,      -10.58815631,      -5.978276479
          0,           0,         566,      -5.233556665,       -7.83205596,      -8.473749172,      -10.59670955,      -5.979487468
          0,           0,         567,      -5.242902623,      -7.836998852,      -8.481392866,      -10.60615562,      -5.980691936
          0,           0,         568,      -5.253168773,      -7.842227488,      -8.489228846,      -10.61650924,      -5.981888308
          0,           0,         569,      -5.264372745,       -7.84773185,      -8.497225777,      -10.62778507,      -5.983075044
          0,           0,         570,      -5.276532064,      -7.853500692,      -8.505348332,      -10.63999716,      -5.984250649
          0,           0,         571,      -5.289663513,      -7.859521496,      -8.513557176,      -10.65315815,      -5.985413674
          0,           0,         572,      -5.303782243,      -7.865780421,      -8.521809056,      -10.66727832,       -5.98656272
          0,           0,         573,      -5.318900535,      -7.872262268,      -8.530057028,      -10.68236409,      -5.987696443
          0,           0,         574,      -5.335026075,      -7.878950448,      -8.538250842,      -10.69841619,      -5.988813558
          0,           0,         575,      -5.352159602,      -7.885826973,      -8.546337514,      -10.71542704,      -5.989912842
          0,           0,         576,      -5.370291702,      -7.892872456,      -8.554262099,      -10.73337734,      -5.990993137
          0,           0,         577,      -5.389398486,      -7.900066143,      -8.561968675,      -10.75223156,      -5.992053351
          0,           0,         578,      -5.409435825,      -7.907385963,      -8.569401533,      -10.77193199,      -5.993092464
          0,           0,         579,      -5.430331783,      -7.914808615,       -8.57650655,      -10.79239126,      -5.994109528
          0,           0,         580,       -5.45197689,       -7.92230969,      -8.583232695,      -10.81348287,      -5.995103669
          0,           0,         581,       -5.47421204,      -7.929863828,      -8.589533613,      -10.83502993,       -5.99607409
          0,           0,         582,      -5.496814132,      -7.937444929,      -8.595369201,      -10.85679246,      -5.997020072
          0,           0,         583,      -5.519480359,      -7.945026393,      -8.600707076,      -10.87845455,      -5.997940975
          0,           0,         584,      -5.541813349,      -7.952581417,      -8.605523841,      -10.89961386,      -5.998836238
          0,           0,         585,      -5.563311392,       -7.96008333,      -8.609806057,      -10.91977785,      -5.999705382
          0,           0,         586,      -5.583370446,      -7.967505968,      -8.613550837,      -10.93837262,      -6.000548008
          0,           0,         587,      -5.601306451,      -7.974824077,      -8.616766019,      -10.95477108,      -6.001363798
          0,           0,         588,      -5.616405621,      -7.982013745,      -8.619469916,      -10.96834477,      -6.002152516
          0,           0,         589,      -5.628004182,      -7.989052835,      -8.621690639,      -10.97853724,      -6.002914007
          0,           0,         590,      -5.635586733,      -7.995921421,      -8.623465078,      -10.98494638,      -6.003648194
          0,           0,         591,      -5.638878354,      -8.002602199,      -8.624837601,      -10.98739396,      -6.004355081
          0,           0,         592,      -5.637899378,      -8.009080859,      -8.625858581,      -10.98595926,      -6.005034749
          0,           0,         593,      -5.632961504,      -8.015346403,      -8.626582834,       -10.9809643,      -6.005687355
          0,           0,         594,      -5.624606841,      -8.021391398,      -8.627068085,      -10.97291631,       -6.00631313
          0,           0,         595,      -5.613513317,      -8.027212135,      -8.627373515,      -10.96242754,      -6.006912379
          0,           0,         596,      -5.600397557,       -8.03280871,      -8.627558458,      -10.95013622,      -6.007485476
          0,           0,         597,      -5.585938547,         -8.038185,      -8.627681296,       -10.9366453,      -6.008032864
          0,           0,         598,       -5.57073112,      -8.043348544,      -8.627798549,       -10.9224851,       -6.00855505
          0,           0,         599,       -5.55526668,      -8.048310335,       -8.62796418,      -10.90809747,      -6.009052604
          0,           0,         600,      -5.539933117,      -8.053084533,      -8.628229091,      -10.89383532,      -6.009526154
          0,           0,         601,      -5.525025553,      -8.057688099,        -8.6286408,      -10.87997103,      -6.009976386
          0,           0,         602,      -5.510761498,      -8.062140385,      -8.629243265,      -10.86670881,      -6.010404035
          0,           0,         603,      -5.497296505,      -8.066462681,       -8.63007683,      -10.85419766,      -6.010809887
          0,           0,         604,       -5.48473828,      -8.070677742,      -8.631178274,      -10.84254332,      -6.011194771
          0,           0,         605,      -5.473158509,      -8.074809309,      -8.632580926,      -10.83181847,      -6.011559558
          0,           0,         606,      -5.462602315,      -8.078881641,      -8.634314833,      -10.82207106,      -6.011905155
          0,           0,         607,      -5.453095596,      -8.082919065,      -8.636406957,      -10.81333084,      -6.012232501
          0,           0,         608,      -5.444650616,      -8.086945555,      -8.638881389,       -10.8056144,      -6.012542563
          0,           0,         609,      -5.437270191,      -8.090984354,      -8.641759566,      -10.79892911,      -6.012836332
          0,           0,         610,      -5.430950797,      -8.095057624,      -8.645060479,      -10.79327595,      -6.013114819
          0,           0,         611,      -5.425684865,      -8.099186147,      -8.648800866,      -10.78865175,      -6.013379047
          0,           0,         612,      -5.421462457,      -8.103389065,      -8.652995387,      -10.78505081,      -6.013630053
          0,           0,         613,      -5.418272487,      -8.107683655,      -8.657656771,      -10.78246605,      -6.013868875
          0,           0,         614,      -5.416103607,      -8.112085143,      -8.662795925,         -10.78089,      -6.014096557
          0,           0,         615,      -5.414944845,      -8.116606552,      -8.668422022,      -10.78031537,      -6.014314135
          0,           0,         616,       -5.41478606,      -8.121258574,      -8.674542545,      -10.78073558,      -6.014522641
          0,           0,         617,       -5.41561826,      -8.126049471,      -8.681163284,       -10.7821451,      -6.014723094
          0,           0,         618,      -5.417433829,      -8.130984995,        -8.6882883,      -10.78453975,      -6.014916494
          0,           0,         619,      -5.420226673,      -8.136068332,      -8.695919832,      -10.78791682,      -6.015103824
          0,           0,         620,      -5.423992314,      -8.141300054,      -8.704058147,      -10.79227528,      -6.015286042
          0,           0,         621,      -5.428727942,      -8.146678092,      -8.712701337,      -10.79761581,      -6.015464075
          0,           0,         622,      -5.434432424,      -8.152197729,      -8.721845044,      -10.80394093,       -6.01563882
          0,           0,         623,      -5.441106284,      -8.157851601,      -8.731482108,      -10.81125494,      -6.015811139
          0,           0,         624,      -5.448751648,       -8.16362972,      -8.741602137,      -10.81956401,      -6.015981854
          0,           0,         625,      -5.457372143,      -8.169519523,      -8.752190976,      -10.82887607,      -6.016151744
          0,           0,         626,      -5.466972757,      -8.175505934,      -8.763230088,      -10.83920075,      -6.016321546
          0,           0,         627,      -5.477559622,      -8.181571468,      -8.774695817,      -10.85054922,      -6.016491946
          0,           0,         628,      -5.489139724,       -8.18769636,      -8.786558547,      -10.86293396,      -6.016663583
          0,           0,         629,      -5.501720498,      -8.193858737,      -8.798781749,      -10.87636844,      -6.016837042
          0,           0,         630,      -5.515309265,      -8.200034833,      -8.811320935,      -10.89086656,      -6.017012855
          0,           0,         631,       -5.52991247,      -8.206199249,      -8.824122537,      -10.90644198,      -6.017191498
          0,           0,         632,      -5.545534644,      -8.212325267,      -8.837122763,      -10.92310705,      -6.017373391
          0,           0,         633,      -5.562176991,      -8.218385214,      -8.850246482,      -10.94087139,      -6.017558896
          0,           0,         634,      -5.579835487,      -8.224350879,      -8.863406265,      -10.95973984,      -6.017748316
          0,           0,         635,      -5.598498322,       -8.23019397,      -8.876501694,      -10.97970966,      -6.017941897
          0,           0,         636,      -5.618142481,      -8.235886619,      -8.889419139,      -11.00076661,      -6.018139826
          0,           0,         637,      -5.638729234,      -8.241401907,      -8.902032206,      -11.02287971,      -6.018342231
          0,           0,         638,      -5.660198221,      -8.246714411,      -8.914203087,      -11.04599396,      -6.018549183
          0,           0,         639,      -5.682459861,      -8.251800734,      -8.925785055,      -11.07002088,      -6.018760697
          0,           0,         640,      -5.705385842,      -8.256640029,      -8.936626241,        -11.094826,      -6.018976731
          0,           0,         641,      -5.728797639,      -8.261214463,      -8.946574777,      -11.12021336,      -6.019197191
          0,           0,         642,      -5.752453448,      -8.265509622,       -8.95548514,      -11.14590697,      -6.019421932
          0,           0,         643,      -5.776034728,      -8.269514835,      -8.963225347,      -11.17153087,      -6.019650756
          0,           0,         644,      -5.799134855,      -8.273223386,      -8.969684385,      -11.19659119,      -6.019883423
          0,           0,         645,      -5.821254163,       -8.27663263,      -8.974779083,      -11.22046691,      -6.020119644
          0,           0,         646,      -5.841807539,      -8.279743976,      -8.978459551,      -11.24241939,      -6.020359092
          0,           0,         647,      -5.860151576,      -8.282562763,      -8.980712434,      -11.26163272,      -6.020601401
          0,           0,         648,      -5.875636287,      -8.285098022,      -8.981561482,      -11.27729321,      -6.020846171
          0,           0,         649,      -5.887679811,       -8.28736214,      -8.981065362,      -11.28870366,      -6.021092971
          0,           0,         650,      -5.895853823,      -8.289370444,      -8.979313033,      -11.29540814,      -6.021341343
          0,           0,         651,      -5.899957176,       -8.29114072,      -8.976417351,       -11.2972864,      -6.021590806
          0,           0,         652,      -5.900053185,      -8.292692696,       -8.97250776,       -11.2945798,      -6.021840862
          0,           0,         653,      -5.896456609,        -8.2940475,      -8.967722899,      -11.28783739,      -6.022090996
          0,           0,         654,      -5.889675288,      -8.295227122,      -8.962203841,      -11.27780536,      -6.022340685
          0,           0,         655,      -5.880327304,      -8.296253893,      -8.956088418,      -11.26530193,        -6.0225894
          0,           0,         656,      -5.869058642,      -8.297149995,      -8.949506875,      -11.25111393,      -6.022836609
          0,           0,         657,      -5.856479219,      -8.297937014,      -8.942578858,       -11.2359318,      -6.023081785
          0,           0,         658,      -5.843123832,      -8.298635544,      -8.935411626,       -11.2203217,      -6.023324407
          0,           0,         659,      -5.829435641,      -8.299264845,      -8.928099262,      -11.20472412,      -6.023563965
          0,           0,         660,      -5.815765705,      -8.299842554,      -8.920722668,      -11.18946712,      -6.023799967
          0,           0,         661,      -5.802381765,      -8.300384458,       -8.91335011,      -11.17478562,      -6.024031938
          0,           0,         662,      -5.789481004,      -8.300904311,      -8.906038111,        -11.160841,      -6.024259426
          0,           0,         663,      -5.777203456,      -8.301413704,      -8.898832554,      -11.14773853,      -6.024482007
          0,           0,         664,      -5.765644296,      -8.301921981,      -8.891769866,      -11.13554181,      -6.024699287
          0,           0,         665,      -5.754864267,      -8.302436196,      -8.884878206,      -11.12428394,      -6.024910903
          0,           0,         666,      -5.744898131,      -8.302961097,      -8.878178606,      -11.11397614,       -6.02511653
          0,           0,         667,      -5.735761293,       -8.30349916,      -8.871686032,      -11.10461411,       -6.02531588
          0,           0,         668,      -5.727454893,      -8.304050632,      -8.865410346,      -11.09618267,      -6.025508706
          0,           0,         669,      -5.719969644,      -8.304613616,      -8.859357168,      -11.08865918,      -6.025694801
          0,           0,         670,      -5.713288696,      -8.305184172,      -8.853528638,      -11.08201587,      -6.025874004
          0,           0,         671,      -5.707389748,      -8.305756444,      -8.847924086,      -11.07622163,      -6.026046196
          0,           0,         672,      -5.702246589,      -8.306322808,       -8.84254061,      -11.07124311,      -6.026211305
          0,           0,         673,      -5.697830204,      -8.306874036,       -8.83737358,      -11.06704553,      -6.026369303
          0,           0,         674,      -5.694109566,      -8.307399488,      -8.832417073,      -11.06359325,       -6.02652021
          0,           0,         675,      -5.691052183,      -8.307887316,      -8.827664244,      -11.06085002,      -6.026664088
          0,           0,         676,      -5.688624472,      -8.308324687,      -8.823107645,      -11.05877923,      -6.026801044
          0,           0,         677,       -5.68679201,      -8.308698024,      -8.818739496,      -11.05734392,      -6.026931231
          0,           0,         678,      -5.685519678,      -8.308993259,      -8.814551913,      -11.05650682,      -6.027054841
          0,           0,         679,      -5.684771758,      -8.309196095,        -8.8105371,      -11.05623033,      -6.027172108
          0,           0,         680,      -5.684511972,      -8.309292283,       -8.80668751,      -11.05647636,      -6.027283305
          0,           0,         681,      -5.684703501,      -8.309267892,       -8.80299597,      -11.05720634,      -6.027388738
          0,           0,         682,      -5.685308985,      -8.309109585,      -8.799455789,      -11.05838101,      -6.027488752
          0,           0,         683,      -5.686290523,      -8.308804882,      -8.796060834,      -11.05996039,      -6.027583721
          0,           0,         684,      -5.687609674,      -8.308342416,      -8.792805587,      -11.06190364,      -6.027674047
          0,           0,         685,      -5.689227474,      -8.307712156,      -8.789685187,      -11.06416903,       -6.02776016
          0,           0,         686,      -5.691104469,      -8.306905621,      -8.786695448,      -11.06671381,      -6.027842513
          0,           0,         687,      -5.693200769,      -8.305916049,      -8.783832866,      -11.06949428,      -6.027921577
          0,           0,         688,      -5.695476138,      -8.304738533,      -8.781094611,      -11.07246571,      -6.027997843
          0,           0,         689,      -5.697890108,      -8.303370118,      -8.778478506,      -11.07558249,      -6.028071816
          0,           0,         690,      -5.700402128,      -8.301809857,         -8.775983,      -11.07879818,      -6.028144009
          0,           0,         691,      -5.702971755,      -8.300058819,       -8.77360713,      -11.08206571,      -6.028214948
          0,           0,         692,      -5.705558872,      -8.298120055,      -8.771350471,      -11.08533763,       -6.02828516
          0,           0,         693,      -5.708123947,      -8.295998529,      -8.769213094,      -11.08856639,      -6.028355177
          0,           0,         694,      -5.710628312,      -8.293701007,      -8.767195503,      -11.09170472,      -6.028425531
          0,           0,         695,      -5.713034483,      -8.291235917,      -8.765298589,      -11.09470606,       -6.02849675
          0,           0,         696,      -5.715306487,      -8.288613179,      -8.763523565,      -11.09752508,      -6.028569357
          0,           0,         697,      -5.717410205,      -8.285844025,      -8.761871913,       -11.1001182,      -6.028643868
          0,           0,         698,      -5.719313716,      -8.282940797,      -8.760345326,      -11.10244417,       -6.02872079
          0,           0,         699,      -5.720987635,      -8.279916743,      -8.758945659,      -11.10446466,      -6.028800617
          0,           0,         700,      -5.722405428,      -8.276785814,      -8.757674872,       -11.1061449,       -6.02888383
          0,           0,         701,      -5.723543699,      -8.273562462,      -8.756534988,      -11.10745418,      -6.028970895
          0,           0,         702,      -5.724382439,      -8.270261457,      -8.755528046,       -11.1083664,      -6.029062264
          0,           0,         703,      -5.724905222,      -8.266897706,      -8.754656068,      -11.10886052,      -6.029158368
          0,           0,         704,      -5.725099355,      -8.263486099,      -8.753921018,      -11.10892085,       -6.02925962
          0,           0,         705,      -5.724955954,       -8.26004137,      -8.753324776,      -11.10853732,      -6.029366415
          0,           0,         706,      -5.724469976,      -8.256577975,      -8.752869114,      -11.10770558,      -6.029479126
          0,           0,         707,      -5.723640171,      -8.253109996,      -8.752555675,      -11.10642694,      -6.029598106
          0,           0,         708,      -5.722468997,      -8.249651057,      -8.752385959,      -11.10470823,      -6.029723687
          0,           0,         709,      -5.720962461,      -8.246214268,       -8.75236131,      -11.10256152,      -6.029856177
          0,           0,         710,       -5.71912993,       -8.24281218,       -8.75248291,      -11.10000376,      -6.029995865
          0,           0,         711,        -5.7169839,      -8.239456755,      -8.752751778,      -11.09705627,      -6.030143017
          0,           0,         712,      -5.714539732,      -8.236159359,      -8.753168768,      -11.09374429,      -6.030297876
          0,           0,         713,      -5.711815373,      -8.232930752,      -8.753734575,      -11.09009634,      -6.030460665
          0,           0,         714,      -5.708831066,      -8.229781109,      -8.754449736,       -11.0861437,      -6.030631585
          0,           0,         715,      -5.705609053,      -8.226720027,      -8.755314644,      -11.08191982,      -6.030810815
          0,           0,         716,      -5.702173289,      -8.223756558,      -8.756329554,       -11.0774598,      -6.030998515
          0,           0,         717,      -5.698549158,      -8.220899239,      -8.757494593,      -11.07279984,      -6.031194824
          0,           0,         718,      -5.694763213,      -8.218156121,      -8.758809772,      -11.06797681,       -6.03139986
          0,           0,         719,      -5.690842923,      -8.215534811,      -8.760274997,      -11.06302787,      -6.031613722
          0,           0,         720,       -5.68681645,      -8.213042511,      -8.761890076,      -11.05799007,      -6.031836493
          0,           0,         721,      -5.682712447,      -8.210686051,      -8.763654731,      -11.05290011,      -6.032068233
          0,           0,         722,      -5.678559873,      -8.208471932,      -8.765568601,      -11.04779411,      -6.032308988
          0,           0,         723,      -5.674387837,      -8.206406362,      -8.767631243,       -11.0427074,      -6.032558786
          0,           0,         724,      -5.670225463,       -8.20449529,      -8.769842138,      -11.03767442,      -6.032817637
          0,           0,         725,      -5.666101776,      -8.202744436,      -8.772200679,      -11.03272865,      -6.033085536
          0,           0,         726,       -5.66204561,      -8.201159325,      -8.774706168,      -11.02790252,      -6.033362463
          0,           0,         727,      -5.658085534,      -8.199745311,      -8.777357793,      -11.02322741,       -6.03364838
          0,           0,         728,      -5.654249796,      -8.198507597,      -8.780154614,      -11.01873369,      -6.033943239
          0,           0,         729,      -5.650566287,      -8.197451259,       -8.78309553,      -11.01445073,      -6.034246974
          0,           0,         730,      -5.647062519,      -8.196581255,      -8.786179243,      -11.01040693,      -6.034559506
          0,           0,         731,      -5.643765617,      -8.195902441,      -8.789404215,      -11.00662984,      -6.034880744
          0,           0,         732,      -5.640702322,      -8.195419575,      -8.792768615,      -11.00314621,      -6.035210583
          0,           0,         733,      -5.637899015,      -8.195137317,      -8.796270256,      -10.99998208,      -6.035548905
          0,           0,         734,       -5.63538174,      -8.195060231,      -8.799906525,      -10.99716288,       -6.03589558
          0,           0,         735,      -5.633176248,      -8.195192775,      -8.803674299,      -10.99471352,      -6.036250465
          0,           0,         736,      -5.631308044,      -8.195539291,      -8.807569859,      -10.99265855,      -6.036613408
          0,           0,         737,      -5.629802445,      -8.196103986,      -8.811588782,       -10.9910222,      -6.036984242
          0,           0,         738,      -5.628684648,      -8.196890912,      -8.815725837,      -10.98982854,       -6.03736279
          0,           0,         739,      -5.627979799,       -8.19790394,      -8.819974863,      -10.98910162,      -6.037748865
          0,           0,         740,       -5.62771308,      -8.199146725,      -8.824328642,      -10.98886552,      -6.038142267
          0,           0,         741,      -5.627909785,      -8.200622669,      -8.828778766,      -10.98914456,      -6.038542787
          0,           0,         742,      -5.628595423,      -8.202334875,      -8.833315498,      -10.98996339,      -6.038950206
          0,           0,         743,      -5.629795806,      -8.204286095,      -8.837927631,      -10.99134708,      -6.039364292
          0,           0,         744,       -5.63153715,      -8.206478675,      -8.842602352,      -10.99332135,      -6.039784806
          0,           0,         745,      -5.633846184,       -8.20891448,      -8.847325102,      -10.99591262,      -6.040211498
          0,           0,         746,      -5.636750244,      -8.211594829,       -8.85207946,      -10.99914819,      -6.040644109
          0,           0,         747,      -5.640277379,      -8.214520404,      -8.856847029,      -11.00305635,      -6.041082371
          0,           0,         748,      -5.644456449,      -8.217691156,      -8.861607359,      -11.00766651,      -6.041526007
          0,           0,         749,      -5.649317207,      -8.221106208,      -8.866337895,      -11.01300937,      -6.041974732
          0,           0,         750,      -5.654890369,      -8.224763731,      -8.871013967,      -11.01911694,      -6.042428252
          0,           0,         751,      -5.661207659,      -8.228660824,      -8.875608836,      -11.02602268,      -6.042886268
          0,           0,         752,      -5.668301807,      -8.232793376,        -8.8800938,      -11.03376152,      -6.043348473
          0,           0,         753,      -5.676206492,      -8.237155911,      -8.884438373,      -11.04236982,      -6.043814553
          0,           0,         754,      -5.684956197,      -8.241741436,      -8.888610547,      -11.05188524,       -6.04428419
          0,           0,         755,      -5.694585929,      -8.246541262,      -8.892577143,      -11.06234651,      -6.044757059
          0,           0,         756,      -5.705130769,      -8.251544826,      -8.896304259,      -11.07379292,      -6.045232834
          0,           0,         757,      -5.716625147,      -8.256739504,      -8.899757809,      -11.08626355,      -6.045711183
          0,           0,         758,      -5.729101755,      -8.262110421,      -8.902904152,      -11.09979605,      -6.046191773
          0,           0,         759,      -5.742589924,      -8.267640259,      -8.905710797,      -11.11442477,       -6.04667427
          0,           0,         760,      -5.757113268,      -8.273309077,      -8.908147168,      -11.13017797,      -6.047158337
          0,           0,         761,      -5.772686274,      -8.279094143,      -8.910185399,      -11.14707371,      -6.047643641
          0,           0,         762,      -5.789309447,      -8.284969797,       -8.91180113,      -11.16511385,      -6.048129849
          0,           0,         763,      -5.806962463,      -8.290907346,      -8.912974262,      -11.18427539,       -6.04861663
          0,           0,         764,      -5.825594634,      -8.296875015,      -8.913689644,      -11.20449823,      -6.049103659
          0,           0,         765,      -5.845111881,       -8.30283797,      -8.913937638,      -11.22566812,      -6.049590615
          0,           0,         766,      -5.865359391,      -8.308758425,      -8.913714538,      -11.24759353,      -6.050077184
          0,           0,         767,       -5.88609942,      -8.314595858,      -8.913022823,      -11.26997592,       -6.05056306
          0,           0,         768,      -5.906984675,      -8.320307349,      -8.911871212,      -11.29237405,      -6.051047944
          0,           0,         769,      -5.927529819,      -8.325848056,      -8.910274529,      -11.31416699,       -6.05153155
          0,           0,         770,      -5.947087548,       -8.33117185,       -8.90825339,      -11.33452689,      -6.052013602
          0,           0,         771,      -5.964841427,      -8.336232096,      -8.905833718,      -11.35242167,      -6.052493837
          0,           0,         772,      -5.979833445,      -8.340982582,      -8.903046132,      -11.36667558,      -6.052972006
          0,           0,         773,      -5.991045036,      -8.345378583,       -8.89992523,       -11.3761103,      -6.053447877
          0,           0,         774,       -5.99753789,      -8.349378018,      -8.896508818,      -11.37975945,      -6.053921231
          0,           0,         775,       -5.99863148,      -8.352942665,      -8.892837115,      -11.37709675,       -6.05439187
          0,           0,         776,      -5.994059689,      -8.356039364,      -8.888951968,      -11.36817982,      -6.054859612
          0,           0,         777,      -5.984038674,      -8.358641153,       -8.88489612,      -11.35363453,      -6.055324296
          0,           0,         778,      -5.969212663,      -8.360728266,      -8.880712529,      -11.33448862,      -6.055785782
          0,           0,         779,      -5.950504466,      -8.362288917,      -8.876443781,      -11.31193916,       -6.05624395
          0,           0,         780,      -5.928936901,      -8.363319828,      -8.872131586,      -11.28714874,      -6.056698703
          0,           0,         781,      -5.905485811,      -8.363826453,      -8.867816371,      -11.26111975,      -6.057149966
          0,           0,         782,      -5.880991998,      -8.363822885,      -8.863536961,      -11.23464656,      -6.057597688
          0,           0,         783,      -5.856128316,      -8.363331449,      -8.859330349,      -11.20832018,      -6.058041842
          0,           0,         784,      -5.831403822,       -8.36238202,      -8.855231537,      -11.18255856,      -6.058482423
          0,           0,         785,      -5.807186521,      -8.361011106,       -8.85127345,      -11.15764394,      -6.058919453
          0,           0,         786,      -5.783731779,      -8.359260759,      -8.847486906,      -11.13375765,      -6.059352977
          0,           0,         787,       -5.76120938,      -8.357177392,      -8.843900623,      -11.11100871,      -6.059783063
          0,           0,         788,      -5.739726322,      -8.354810562,      -8.840541277,      -11.08945575,      -6.060209805
          0,           0,         789,       -5.71934474,      -8.352211784,      -8.837433572,      -11.06912315,       -6.06063332
          0,           0,         790,      -5.700095434,      -8.349433418,      -8.834600341,      -11.05001258,      -6.061053749
          0,           0,         791,      -5.681987801,      -8.346527684,      -8.832062651,      -11.03211112,      -6.061471253
          0,           0,         792,      -5.665016996,      -8.343545809,      -8.829839922,      -11.01539691,      -6.061886019
          0,           0,         793,      -5.649169033,      -8.340537331,      -8.827950038,      -10.99984302,      -6.062298254
          0,           0,         794,      -5.634424377,      -8.337549552,       -8.82640947,      -10.98542009,      -6.062708183
          0,           0,         795,      -5.620760458,      -8.334627133,      -8.825233378,       -10.9720981,      -6.063116054
          0,           0,         796,      -5.608153409,      -8.331811818,      -8.824435717,      -10.95984755,      -6.063522132
          0,           0,         797,      -5.596579266,       -8.32914227,      -8.824029327,      -10.94864024,      -6.063926698
          0,           0,         798,      -5.586014775,      -8.326654001,      -8.824026016,      -10.93844972,      -6.064330051
          0,           0,         799,      -5.576437937,       -8.32437937,      -8.824436623,      -10.92925161,      -6.064732503
          0,           0,         800,      -5.567828361,       -8.32234764,       -8.82527107,      -10.92102377,       -6.06513438
          0,           0,         801,      -5.560167496,      -8.320585078,      -8.826538402,      -10.91374636,      -6.065536021
          0,           0,         802,      -5.553438766,      -8.319115071,      -8.828246798,      -10.90740189,      -6.065937772
          0,           0,         803,      -5.547627657,      -8.317958266,      -8.830403572,      -10.90197523,       -6.06633999
          0,           0,         804,      -5.542721756,      -8.317132709,      -8.833015148,      -10.89745354,       -6.06674304
          0,           0,         805,      -5.538710778,      -8.316653978,      -8.836087006,      -10.89382628,      -6.067147292
          0,           0,         806,      -5.535586579,      -8.316535311,      -8.839623607,      -10.89108518,      -6.067553118
          0,           0,         807,      -5.533343155,      -8.316787718,      -8.843628285,       -10.8892242,      -6.067960895
          0,           0,         808,      -5.531976661,      -8.317420066,      -8.848103094,       -10.8882395,         -6.068371
          0,           0,         809,      -5.531485415,      -8.318439155,      -8.853048626,      -10.88812948,       -6.06878381
          0,           0,         810,      -5.531869925,      -8.319849758,      -8.858463774,      -10.88889472,      -6.069199699
          0,           0,         811,      -5.533132921,      -8.321654642,      -8.864345441,      -10.89053801,      -6.069619037
          0,           0,         812,      -5.535279394,      -8.323854552,      -8.870688191,      -10.89306441,       -6.07004219
          0,           0,         813,      -5.538316651,      -8.326448178,      -8.877483824,      -10.89648123,      -6.070469518
          0,           0,         814,      -5.542254386,      -8.329432079,      -8.884720881,       -10.9007981,      -6.070901373
