"PointID","x","y","Adjoint_Density","Adjoint_Momentum_x","Adjoint_Momentum_y","Adjoint_Energy","Adjoint_Nu_Tilde","Sensitivity_x","Sensitivity_y","Surface_Sensitivity"
389, 7.313483357429500e-01, -2.363351411850846e-02, -1.876109145998137e-02, 1.208359899325981e-05, -5.161227542466279e-05, -1.015653757824778e-08, -3.444595318490996e-05, 2.722474252202349e-01, -1.752713810183328e+00, -1.773725461216488e+00
415, 7.132214307785030e-01, -2.648077418058142e-02, -1.872122805180162e-02, 1.209627905238776e-05, -5.238290196520173e-05, -1.758101651776942e-08, -3.547362890903514e-05, 2.819616965092080e-01, -1.847672561302239e+00, -1.869051863401710e+00
441, 6.951977014541630e-01, -2.927768721889139e-02, -1.843767956226051e-02, 1.117851515751939e-05, -4.708268350915442e-05, 1.449431245708036e-09, -3.634648702139100e-05, 2.918887215195983e-01, -1.924407141411953e+00, -1.946411072912331e+00
467, 6.773055195808410e-01, -3.202433321371403e-02, -1.825862138160600e-02, 1.121005721184618e-05, -4.769313500325599e-05, -7.036840948500013e-09, -3.731914098392954e-05, 2.989638818473825e-01, -2.014098988625021e+00, -2.036156427768820e+00
493, 6.594728827476500e-01, -3.469558977369570e-02, -1.783046417264284e-02, 1.082083714757556e-05, -4.659187360653460e-05, -3.952823028962524e-09, -3.631627485021575e-05, 3.003387999388214e-01, -2.060816966075349e+00, -2.082576700195390e+00
519, 6.418011188507080e-01, -3.731453359399397e-02, -1.748910597046772e-02, 1.067617777564405e-05, -4.596511909864506e-05, 2.762012709531302e-09, -3.705512559322807e-05, 3.096584525866790e-01, -2.139322600442674e+00, -2.161609522360390e+00
545, 6.243042349815370e-01, -3.988274639677752e-02, -1.736587793932994e-02, 1.007018430367788e-05, -4.327116376410613e-05, 6.393986458129131e-09, -3.980820245989344e-05, 3.120503566777210e-01, -2.243979519508564e+00, -2.265570208719045e+00
571, 6.065399646759030e-01, -4.227094882645628e-02, -1.709125907278808e-02, 9.277542944391067e-06, -3.982731306834949e-05, 4.718232921465588e-09, -4.144473631161599e-05, 3.040889673498015e-01, -2.356348931788127e+00, -2.375880359282156e+00
597, 5.888153314590450e-01, -4.456212976605947e-02, -1.673743710441346e-02, 8.583266168144573e-06, -3.563390303052947e-05, 1.401522192190401e-08, -4.192682260101335e-05, 3.015078623864992e-01, -2.398080131248819e+00, -2.416948722466769e+00
623, 5.713157057762150e-01, -4.680866576806263e-02, -1.645765814941796e-02, 8.259263433367149e-06, -3.416285912260034e-05, 1.571595139084641e-08, -4.244862058436184e-05, 3.012000201517851e-01, -2.458666439350209e+00, -2.477038794572465e+00
649, 5.538190603256230e-01, -4.894112816698820e-02, -1.615943719120564e-02, 8.040130556474752e-06, -3.446307598519796e-05, 1.260014962913370e-08, -4.286509588003090e-05, 2.921564957599316e-01, -2.525177209573287e+00, -2.542011575668251e+00
675, 5.363336801528930e-01, -5.095708264679980e-02, -1.589436438748655e-02, 7.550921408134409e-06, -3.189422289230673e-05, 2.125120901332655e-08, -4.463617925940400e-05, 2.850185677938419e-01, -2.602766126325695e+00, -2.618321558195482e+00
701, 5.188096761703490e-01, -5.283433850791446e-02, -1.562269507684216e-02, 7.382706562696568e-06, -3.220830210074961e-05, 1.663032441433252e-08, -4.690063938092167e-05, 2.725263910280173e-01, -2.702625338003363e+00, -2.716326956202304e+00
