"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    ,    "RefForce"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     
          0,           0,         995,      -5.810120856,      -2.898343864,      -3.295609046,     -0.2603417562,      -7.583882899,       14525.13454,     0.01270578561,      0.8240435424,                 0,                 0,                 0,     0.09268803189,    -0.02718766976,      0.8236929205,                 0,       64.85577261,    0.006850678668
          0,           0,         996,      -5.809943831,      -2.911718948,      -3.301137728,     -0.2655438457,      -7.584737771,       14525.13454,     0.01270598264,      0.8240450047,                 0,                 0,                 0,     0.09268863989,    -0.02718754373,      0.8236943907,                 0,         64.854882,    0.006850678668
          0,           0,         997,      -5.809450616,      -2.924576307,      -3.306061426,     -0.2702126031,      -7.585515573,       14525.13454,     0.01270618078,      0.8240465614,                 0,                 0,                 0,     0.09268927479,    -0.02718742116,      0.8236959552,                 0,       64.85399315,    0.006850678668
          0,           0,         998,       -5.80874959,      -2.936817274,      -3.310376637,     -0.2743795905,      -7.586262163,       14525.13454,     0.01270637951,      0.8240482029,                 0,                 0,                 0,     0.09268993316,     -0.0271873021,      0.8236976043,                 0,       64.85310802,    0.006850678668
          0,           0,         999,      -5.807938832,        -2.9483535,      -3.314088773,     -0.2780808998,      -7.587020123,       14525.13454,      0.0127065783,      0.8240499195,                 0,                 0,                 0,     0.09269061135,    -0.02718718662,      0.8236993285,                 0,       64.85222852,    0.006850678668
          0,           0,        1000,      -5.807105627,      -2.959110661,      -3.317212186,     -0.2813566519,      -7.587827089,       14525.13454,     0.01270677664,      0.8240517012,                 0,                 0,                 0,     0.09269130553,    -0.02718707473,      0.8237011178,                 0,       64.85135645,    0.006850678668
          0,           0,        1001,      -5.806326636,      -2.969031898,      -3.319770507,     -0.2842507653,      -7.588713776,       14525.13454,     0.01270325609,      0.8240535955,                 0,                 0,                 0,     0.09269201171,    -0.02718696646,      0.8237029622,                 0,       64.86947833,    0.006850718473
          0,           0,        1002,      -3.780895208,       -1.32046658,      -1.140296272,       1.735154687,      -7.538923895,       14525.13454,     0.01270345204,      0.8240554777,                 0,                 0,                 0,     0.09269272576,    -0.02718686182,      0.8237048516,                 0,       64.86862587,    0.006850718473
          0,           0,        1003,      -4.164712784,      -1.815607781,      -1.453480721,       1.333004021,      -7.564011488,       14525.13454,     0.01270364607,       0.824057395,                 0,                 0,                 0,     0.09269344351,     -0.0271867608,      0.8237067761,                 0,       64.86778604,    0.006850718473
          0,           0,        1004,      -4.406518599,      -1.983915799,      -1.661888091,       1.102875049,      -7.572593365,       14525.13454,     0.01270383768,      0.8240593376,                 0,                 0,                 0,      0.0926941607,    -0.02718666341,      0.8237087256,                 0,       64.86696055,    0.006850718473
          0,           0,        1005,      -4.483980886,      -2.036078294,      -1.743398369,       1.028725739,      -7.577966594,       14525.13454,     0.01270402639,      0.8240612954,                 0,                 0,                 0,     0.09269487308,    -0.02718656966,      0.8237106903,                 0,       64.86615112,    0.006850718473
          0,           0,        1006,       -4.53719573,      -2.065748344,      -1.801162632,      0.9714920098,      -7.582298279,       14525.13454,     0.01270421169,      0.8240632588,                 0,                 0,                 0,     0.09269557642,    -0.02718647958,      0.8237126604,                 0,       64.86535953,    0.006850718473
          0,           0,        1007,      -4.606616297,      -2.077318184,       -1.86864057,       0.908016922,      -7.586079839,       14525.13454,     0.01270439309,      0.8240652182,                 0,                 0,                 0,     0.09269626655,     -0.0271863932,      0.8237146262,                 0,       64.86458757,    0.006850718473
          0,           0,        1008,      -4.692724038,      -2.100198434,      -1.938842729,      0.8364259471,      -7.589448951,       14525.13454,     0.01270457008,       0.824067164,                 0,                 0,                 0,     0.09269693943,    -0.02718631058,      0.8237165783,                 0,       64.86383709,    0.006850718473
          0,           0,        1009,      -4.783268634,      -2.136212982,      -1.999870752,       0.761360179,      -7.592472982,       14525.13454,     0.01270474214,      0.8240690871,                 0,                 0,                 0,     0.09269759115,    -0.02718623178,      0.8237185074,                 0,       64.86311002,    0.006850718473
          0,           0,        1010,      -4.862387282,      -2.176642087,      -2.046881821,      0.6895023941,      -7.595182916,       14525.13454,     0.01270490874,      0.8240709785,                 0,                 0,                 0,     0.09269821796,    -0.02718615689,      0.8237204048,                 0,       64.86240831,    0.006850718473
          0,           0,        1011,      -4.921737753,      -2.215791948,      -2.083634892,      0.6240801566,      -7.597571713,       14525.13454,     0.01270506937,      0.8240728298,                 0,                 0,                 0,     0.09269881638,    -0.02718608604,      0.8237222617,                 0,       64.86173399,    0.006850718473
          0,           0,        1012,      -4.962252096,      -2.252086563,      -2.116470834,      0.5664884474,      -7.599640953,       14525.13454,     0.01270522348,      0.8240746327,                 0,                 0,                 0,     0.09269938315,    -0.02718601934,      0.8237240699,                 0,       64.86108912,    0.006850718473
          0,           0,        1013,      -4.986904243,      -2.285364492,      -2.149340516,      0.5205462932,      -7.601440519,       14525.13454,     0.01270537056,      0.8240763793,                 0,                 0,                 0,     0.09269991532,    -0.02718595696,      0.8237258215,                 0,       64.86047578,    0.006850718473
          0,           0,        1014,      -4.998905766,      -2.315405776,      -2.183128522,      0.4907306522,       -7.60304796,       14525.13454,     0.01270551006,      0.8240780623,                 0,                 0,                 0,     0.09270041026,    -0.02718589906,      0.8237275093,                 0,       64.85989609,    0.006850718473
          0,           0,        1015,      -5.003992064,      -2.341930394,      -2.216942777,      0.4759917578,      -7.604520533,       14525.13454,     0.01270564148,      0.8240796749,                 0,                 0,                 0,     0.09270086571,    -0.02718584583,      0.8237291265,                 0,       64.85935213,    0.006850718473
          0,           0,        1016,       -5.00910959,      -2.364925949,      -2.249486542,       0.468969611,      -7.605877022,       14525.13454,     0.01270576428,       0.824081211,                 0,                 0,                 0,     0.09270127977,     -0.0271857975,      0.8237306667,                 0,       64.85884619,    0.006850718473
          0,           0,        1017,      -5.019115849,      -2.384759956,      -2.279893998,      0.4617001036,      -7.607112535,       14525.13454,     0.01270587797,      0.8240826649,                 0,                 0,                 0,     0.09270165095,    -0.02718575429,      0.8237321244,                 0,       64.85838023,    0.006850718473
          0,           0,        1018,      -5.035338853,      -2.402030099,      -2.307897418,      0.4499285939,      -7.608230801,       14525.13454,     0.01270598212,      0.8240840315,                 0,                 0,                 0,     0.09270197813,     -0.0271857164,      0.8237334944,                 0,       64.85795617,    0.006850718473
          0,           0,        1019,      -5.056125161,      -2.417296753,      -2.333497387,      0.4335019702,      -7.609255492,       14525.13454,      0.0127060763,      0.8240853065,                 0,                 0,                 0,     0.09270226064,    -0.02718568402,      0.8237347724,                 0,       64.85757578,    0.006850718473
          0,           0,        1020,       -5.07837377,      -2.430899105,       -2.35654864,       0.414906116,      -7.610223694,       14525.13454,     0.01270616013,      0.8240864862,                 0,                 0,                 0,     0.09270249822,    -0.02718565738,      0.8237359548,                 0,       64.85724071,    0.006850718473
          0,           0,        1021,      -5.099416699,      -2.442963265,      -2.376658942,      0.3973119096,      -7.611172361,       14525.13454,     0.01270623328,      0.8240875678,                 0,                 0,                 0,     0.09270269106,    -0.02718563665,      0.8237370387,                 0,       64.85695245,    0.006850718473
          0,           0,        1022,      -5.118361803,      -2.453548646,      -2.393516627,      0.3827554289,      -7.612124754,       14525.13454,     0.01270629546,      0.8240885489,                 0,                 0,                 0,     0.09270283971,    -0.02718562202,      0.8237380217,                 0,       64.85671229,    0.006850718473
          0,           0,        1023,      -5.136036112,       -2.46279881,      -2.407388929,      0.3712457727,      -7.613093962,       14525.13454,     0.01270634643,      0.8240894282,                 0,                 0,                 0,     0.09270294515,    -0.02718561366,      0.8237389024,                 0,       64.85652133,    0.006850718473
          0,           0,        1024,      -5.153812235,      -2.471001777,      -2.419352453,      0.3611766184,      -7.614087257,       14525.13454,     0.01270638601,      0.8240902047,                 0,                 0,                 0,      0.0927030087,     -0.0271856117,      0.8237396799,                 0,       64.85638042,    0.006850718473
          0,           0,        1025,      -5.172473857,      -2.478547184,      -2.431046811,      0.3504056466,      -7.615116923,       14525.13454,     0.01270641408,      0.8240908781,                 0,                 0,                 0,     0.09270303201,    -0.02718561625,      0.8237403539,                 0,       64.85629015,    0.006850718473
          0,           0,        1026,      -5.191826605,      -2.485819615,      -2.444161439,      0.3371344165,      -7.616198963,       14525.13454,     0.01270643057,      0.8240914489,                 0,                 0,                 0,     0.09270301706,    -0.02718562739,      0.8237409248,                 0,       64.85625089,    0.006850718473
          0,           0,        1027,      -5.210950377,       -2.49307805,      -2.460010769,      0.3203387695,      -7.617356032,       14525.13454,     0.01270643549,      0.8240919178,                 0,                 0,                 0,     0.09270296604,    -0.02718564517,      0.8237413933,                 0,       64.85626267,    0.006850718473
          0,           0,        1028,      -5.228681274,      -2.500365332,      -2.479359714,      0.2999593521,      -7.618611996,       14525.13454,     0.01270642891,      0.8240922861,                 0,                 0,                 0,     0.09270288138,    -0.02718566957,      0.8237417609,                 0,       64.85632527,    0.006850718473
          0,           0,        1029,      -5.244012641,      -2.507483353,      -2.502428568,      0.2770391114,      -7.619993195,       14525.13454,     0.01270641095,      0.8240925556,                 0,                 0,                 0,     0.09270276567,    -0.02718570054,      0.8237420292,                 0,       64.85643813,    0.006850718473
          0,           0,        1030,      -5.256326341,       -2.51405383,      -2.528921519,      0.2537596528,       -7.62152221,       14525.13454,     0.01270638182,      0.8240927283,                 0,                 0,                 0,     0.09270262162,    -0.02718573799,      0.8237422003,                 0,       64.85660039,    0.006850718473
          0,           0,        1031,      -5.265511202,      -2.519654712,      -2.557969862,      0.2331160507,      -7.623221578,       14525.13454,      0.0127063418,      0.8240928067,                 0,                 0,                 0,     0.09270245205,    -0.02718578176,      0.8237422768,                 0,       64.85681084,    0.006850718473
          0,           0,        1032,      -5.272008125,      -2.523985457,      -2.588001299,        0.21798697,      -7.625108192,       14525.13454,     0.01270629123,      0.8240927937,                 0,                 0,                 0,     0.09270225982,    -0.02718583165,      0.8237422613,                 0,       64.85706797,    0.006850718473
          0,           0,        1033,      -5.276739579,      -2.526993144,      -2.616705529,      0.2098406107,      -7.627190021,       14525.13454,     0.01270623051,      0.8240926923,                 0,                 0,                 0,     0.09270204784,    -0.02718588739,      0.8237421571,                 0,       64.85736993,    0.006850718473
          0,           0,        1034,      -5.280895265,      -2.528906642,      -2.641388176,      0.2079613114,      -7.629464855,       14525.13454,     0.01270616012,       0.824092506,                 0,                 0,                 0,     0.09270181901,    -0.02718594868,      0.8237419676,                 0,       64.85771456,    0.006850718473
          0,           0,        1035,      -5.285644749,       -2.53017243,      -2.659878533,      0.2098666155,      -7.631923479,       14525.13454,     0.01270608059,      0.8240922386,                 0,                 0,                 0,     0.09270157623,    -0.02718601517,      0.8237416966,                 0,       64.85809943,    0.006850718473
          0,           0,        1036,      -5.291893968,       -2.53133003,      -2.671615474,      0.2124921279,      -7.634549645,       14525.13454,     0.01270599252,      0.8240918939,                 0,                 0,                 0,     0.09270132238,    -0.02718608646,      0.8237413481,                 0,       64.85852187,    0.006850718473
          0,           0,        1037,      -5.300149797,      -2.532878722,      -2.678059925,      0.2132219347,      -7.637322601,       14525.13454,     0.01270589653,      0.8240914764,                 0,                 0,                 0,     0.09270106028,    -0.02718616214,      0.8237409264,                 0,         64.858979,    0.006850718473
          0,           0,        1038,      -5.310481384,      -2.535172537,      -2.682031141,      0.2103628861,      -7.640216538,       14525.13454,     0.01270579329,      0.8240909903,                 0,                 0,                 0,     0.09270079268,    -0.02718624174,      0.8237404359,                 0,       64.85946777,    0.006850718473
          0,           0,        1039,       -5.32253798,      -2.538359176,      -2.686543467,      0.2032206317,       -7.64320533,       14525.13454,     0.01270568348,      0.8240904402,                 0,                 0,                 0,     0.09270052224,    -0.02718632481,      0.8237398812,                 0,       64.85998504,    0.006850718473
          0,           0,        1040,      -5.335603262,      -2.542365681,      -2.693934313,      0.1920341263,      -7.646261338,       14525.13454,     0.01270556779,      0.8240898305,                 0,                 0,                 0,     0.09270025146,    -0.02718641085,      0.8237392665,                 0,        64.8605276,    0.006850718473
          0,           0,        1041,      -5.348701584,      -2.546929659,      -2.705520487,      0.1778824592,      -7.649358885,       14525.13454,     0.01270544694,      0.8240891653,                 0,                 0,                 0,     0.09269998268,    -0.02718649938,      0.8237385963,                 0,       64.86109221,    0.006850718473
          0,           0,        1042,       -5.36078463,      -2.551671887,      -2.721591931,      0.1625279474,      -7.652472836,       14525.13454,      0.0127053216,      0.8240884487,                 0,                 0,                 0,     0.09269971799,    -0.02718658989,      0.8237378745,                 0,       64.86167564,    0.006850718473
          0,           0,        1043,      -5.370992388,      -2.556198175,      -2.741525284,      0.1480837825,      -7.655582486,       14525.13454,     0.01270519247,      0.8240876842,                 0,                 0,                 0,     0.09269945926,    -0.02718668187,      0.8237371046,                 0,        64.8622747,    0.006850718473
          0,           0,        1044,      -5.378910724,      -2.560206243,      -2.763940699,      0.1364479823,      -7.658671898,       14525.13454,      0.0127050602,      0.8240868748,                 0,                 0,                 0,     0.09269920799,    -0.02718677482,      0.8237362898,                 0,       64.86288625,    0.006850718473
          0,           0,        1045,      -5.384702325,      -2.563565324,      -2.786947725,      0.1286559649,      -7.661730388,       14525.13454,     0.01270492544,      0.8240860231,                 0,                 0,                 0,     0.09269896541,    -0.02718686821,      0.8237354325,                 0,       64.86350723,    0.006850718473
          0,           0,        1046,      -5.389034364,       -2.56634185,      -2.808558498,      0.1245112118,      -7.664749085,       14525.13454,     0.01270478879,      0.8240851308,                 0,                 0,                 0,     0.09269873234,    -0.02718696152,      0.8237345347,                 0,       64.86413463,    0.006850718473
          0,           0,        1047,      -5.392843102,      -2.568764985,      -2.827247091,      0.1227534033,      -7.667723138,       14525.13454,     0.01270465086,      0.8240841994,                 0,                 0,                 0,     0.09269850926,    -0.02718705422,      0.8237335976,                 0,       64.86476555,    0.006850718473
          0,           0,        1048,      -5.397057276,      -2.571149854,       -2.84244141,      0.1216337932,      -7.670649594,       14525.13454,     0.01270451217,      0.8240832295,                 0,                 0,                 0,      0.0926982963,    -0.02718714582,      0.8237326222,                 0,       64.86539729,    0.006850718473
          0,           0,        1049,      -5.402388437,      -2.573809288,      -2.854653029,      0.1195227089,       -7.67352733,       14525.13454,     0.01270437328,      0.8240822216,                 0,                 0,                 0,     0.09269809324,    -0.02718723577,      0.8237316088,                 0,       64.86602709,    0.006850718473
          0,           0,        1050,      -5.409228512,      -2.576982078,      -2.865153834,      0.1152895314,      -7.676355144,       14525.13454,     0.01270423471,      0.8240811754,                 0,                 0,                 0,     0.09269789956,    -0.02718732356,      0.8237305571,                 0,       64.86665228,    0.006850718473
          0,           0,        1051,      -5.417640796,      -2.580792835,      -2.875418395,      0.1084303499,      -7.679140258,       14525.13454,     0.01270409695,      0.8240800905,                 0,                 0,                 0,     0.09269771447,    -0.02718740866,      0.8237294668,                 0,        64.8672703,    0.006850718473
          0,           0,        1052,      -5.427413155,      -2.585245633,      -2.886637575,     0.09903295709,      -7.681882271,       14525.13454,     0.01270396046,      0.8240789663,                 0,                 0,                 0,     0.09269753699,    -0.02718749059,      0.8237283373,                 0,       64.86787872,    0.006850718473
          0,           0,        1053,      -5.438147169,      -2.590245092,      -2.899456021,     0.08765912056,      -7.684580279,       14525.13454,      0.0127038257,      0.8240778022,                 0,                 0,                 0,     0.09269736596,    -0.02718756886,       0.823727168,                 0,        64.8684752,    0.006850718473
          0,           0,        1054,      -5.449364705,       -2.59563467,      -2.913920993,     0.07517895336,      -7.687228571,       14525.13454,     0.01270369309,      0.8240765974,                 0,                 0,                 0,     0.09269720013,    -0.02718764302,      0.8237259582,                 0,       64.86905751,    0.006850718473
          0,           0,        1055,       -5.46061527,      -2.601240818,      -2.929574401,     0.06256793301,      -7.689823556,       14525.13454,     0.01270356303,      0.8240753516,                 0,                 0,                 0,     0.09269703821,    -0.02718771264,      0.8237247076,                 0,       64.86962357,    0.006850718473
          0,           0,        1056,      -5.471565145,      -2.606912246,       -2.94563552,     0.05068663209,      -7.692360991,       14525.13454,     0.01270343591,      0.8240740645,                 0,                 0,                 0,     0.09269687888,    -0.02718777733,      0.8237234158,                 0,       64.87017136,    0.006850718473
          0,           0,        1057,      -5.482049725,      -2.612545936,       -2.96123848,     0.04009118657,      -7.694838821,       14525.13454,     0.01270331211,      0.8240727363,                 0,                 0,                 0,      0.0926967209,    -0.02718783671,      0.8237220832,                 0,       64.87069899,    0.006850718473
          0,           0,        1058,      -5.492078841,      -2.618095788,      -2.975677422,     0.03093589957,      -7.697255213,       14525.13454,       0.012703192,      0.8240713676,                 0,                 0,                 0,     0.09269656312,    -0.02718789045,      0.8237207104,                 0,       64.87120461,    0.006850718473
          0,           0,        1059,      -5.501799623,      -2.623564971,      -2.988589833,     0.02300191799,      -7.699608756,       14525.13454,     0.01270307595,      0.8240699598,                 0,                 0,                 0,     0.09269640452,    -0.02718793825,      0.8237192985,                 0,       64.87168644,    0.006850718473
          0,           0,        1060,      -5.511434613,      -2.628987527,      -3.000014236,     0.01582950683,      -7.701899728,       14525.13454,     0.01270296432,      0.8240685146,                 0,                 0,                 0,     0.09269624428,    -0.02718797982,      0.8237178497,                 0,       64.87214276,    0.006850718473
          0,           0,        1061,      -5.521217392,      -2.634406924,      -3.010309226,    0.008888966636,      -7.704129646,       14525.13454,     0.01270285749,      0.8240670349,                 0,                 0,                 0,     0.09269608177,    -0.02718801491,      0.8237163665,                 0,       64.87257182,    0.006850718473
          0,           0,        1062,       -5.53134316,      -2.639858426,      -3.019985209,     0.00172490433,      -7.706303264,       14525.13454,     0.01270275586,      0.8240655239,                 0,                 0,                 0,     0.09269591663,    -0.02718804331,      0.8237148524,                 0,       64.87297191,    0.006850718473
          0,           0,        1063,      -5.541942194,      -2.645359615,      -3.029528952,   -0.005960600565,      -7.708428571,       14525.13454,     0.01270265982,      0.8240639863,                 0,                 0,                 0,     0.09269574875,    -0.02718806483,      0.8237133119,                 0,       64.87334132,    0.006850718473
          0,           0,        1064,       -5.55307537,      -2.650910054,      -3.039281758,    -0.01428791378,      -7.710518405,       14525.13454,      0.0127025698,      0.8240624271,                 0,                 0,                 0,     0.09269557831,     -0.0271880793,      0.8237117502,                 0,       64.87367832,    0.006850718473
          0,           0,        1065,      -5.564745777,      -2.656498257,      -3.049392362,    -0.02322666184,      -7.712589324,       14525.13454,     0.01270248623,      0.8240608527,                 0,                 0,                 0,     0.09269540581,    -0.02718808659,      0.8237101736,                 0,       64.87398118,    0.006850718473
          0,           0,        1066,      -5.576918622,      -2.662112541,      -3.059834815,    -0.03264871315,      -7.714662168,       14525.13454,     0.01270240956,      0.8240592702,                 0,                 0,                 0,     0.09269523205,    -0.02718808659,      0.8237085893,                 0,       64.87424818,    0.006850718473
          0,           0,        1067,      -5.589542247,      -2.667751893,      -3.070467953,    -0.04238854271,      -7.716761412,       14525.13454,     0.01270234024,      0.8240576877,                 0,                 0,                 0,     0.09269505814,    -0.02718807925,      0.8237070052,                 0,       64.87447763,    0.006850718473
          0,           0,        1068,      -5.602564928,      -2.673433706,      -3.081110871,    -0.05229614305,      -7.718915252,       14525.13454,     0.01270227872,      0.8240561139,                 0,                 0,                 0,     0.09269488549,    -0.02718806454,      0.8237054303,                 0,       64.87466791,    0.006850718473
          0,           0,        1069,      -5.615944514,      -2.679196659,      -3.091611577,    -0.06227231885,      -7.721152649,       14525.13454,     0.01270222547,      0.8240545584,                 0,                 0,                 0,     0.09269471581,    -0.02718804247,       0.823703874,                 0,       64.87481744,    0.006850718473
          0,           0,        1070,      -5.629650384,      -2.685098612,      -3.101892009,    -0.07228194633,       -7.72350181,       14525.13454,     0.01270218091,      0.8240530314,                 0,                 0,                 0,     0.09269455103,    -0.02718801308,      0.8237023466,                 0,       64.87492479,    0.006850718473
          0,           0,        1071,      -5.643659136,      -2.691210704,      -3.111961571,    -0.08234684222,      -7.725987931,       14525.13454,     0.01270214548,      0.8240515434,                 0,                 0,                 0,     0.09269439336,    -0.02718797647,      0.8237008586,                 0,       64.87498862,    0.006850718473
          0,           0,        1072,      -5.657946552,      -2.697609563,      -3.121901772,    -0.09252481317,      -7.728631796,       14525.13454,     0.01270211955,      0.8240501052,                 0,                 0,                 0,     0.09269424515,    -0.02718793277,      0.8236994209,                 0,        64.8750078,    0.006850718473
          0,           0,        1073,      -5.672478636,      -2.704369563,      -3.131832766,     -0.1028835283,      -7.731447961,       14525.13454,      0.0127021035,      0.8240487279,                 0,                 0,                 0,     0.09269410892,    -0.02718788216,      0.8236980445,                 0,       64.87498137,    0.006850718473
          0,           0,        1074,      -5.687204006,      -2.711556552,      -3.141875595,     -0.1134770179,      -7.734443262,       14525.13454,     0.01270209763,      0.8240474225,                 0,                 0,                 0,     0.09269398729,    -0.02718782485,      0.8236967403,                 0,       64.87490856,    0.006850718473
          0,           0,        1075,      -5.702049048,      -2.719223836,      -3.152121683,     -0.1243297763,      -7.737615551,       14525.13454,     0.01270210221,      0.8240461994,                 0,                 0,                 0,     0.09269388292,    -0.02718776109,      0.8236955189,                 0,       64.87478889,    0.006850718473
          0,           0,        1076,      -5.716916301,      -2.727410433,      -3.162615808,     -0.1354301309,      -7.740952769,       14525.13454,     0.01270211745,      0.8240450691,                 0,                 0,                 0,     0.09269379848,    -0.02718769118,      0.8236943906,                 0,       64.87462207,    0.006850718473
          0,           0,        1077,      -5.731685873,      -2.736141201,      -3.173353398,     -0.1467319627,      -7.744432389,       14525.13454,     0.01270214349,      0.8240440411,                 0,                 0,                 0,     0.09269373659,    -0.02718761542,      0.8236933651,                 0,       64.87440814,    0.006850718473
          0,           0,        1078,      -5.746219256,      -2.745428187,      -3.184289123,      -0.158162299,      -7.748021332,       14525.13454,     0.01270218042,      0.8240431244,                 0,                 0,                 0,     0.09269369978,    -0.02718753418,      0.8236924513,                 0,       64.87414735,    0.006850718473
          0,           0,        1079,      -5.760364798,      -2.755272426,      -3.195351858,     -0.1696317604,      -7.751676379,       14525.13454,     0.01270222827,      0.8240423269,                 0,                 0,                 0,      0.0926936904,     -0.0271874478,       0.823691657,                 0,       64.87384021,    0.006850718473
          0,           0,        1080,      -5.773964238,      -2.765665679,      -3.206460882,     -0.1810451561,      -7.755345237,       14525.13454,     0.01270228699,      0.8240416557,                 0,                 0,                 0,     0.09269371066,    -0.02718735667,      0.8236909894,                 0,       64.87348746,    0.006850718473
          0,           0,        1081,      -5.786859865,      -2.776591692,      -3.217539126,     -0.1923102107,      -7.758968381,       14525.13454,     0.01270235648,      0.8240411166,                 0,                 0,                 0,     0.09269376252,    -0.02718726117,      0.8236904543,                 0,        64.8730901,    0.006850718473
          0,           0,        1082,      -5.798902009,      -2.788026833,      -3.228520906,     -0.2033433726,       -7.76248175,       14525.13454,     0.01270243658,      0.8240407142,                 0,                 0,                 0,     0.09269384772,    -0.02718716169,      0.8236900563,                 0,       64.87264934,    0.006850718473
          0,           0,        1083,      -5.809956608,      -2.799940103,      -3.239353524,     -0.2140725691,      -7.765819622,       14525.13454,     0.01270252707,      0.8240404522,                 0,                 0,                 0,     0.09269396769,    -0.02718705863,      0.8236897989,                 0,        64.8721666,    0.006850718473
          0,           0,        1084,      -5.819912498,      -2.812292692,      -3.249993801,     -0.2244375235,      -7.768918059,       14525.13454,     0.01270262766,      0.8240403327,                 0,                 0,                 0,     0.09269412358,    -0.02718695237,      0.8236896844,                 0,       64.87164347,    0.006850718473
          0,           0,        1085,      -5.828687896,      -2.825037291,       -3.26040171,     -0.2343886459,      -7.771719419,       14525.13454,     0.01270273803,      0.8240403567,                 0,                 0,                 0,     0.09269431621,    -0.02718684329,      0.8236897137,                 0,       64.87108171,    0.006850718473
          0,           0,        1086,      -5.836235402,      -2.838117419,      -3.270533598,     -0.2438854751,      -7.774175746,       14525.13454,     0.01270285781,      0.8240405239,                 0,                 0,                 0,      0.0926945461,    -0.02718673175,      0.8236898866,                 0,       64.87048319,    0.006850718473
          0,           0,        1087,      -5.842544776,      -2.851466938,      -3.280337098,     -0.2528954682,      -7.776252216,       14525.13454,     0.01270298659,      0.8240408331,                 0,                 0,                 0,      0.0926948134,    -0.02718661808,      0.8236902017,                 0,       64.86984989,    0.006850718473
          0,           0,        1088,      -5.847643022,      -2.865009946,      -3.289749052,     -0.2613934792,      -7.777929946,       14525.13454,     0.01270312393,      0.8240412817,                 0,                 0,                 0,     0.09269511796,    -0.02718650261,      0.8236906563,                 0,       64.86918387,    0.006850718473
          0,           0,        1089,      -5.851591606,      -2.878661156,      -3.298696785,     -0.2693618448,      -7.779207437,       14525.13454,     0.01270326936,       0.824041866,                 0,                 0,                 0,     0.09269545927,    -0.02718638562,       0.823691247,                 0,       64.86848722,    0.006850718473
          0,           0,        1090,      -5.854481161,      -2.892326823,      -3.307102252,     -0.2767907971,      -7.780101256,       14525.13454,      0.0127034224,      0.8240425818,                 0,                 0,                 0,     0.09269583652,     -0.0271862674,      0.8236919694,                 0,       64.86776207,    0.006850718473
          0,           0,        1091,      -5.856424412,      -2.905906221,      -3.314888023,     -0.2836787945,      -7.780645285,       14525.13454,     0.01270358255,      0.8240434235,                 0,                 0,                 0,     0.09269624856,    -0.02718614816,      0.8236928179,                 0,       64.86701055,    0.006850718473
          0,           0,        1092,      -5.857548284,      -2.919293689,      -3.321983844,     -0.2900324296,      -7.780888546,       14525.13454,     0.01270374931,      0.8240443853,                 0,                 0,                 0,     0.09269669395,    -0.02718602814,      0.8236937866,                 0,       64.86623478,    0.006850718473
          0,           0,        1093,      -5.857986126,      -2.932381181,      -3.328332591,     -0.2958657462,      -7.780892204,       14525.13454,     0.01270392216,      0.8240454603,                 0,                 0,                 0,     0.09269717096,    -0.02718590752,      0.8236948687,                 0,       64.86543685,    0.006850718473
          0,           0,        1094,      -5.857871016,      -2.945061315,      -3.333894747,     -0.3011991197,      -7.780725969,       14525.13454,     0.01270410058,      0.8240466414,                 0,                 0,                 0,     0.09269767757,    -0.02718578645,       0.823696057,                 0,       64.86461879,    0.006850718473
          0,           0,        1095,      -5.857330251,      -2.957230739,      -3.338650948,     -0.3060576592,      -7.780463971,       14525.13454,     0.01270428408,      0.8240479208,                 0,                 0,                 0,     0.09269821152,    -0.02718566508,      0.8236973438,                 0,       64.86378262,    0.006850718473
          0,           0,        1096,      -5.856481544,      -2.968793752,      -3.342602624,     -0.3104696204,      -7.780180772,       14525.13454,     0.01270447214,      0.8240492904,                 0,                 0,                 0,      0.0926987703,    -0.02718554352,       0.823698721,                 0,       64.86293027,    0.006850718473
          0,           0,        1097,      -5.855430744,       -2.97966596,      -3.345771061,     -0.3144650342,      -7.779947508,       14525.13454,     0.01270466426,      0.8240507421,                 0,                 0,                 0,      0.0926993512,    -0.02718542186,      0.8237001802,                 0,       64.86206366,    0.006850718473
          0,           0,        1098,      -5.854270873,      -2.989777751,      -3.348195389,     -0.3180747629,      -7.779828672,       14525.13454,     0.01270485995,      0.8240522672,                 0,                 0,                 0,     0.09269995128,     -0.0271853002,       0.823701713,                 0,       64.86118465,    0.006850718473
          0,           0,        1099,      -5.853082156,      -2.999077316,      -3.349930042,     -0.3213300386,      -7.779879014,       14525.13454,     0.01270505872,      0.8240538571,                 0,                 0,                 0,     0.09270056746,     -0.0271851786,      0.8237033106,                 0,       64.86029507,    0.006850718473
          0,           0,        1100,      -5.851932788,       -3.00753295,      -3.351042105,     -0.3242625221,      -7.780141322,       14525.13454,     0.01270526006,       0.824055503,                 0,                 0,                 0,     0.09270119648,    -0.02718505714,      0.8237049644,                 0,       64.85939673,    0.006850718473
