"Inner_Iter",       "CD"       ,       "CL"       
         111,      0.2577519555,       1.880551435
         112,      0.2577519556,       1.880551435
         113,      0.2577519557,       1.880551436
         114,      0.2577519558,       1.880551436
         115,      0.2577519558,       1.880551437
         116,      0.2577519559,       1.880551437
         117,       0.257751956,       1.880551438
         118,       0.257751956,       1.880551438
         119,      0.2577519561,       1.880551438
         120,      0.2577519561,       1.880551439
         121,      0.2577519562,       1.880551439
         122,      0.2577519562,       1.880551439
         123,      0.2577519562,       1.880551439
         124,      0.2577519563,       1.880551439
         125,      0.2577519563,       1.880551439
         126,      0.2577519563,       1.880551439
         127,      0.2577519564,       1.880551439
         128,      0.2577519564,       1.880551439
         129,      0.2577519564,       1.880551439
         130,      0.2577519564,       1.880551439
         131,      0.2577519564,       1.880551439
         132,      0.2577519565,       1.880551439
         133,      0.2577519565,       1.880551439
         134,      0.2577519565,       1.880551439
         135,      0.2577519565,       1.880551439
         136,      0.2577519565,       1.880551439
         137,      0.2577519565,       1.880551439
         138,      0.2577519566,       1.880551438
         139,      0.2577519566,       1.880551438
         140,      0.2577519566,       1.880551438
         141,      0.2577519566,       1.880551438
         142,      0.2577519566,       1.880551438
         143,      0.2577519566,       1.880551437
         144,      0.2577519566,       1.880551437
         145,      0.2577519566,       1.880551437
         146,      0.2577519566,       1.880551437
         147,      0.2577519566,       1.880551437
         148,      0.2577519566,       1.880551436
         149,      0.2577519566,       1.880551436
         150,      0.2577519566,       1.880551436
         151,      0.2577519566,       1.880551436
         152,      0.2577519566,       1.880551435
         153,      0.2577519566,       1.880551435
         154,      0.2577519566,       1.880551435
         155,      0.2577519566,       1.880551434
         156,      0.2577519566,       1.880551434
         157,      0.2577519566,       1.880551434
         158,      0.2577519566,       1.880551434
         159,      0.2577519566,       1.880551433
