TITLE = "Aircraft Slices"
VARIABLES = "x (m)", "y (m)", "z (m)", "x<sub>2D</sub>/c", "y<sub>2D</sub>/c"
0.371142 5.90668e-07 0.0381918 0.460474 0.0473844
0.371141 5.90669e-07 0.0381919 0.460473 0.0473845
0.35796 6.03499e-07 0.0385438 0.444118 0.0478211
0.357959 6.03499e-07 0.0385438 0.444118 0.0478212
0.336412 6.24633e-07 0.0389576 0.417384 0.0483345
0.336411 6.24634e-07 0.0389576 0.417383 0.0483345
0.322494 6.38388e-07 0.0391196 0.400117 0.0485355
0.322494 6.38389e-07 0.0391196 0.400116 0.0485355
0.305787 6.5501e-07 0.0392061 0.379387 0.0486429
0.295487 6.65313e-07 0.0392025 0.366608 0.0486384
0.295486 6.65314e-07 0.0392025 0.366607 0.0486384
0.276728 6.84188e-07 0.0390864 0.343334 0.0484943
0.276727 6.84189e-07 0.0390864 0.343333 0.0484943
0.257913 7.0326e-07 0.0388291 0.319991 0.0481751
0.257912 7.03261e-07 0.0388291 0.31999 0.0481751
0.241646 7.19861e-07 0.0384949 0.299809 0.0477604
0.241646 7.19862e-07 0.0384949 0.299808 0.0477604
0.241645 7.19863e-07 0.0384949 0.299807 0.0477604
0.213415 7.48925e-07 0.0376629 0.264782 0.0467282
0.213414 7.48925e-07 0.0376629 0.264781 0.0467282
0.213413 7.48926e-07 0.0376629 0.26478 0.0467281
0.190083 7.73171e-07 0.0367484 0.235834 0.0455936
0.190082 7.73172e-07 0.0367483 0.235833 0.0455935
0.169834 7.94344e-07 0.0358235 0.210712 0.044446
0.169833 7.94345e-07 0.0358234 0.210711 0.044446
0.154113 8.10901e-07 0.0349881 0.191206 0.0434096
0.154112 8.10902e-07 0.034988 0.191205 0.0434095
0.136465 8.29633e-07 0.0339034 0.169311 0.0420638
0.136465 8.29634e-07 0.0339034 0.169311 0.0420638
0.119757 8.47545e-07 0.0327007 0.148581 0.0405716
0.119756 8.47546e-07 0.0327006 0.14858 0.0405715
0.104515 8.64052e-07 0.031436 0.12967 0.0390025
0.0873767 8.82831e-07 0.0297947 0.108407 0.0369661
0.087376 8.82832e-07 0.0297946 0.108406 0.036966
0.0873753 8.82832e-07 0.0297945 0.108405 0.0369659
0.0746833 8.96904e-07 0.0284146 0.0926585 0.0352538
0.0591124 9.14385e-07 0.0265051 0.0733398 0.0328848
0.0591111 9.14386e-07 0.0265049 0.0733382 0.0328845
0.0462164 9.29052e-07 0.0247336 0.0573398 0.0306869
0.0462154 9.29053e-07 0.0247335 0.0573385 0.0306867
0.0353998 9.41575e-07 0.0230268 0.0439197 0.0285692
0.035398 9.41578e-07 0.0230264 0.0439175 0.0285688
0.0235631 9.5579e-07 0.0206489 0.029234 0.025619
0.023562 9.55791e-07 0.0206486 0.0292325 0.0256186
0.0235611 9.55793e-07 0.0206482 0.0292315 0.0256181
0.0144566 9.68078e-07 0.017467 0.0179355 0.0216713
0.0144557 9.6808e-07 0.0174665 0.0179345 0.0216706
0.00880028 9.76965e-07 0.0142368 0.0109177 0.0176635
0.00879954 9.76966e-07 0.0142362 0.0109168 0.0176627
0.00613787 9.81786e-07 0.0120785 0.00761451 0.0149858
0.00613721 9.81787e-07 0.0120778 0.00761369 0.0149848
0.00407151 9.86011e-07 0.00991934 0.00505079 0.0123069
0.00407093 9.86013e-07 0.00991844 0.00505007 0.0123058
0.00202596 9.90963e-07 0.00701278 0.00251288 0.00870073
0.0020252 9.90966e-07 0.0070111 0.00251194 0.00869864
0.000805677 9.94754e-07 0.00444278 0.000998884 0.00551214
0.000257925 9.97171e-07 0.00257327 0.00031929 0.00319264
0.00025761 9.97172e-07 0.00257208 0.000318899 0.00319117
6.55326e-07 1e-06 9.31079e-07 9.67324e-08 1.15519e-06
5.77359e-07 1e-06 0 0 0
0.000171793 1.00191e-06 -0.00207825 0.000212426 -0.00257847
0.000171903 1.00191e-06 -0.00207936 0.000212563 -0.00257986
0.000634143 1.00332e-06 -0.0039565 0.000786062 -0.00490881
0.000634484 1.00333e-06 -0.00395774 0.000786485 -0.00491035
0.00166476 1.00472e-06 -0.00638162 0.00206474 -0.00791765
0.0016653 1.00472e-06 -0.00638276 0.00206542 -0.00791906
0.00478009 1.00593e-06 -0.0107104 0.00592992 -0.0132884
0.00478094 1.00593e-06 -0.0107116 0.00593097 -0.0132898
0.00762757 1.00572e-06 -0.013343 0.00946278 -0.0165546
0.00762865 1.00572e-06 -0.013344 0.00946411 -0.0165558
0.0104001 1.0049e-06 -0.0153027 0.0129027 -0.0189859
0.0143592 1.00308e-06 -0.0174363 0.0178147 -0.0216332
0.01436 1.00308e-06 -0.0174368 0.0178157 -0.0216338
0.0143607 1.00308e-06 -0.0174372 0.0178165 -0.0216342
0.0202953 9.99406e-07 -0.0196997 0.0251796 -0.0244413
0.0202964 9.99406e-07 -0.0197001 0.025181 -0.0244418
0.0315989 9.90787e-07 -0.0223836 0.0392039 -0.0277712
0.0315999 9.90786e-07 -0.0223838 0.0392051 -0.0277715
0.0453167 9.79278e-07 -0.0245922 0.0562235 -0.0305114
0.0453176 9.79277e-07 -0.0245924 0.0562246 -0.0305116
0.0453183 9.79276e-07 -0.0245925 0.0562255 -0.0305118
0.0672399 9.60293e-07 -0.0275307 0.0834235 -0.0341572
0.0672407 9.60292e-07 -0.0275308 0.0834245 -0.0341573
0.0672414 9.60292e-07 -0.0275309 0.0834254 -0.0341574
0.0863474 9.43342e-07 -0.0296877 0.10713 -0.0368333
0.0863483 9.43341e-07 -0.0296878 0.107131 -0.0368335
0.100344 9.30717e-07 -0.0310586 0.124495 -0.0385343
0.100345 9.30716e-07 -0.0310588 0.124497 -0.0385345
0.115258 9.17089e-07 -0.0323451 0.142999 -0.0401304
0.135606 8.98241e-07 -0.0338449 0.168245 -0.0419912
0.135607 8.9824e-07 -0.033845 0.168246 -0.0419914
0.135608 8.98239e-07 -0.0338451 0.168248 -0.0419915
0.155082 8.79964e-07 -0.0350436 0.192409 -0.0434784
0.170903 8.64975e-07 -0.0358756 0.212038 -0.0445107
0.170904 8.64974e-07 -0.0358756 0.212039 -0.0445108
0.170905 8.64973e-07 -0.0358757 0.21204 -0.0445108
0.191077 8.45714e-07 -0.0367893 0.237068 -0.0456444
0.207295 8.30143e-07 -0.037436 0.25719 -0.0464467
0.207296 8.30142e-07 -0.037436 0.257191 -0.0464467
0.207298 8.30141e-07 -0.0374361 0.257192 -0.0464468
0.222379 8.15593e-07 -0.0379694 0.275904 -0.0471085
0.233821 8.0448e-07 -0.0382982 0.2901 -0.0475164
0.233822 8.04479e-07 -0.0382982 0.290101 -0.0475164
0.248521 7.9013e-07 -0.0386484 0.308338 -0.0479509
0.263099 7.75817e-07 -0.0389138 0.326426 -0.0482802
0.2631 7.75816e-07 -0.0389138 0.326427 -0.0482802
0.274561 7.64504e-07 -0.0390632 0.340646 -0.0484656
0.274562 7.64503e-07 -0.0390632 0.340647 -0.0484656
0.304876 7.34334e-07 -0.0392073 0.378257 -0.0486444
0.304876 7.34333e-07 -0.0392073 0.378258 -0.0486444
0.304877 7.34333e-07 -0.0392073 0.378259 -0.0486444
0.304878 7.34332e-07 -0.0392073 0.37826 -0.0486444
0.327492 7.11581e-07 -0.0390708 0.406317 -0.048475
0.327492 7.11581e-07 -0.0390708 0.406318 -0.048475
0.339367 6.99548e-07 -0.0389119 0.42105 -0.0482778
0.359667 6.78838e-07 -0.0385021 0.446236 -0.0477693
0.359667 6.78837e-07 -0.0385021 0.446237 -0.0477693
0.368345 6.6993e-07 -0.0382724 0.457003 -0.0474844
0.368345 6.69929e-07 -0.0382724 0.457004 -0.0474844
0.38598 6.51725e-07 -0.0377034 0.478884 -0.0467784
0.401175 6.35931e-07 -0.0371034 0.497735 -0.046034
0.401176 6.3593e-07 -0.0371034 0.497736 -0.046034
0.401176 6.3593e-07 -0.0371033 0.497737 -0.0460339
0.418236 6.18092e-07 -0.0363258 0.518903 -0.0450693
0.435727 5.99693e-07 -0.0354181 0.540604 -0.0439431
0.435728 5.99692e-07 -0.035418 0.540605 -0.043943
0.456054 5.78182e-07 -0.0342335 0.565823 -0.0424733
0.456055 5.78181e-07 -0.0342334 0.565824 -0.0424733
0.456055 5.7818e-07 -0.0342334 0.565825 -0.0424732
0.480807 5.51813e-07 -0.0326176 0.596535 -0.0404685
0.480808 5.51812e-07 -0.0326175 0.596536 -0.0404684
0.500438 5.30776e-07 -0.0312116 0.62089 -0.0387242
0.500439 5.30775e-07 -0.0312116 0.620891 -0.0387241
0.516647 5.13342e-07 -0.0299864 0.641 -0.037204
0.534131 4.94463e-07 -0.0285924 0.662694 -0.0354744
0.534132 4.94463e-07 -0.0285923 0.662694 -0.0354744
0.534132 4.94462e-07 -0.0285923 0.662695 -0.0354743
0.550492 4.76749e-07 -0.0272391 0.682993 -0.0337954
0.550493 4.76749e-07 -0.027239 0.682993 -0.0337953
0.573148 4.52143e-07 -0.0252893 0.711102 -0.0313763
0.573149 4.52143e-07 -0.0252892 0.711103 -0.0313762
0.594644 4.28735e-07 -0.0233757 0.737771 -0.0290021
0.594644 4.28734e-07 -0.0233757 0.737771 -0.0290021
0.620416 4.00604e-07 -0.0210179 0.769747 -0.0260768
0.620416 4.00604e-07 -0.0210178 0.769747 -0.0260768
0.620417 4.00604e-07 -0.0210178 0.769748 -0.0260767
0.641545 3.77448e-07 -0.0189903 0.795961 -0.0235612
0.641546 3.77447e-07 -0.0189903 0.795962 -0.0235611
0.655359 3.62251e-07 -0.0176081 0.813101 -0.0218463
0.65536 3.62251e-07 -0.017608 0.813101 -0.0218462
0.667929 3.4838e-07 -0.0163065 0.828696 -0.0202314
0.686172 3.28185e-07 -0.014354 0.85133 -0.0178089
0.686172 3.28184e-07 -0.0143539 0.85133 -0.0178088
0.702881 3.0962e-07 -0.0124977 0.87206 -0.0155059
0.702881 3.09619e-07 -0.0124977 0.872061 -0.0155058
0.719606 2.90978e-07 -0.0105818 0.892811 -0.0131288
0.719606 2.90978e-07 -0.0105818 0.892812 -0.0131287
0.731645 2.77521e-07 -0.00916341 0.907749 -0.011369
0.731646 2.7752e-07 -0.00916338 0.907749 -0.011369
0.757181 2.48879e-07 -0.0060568 0.93943 -0.00751464
0.757181 2.48878e-07 -0.00605676 0.939431 -0.0075146
0.757181 2.48878e-07 -0.00605672 0.939431 -0.00751455
0.773621 2.30392e-07 -0.00401016 0.959828 -0.00497539
0.78051 2.22643e-07 -0.00315031 0.968374 -0.00390858
0.78051 2.22643e-07 -0.00315026 0.968375 -0.00390852
0.788511 2.1365e-07 -0.00215746 0.978301 -0.00267675
0.788511 2.13649e-07 -0.00215741 0.978301 -0.00267669
0.796633 2.04526e-07 -0.00115555 0.988378 -0.00143369
0.796633 2.04526e-07 -0.00115552 0.988378 -0.00143365
0.801667 1.9887e-07 -0.000534491 0.994624 -0.000663141
0.801667 1.9887e-07 -0.000534459 0.994625 -0.000663101
0.803754 1.96526e-07 -0.000277124 0.997213 -0.000343826
0.803754 1.96526e-07 -0.00027709 0.997213 -0.000343785
0.806 1.94003e-07 -2.04281e-08 1 -2.53451e-08
0.806 1.94003e-07 0 1 0
ZONE T="<greek>h</greek> = 0.0273693 ", I= 244, F=POINT
0.815362 0.0333335 0 1 0
0.813616 0.0333335 0.000216131 0.997807 0.000271481
0.813368 0.0333335 0.000246855 0.997495 0.000310075
0.81281 0.0333335 0.00031587 0.996795 0.000396763
0.809974 0.0333335 0.000666889 0.993232 0.000837678
0.809238 0.0333335 0.000757994 0.992308 0.000952115
0.808419 0.0333335 0.00085933 0.991279 0.0010794
0.805863 0.0333335 0.00117573 0.988069 0.00147683
0.804172 0.0333335 0.00138505 0.985944 0.00173976
0.803702 0.0333335 0.00144325 0.985354 0.00181287
0.799801 0.0333335 0.00192614 0.980453 0.00241942
0.795306 0.0333335 0.00248239 0.974808 0.00311813
0.792906 0.0333335 0.00277951 0.971793 0.00349134
0.790862 0.0333335 0.00303356 0.969226 0.00381045
0.782203 0.0333335 0.0041091 0.958348 0.00516143
0.781087 0.0333335 0.00424766 0.956947 0.00533547
0.777762 0.0333336 0.00466124 0.952771 0.00585498
0.768931 0.0333336 0.00575986 0.941678 0.00723494
0.768157 0.0333336 0.00585605 0.940705 0.00735578
0.767515 0.0333336 0.00593418 0.9399 0.00745391
0.749146 0.0333336 0.00817902 0.916826 0.0102736
0.744197 0.0333336 0.00876669 0.910609 0.0110118
0.734852 0.0333336 0.00988181 0.898872 0.0124125
0.723111 0.0333336 0.0112333 0.884124 0.0141102
0.717697 0.0333336 0.0118641 0.877323 0.0149024
0.709455 0.0333336 0.0127908 0.866971 0.0160666
0.698602 0.0333336 0.0139971 0.853337 0.0175817
0.687286 0.0333336 0.0152097 0.839124 0.0191048
0.681247 0.0333336 0.0158622 0.831539 0.0199245
0.666066 0.0333336 0.0174269 0.81247 0.02189
0.662968 0.0333337 0.0177503 0.808578 0.0222962
0.652386 0.0333337 0.0188023 0.795286 0.0236175
0.649413 0.0333337 0.0190964 0.791552 0.0239869
0.64834 0.0333337 0.0191973 0.790204 0.0241137
0.63047 0.0333337 0.0209021 0.767758 0.0262551
0.629471 0.0333337 0.0209924 0.766503 0.0263685
0.614356 0.0333337 0.0223771 0.747517 0.0281079
0.611855 0.0333337 0.0226031 0.744375 0.0283917
0.593914 0.0333337 0.0242239 0.72184 0.0304276
0.591212 0.0333337 0.02446 0.718446 0.0307241
0.573929 0.0333337 0.0259723 0.696736 0.0326238
0.57188 0.0333337 0.0261438 0.694162 0.0328392
0.563463 0.0333337 0.0268491 0.68359 0.0337251
0.55287 0.0333338 0.0277372 0.670285 0.0348406
0.550101 0.0333338 0.0279671 0.666806 0.0351294
0.542243 0.0333338 0.028608 0.656935 0.0359344
0.533774 0.0333338 0.029265 0.646298 0.0367597
0.525648 0.0333338 0.0299087 0.636091 0.0375682
0.514303 0.0333338 0.0307412 0.62184 0.0386139
0.505168 0.0333338 0.0314292 0.610366 0.0394781
0.494006 0.0333338 0.0321923 0.596346 0.0404366
0.486776 0.0333338 0.0327019 0.587264 0.0410768
0.480413 0.0333338 0.0331194 0.579271 0.0416012
0.464388 0.0333338 0.0341282 0.559142 0.0428683
0.460254 0.0333338 0.034379 0.55395 0.0431834
0.444518 0.0333339 0.0352523 0.534183 0.0442803
0.441551 0.0333339 0.035414 0.530457 0.0444834
0.430503 0.0333339 0.0359553 0.516579 0.0451634
0.421497 0.0333339 0.0363778 0.505267 0.045694
0.413132 0.0333339 0.036737 0.49476 0.0461453
0.398077 0.0333339 0.0373036 0.475849 0.046857
0.394934 0.0333339 0.0374276 0.471901 0.0470127
0.386624 0.0333339 0.0376881 0.461463 0.04734
0.382119 0.0333339 0.0378254 0.455804 0.0475124
0.380937 0.0333339 0.0378491 0.454319 0.0475422
0.363045 0.0333339 0.0382738 0.431845 0.0480756
0.361761 0.0333339 0.038291 0.430233 0.0480973
0.344118 0.033334 0.0385648 0.408071 0.0484412
0.342887 0.033334 0.0385697 0.406526 0.0484473
0.326097 0.033334 0.0386936 0.385436 0.0486029
0.307085 0.033334 0.0387032 0.361554 0.0486151
0.305722 0.033334 0.0386974 0.359842 0.0486077
0.304568 0.033334 0.0386839 0.358393 0.0485908
0.286881 0.033334 0.0385425 0.336176 0.0484132
0.26892 0.033334 0.0382505 0.313616 0.0480463
0.267652 0.033334 0.038226 0.312022 0.0480155
0.266462 0.033334 0.0381974 0.310528 0.0479797
0.255071 0.033334 0.0379462 0.29622 0.0476641
0.24906 0.033334 0.0377805 0.288669 0.047456
0.242164 0.0333341 0.0375951 0.280006 0.0472231
0.23007 0.0333341 0.0371601 0.264816 0.0466767
0.219282 0.0333341 0.0367923 0.251265 0.0462147
0.207941 0.0333341 0.0363259 0.237019 0.045629
0.205225 0.0333341 0.0362171 0.233608 0.0454922
0.18639 0.0333341 0.0353122 0.20995 0.0443556
0.180866 0.0333341 0.0350624 0.20301 0.0440418
0.175475 0.0333341 0.034775 0.196239 0.0436808
0.161854 0.0333341 0.0339695 0.179129 0.042669
0.151773 0.0333341 0.0332748 0.166467 0.0417965
0.144424 0.0333342 0.0328083 0.157237 0.0412105
0.137035 0.0333342 0.0322555 0.147954 0.0405161
0.125104 0.0333342 0.0312644 0.132968 0.0392712
0.116518 0.0333342 0.0304965 0.122184 0.0383066
0.105625 0.0333342 0.0294228 0.108501 0.0369579
0.0928493 0.0333342 0.0280198 0.0924532 0.0351956
0.0902168 0.0333342 0.0277403 0.0891465 0.0348445
0.0805992 0.0333342 0.0265259 0.0770658 0.0333191
0.0727266 0.0333342 0.0255224 0.067177 0.0320587
0.0694716 0.0333342 0.0250324 0.0630884 0.0314431
0.0591956 0.0333343 0.0235295 0.0501809 0.0295554
0.0527001 0.0333343 0.0224815 0.0420219 0.028239
0.0495136 0.0333343 0.0219191 0.0380193 0.0275325
0.0466799 0.0333343 0.0211994 0.0344598 0.0266285
0.0427407 0.0333343 0.0203462 0.0295118 0.0255568
0.0373673 0.0333343 0.0185464 0.0227623 0.0232961
0.0345999 0.0333343 0.0177241 0.0192862 0.0222632
0.031042 0.0333343 0.0159618 0.0148171 0.0200495
0.0300193 0.0333343 0.0154054 0.0135325 0.0193507
0.0284976 0.0333343 0.0144182 0.0116211 0.0181106
0.0266592 0.0333343 0.013038 0.00931186 0.016377
0.0262411 0.0333343 0.0127371 0.00878669 0.015999
0.0257169 0.0333343 0.0122555 0.00812826 0.0153942
0.0232619 0.0333343 0.00973159 0.00504453 0.0122238
0.0218191 0.0333343 0.00769338 0.00323227 0.00966363
0.0212966 0.0333343 0.00699321 0.00257592 0.00878416
0.0206162 0.0333343 0.00566055 0.00172135 0.00711021
0.0202573 0.0333343 0.00493073 0.00127045 0.00619348
0.0198897 0.0333343 0.00370112 0.000808697 0.00464897
0.0195375 0.0333343 0.00257956 0.000366282 0.00324018
0.0194668 0.0333343 0.00233627 0.000277585 0.00293458
0.0193917 0.0333343 0.00161053 0.000183215 0.00202299
0.0192458 0.0333343 0 0 0
0.0193445 0.0333343 -0.00122478 0.000123942 -0.00153845
0.0194113 0.0333343 -0.00194062 0.000207786 -0.00243761
0.0197261 0.0333343 -0.00328944 0.000603194 -0.00413185
0.0198977 0.0333343 -0.00395528 0.000818788 -0.00496822
0.0200226 0.0333343 -0.00424749 0.000975684 -0.00533526
0.0210709 0.0333343 -0.00661462 0.00229245 -0.00830861
0.0216262 0.0333343 -0.00752858 0.00299001 -0.00945664
0.0225627 0.0333343 -0.00881055 0.0041663 -0.0110669
0.023233 0.0333343 -0.00974758 0.00500822 -0.0122439
0.0237703 0.0333343 -0.010318 0.00568316 -0.0129605
0.0255155 0.0333343 -0.0120816 0.00787536 -0.0151757
0.027399 0.0333343 -0.0136056 0.0102412 -0.0170899
0.028678 0.0333343 -0.0145522 0.0118477 -0.018279
0.0316218 0.0333343 -0.0159647 0.0155455 -0.0200532
0.0343657 0.0333343 -0.0172814 0.018992 -0.0217072
0.0354512 0.0333343 -0.0179315 0.0203555 -0.0225237
0.0363818 0.0333343 -0.0184201 0.0215245 -0.0231374
0.0389103 0.0333343 -0.0192913 0.0247005 -0.0242317
0.0429612 0.0333343 -0.020456 0.0297888 -0.0256947
0.0466775 0.0333343 -0.0212863 0.0344568 -0.0267377
0.0488831 0.0333343 -0.0218059 0.0372274 -0.0273904
0.0603555 0.0333343 -0.0236001 0.0516377 -0.029644
0.0667155 0.0333343 -0.0246687 0.0596266 -0.0309863
0.0816956 0.0333343 -0.0266686 0.0784431 -0.0334984
0.0870048 0.0333343 -0.027354 0.0851118 -0.0343594
0.0920425 0.0333343 -0.0279178 0.0914398 -0.0350676
0.101367 0.0333343 -0.028983 0.103152 -0.0364055
0.114999 0.0333342 -0.0303537 0.120276 -0.0381272
0.115739 0.0333342 -0.0304308 0.121204 -0.038224
0.116539 0.0333342 -0.0305074 0.12221 -0.0383203
0.132298 0.0333342 -0.031869 0.142004 -0.0400306
0.14888 0.0333342 -0.0331159 0.162833 -0.0415968
0.154262 0.0333342 -0.0334925 0.169593 -0.0420698
0.159609 0.0333342 -0.0338142 0.17631 -0.042474
0.172421 0.0333342 -0.0346072 0.192403 -0.04347
0.182982 0.0333342 -0.0351731 0.205668 -0.0441809
0.187277 0.0333342 -0.0353898 0.211064 -0.0444531
0.193218 0.0333342 -0.035653 0.218527 -0.0447837
0.204527 0.0333342 -0.0361606 0.232731 -0.0454213
0.209529 0.0333342 -0.0363943 0.239014 -0.0457148
0.214271 0.0333342 -0.0365934 0.24497 -0.0459649
0.230116 0.0333341 -0.0371999 0.264873 -0.0467267
0.235361 0.0333341 -0.0373862 0.271462 -0.0469607
0.254462 0.0333341 -0.0379275 0.295454 -0.0476406
0.256534 0.0333341 -0.0379824 0.298057 -0.0477096
0.269288 0.0333341 -0.0382592 0.314078 -0.0480573
0.284083 0.0333341 -0.0384938 0.332662 -0.048352
0.286799 0.0333341 -0.0385418 0.336074 -0.0484123
0.303763 0.0333341 -0.0386811 0.357382 -0.0485873
0.305509 0.0333341 -0.0386979 0.359575 -0.0486084
0.321741 0.0333341 -0.0387193 0.379963 -0.0486352
0.323048 0.033334 -0.0387208 0.381605 -0.0486371
0.323213 0.033334 -0.0387204 0.381813 -0.0486366
0.323385 0.033334 -0.0387193 0.382028 -0.0486353
0.337235 0.033334 -0.0386187 0.399425 -0.0485088
0.343499 0.033334 -0.0385731 0.407294 -0.0484516
0.343567 0.033334 -0.0385728 0.407379 -0.0484512
0.343635 0.033334 -0.038572 0.407464 -0.0484502
0.345589 0.033334 -0.0385399 0.409919 -0.04841
0.368137 0.033334 -0.0381719 0.438241 -0.0479476
0.369394 0.033334 -0.0381391 0.439821 -0.0479064
0.374965 0.033334 -0.0379986 0.446819 -0.0477299
0.384796 0.033334 -0.0377487 0.459167 -0.0474161
0.385968 0.033334 -0.0377164 0.460639 -0.0473755
0.401289 0.033334 -0.0371919 0.479884 -0.0467167
0.409424 0.033334 -0.0368868 0.490101 -0.0463334
0.419505 0.033334 -0.0364647 0.502765 -0.0458032
0.434753 0.0333339 -0.0357449 0.521918 -0.0448991
0.436751 0.0333339 -0.0356527 0.524428 -0.0447833
0.452509 0.0333339 -0.0348043 0.544221 -0.0437176
0.456705 0.0333339 -0.0345824 0.549492 -0.0434389
0.4766 0.0333339 -0.03337 0.574481 -0.041916
0.477459 0.0333339 -0.0333196 0.575561 -0.0418527
0.478311 0.0333339 -0.0332641 0.576631 -0.0417829
0.497601 0.0333339 -0.0319718 0.600861 -0.0401598
0.515069 0.0333338 -0.0307116 0.622803 -0.0385768
0.516124 0.0333338 -0.0306376 0.624128 -0.0384839
0.531934 0.0333338 -0.0294209 0.643987 -0.0369555
0.532475 0.0333338 -0.0293804 0.644666 -0.0369046
0.533318 0.0333338 -0.0293139 0.645725 -0.0368212
0.544774 0.0333338 -0.028403 0.660115 -0.0356769
0.552534 0.0333338 -0.0277582 0.669863 -0.0348671
0.562195 0.0333338 -0.0269644 0.681998 -0.0338699
0.575087 0.0333338 -0.0258715 0.698191 -0.0324971
0.580552 0.0333338 -0.0253982 0.705056 -0.0319026
0.594665 0.0333338 -0.0241541 0.722783 -0.03034
0.601125 0.0333338 -0.0235725 0.730897 -0.0296093
0.612491 0.0333337 -0.0225456 0.745174 -0.0283195
0.620614 0.0333337 -0.0218112 0.755378 -0.027397
0.629282 0.0333337 -0.021004 0.766265 -0.026383
0.638001 0.0333337 -0.0201987 0.777218 -0.0253715
0.646648 0.0333337 -0.0193595 0.788079 -0.0243174
0.653082 0.0333337 -0.0187384 0.79616 -0.0235372
0.670018 0.0333337 -0.0170248 0.817434 -0.0213848
0.673517 0.0333337 -0.0166735 0.821828 -0.0209435
0.676191 0.0333337 -0.0163963 0.825188 -0.0205954
0.688675 0.0333337 -0.0150723 0.840868 -0.0189323
0.701354 0.0333336 -0.0136958 0.856795 -0.0172032
0.706846 0.0333336 -0.0130874 0.863693 -0.016439
0.721326 0.0333336 -0.0114452 0.881881 -0.0143762
0.725805 0.0333336 -0.0109382 0.887508 -0.0137395
0.727879 0.0333336 -0.0106965 0.890112 -0.0134359
0.738149 0.0333336 -0.00949474 0.903013 -0.0119263
0.745337 0.0333336 -0.00862503 0.912042 -0.0108339
